Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.034659,1.055824,-0.006552,0.018662,0.008076,-0.015413,-0.999674,True,0.031894,1.064315,-0.004830,0.000002,0.007626,-0.015248,-0.999855,True,2.683,True,0.494490,0.508738,True,2.949,True,0.528197,0.485835,0,True,Device,-0.001997,1.063460,-0.019217,-0.058497,0.007531,0.014776,0.998150,353.280900,0.767688,1.651166,,,,,,,0.000000,0.000000,0.000000
0.011581,True,-0.034694,1.055829,-0.006594,0.018877,0.008297,-0.015690,-0.999664,True,0.031854,1.064358,-0.004845,0.000544,0.007589,-0.015517,-0.999851,True,2.683,True,0.494490,0.508738,True,2.949,True,0.528615,0.485705,,True,Device,-0.002030,1.063478,-0.019248,-0.058711,0.007291,0.015041,0.998135,353.256700,0.737820,1.683171,,,,,,,,,
0.021957,True,-0.034756,1.055877,-0.006638,0.018419,0.007899,-0.015846,-0.999674,True,0.031787,1.064433,-0.004866,0.000766,0.007789,-0.015717,-0.999846,True,2.683,True,0.494683,0.508638,True,2.949,True,0.528615,0.485705,,True,Device,-0.002091,1.063534,-0.019282,-0.058934,0.007078,0.015225,0.998121,353.231300,0.711724,1.705741,,,,,,,,,
0.032913,True,-0.034802,1.055915,-0.006705,0.018586,0.008191,-0.015991,-0.999666,True,0.031737,1.064491,-0.004896,0.000933,0.008081,-0.015867,-0.999841,True,2.683,True,0.494683,0.508638,True,2.949,True,0.528615,0.485705,,True,Device,-0.002132,1.063577,-0.019332,-0.059101,0.006775,0.015356,0.998111,353.212600,0.675695,1.722786,,,,,,,,,
0.043945,True,-0.034852,1.055977,-0.006745,0.018756,0.008339,-0.015923,-0.999663,True,0.031689,1.064546,-0.004918,0.000940,0.008518,-0.015818,-0.999838,True,2.683,True,0.494683,0.508638,True,2.949,True,0.528626,0.485816,,True,Device,-0.002176,1.063631,-0.019364,-0.059265,0.006621,0.015280,0.998103,353.194100,0.658134,1.714978,,,,,,,,,
0.055130,True,-0.034882,1.056021,-0.006787,0.018446,0.008603,-0.015760,-0.999669,True,0.031660,1.064567,-0.004942,0.001060,0.008658,-0.015653,-0.999840,True,2.683,True,0.495378,0.508337,True,2.949,True,0.528626,0.485816,,True,Device,-0.002200,1.063661,-0.019398,-0.059379,0.006489,0.015105,0.998100,353.181200,0.643996,1.695646,,,,,,,,,
0.066376,True,-0.034906,1.056038,-0.006846,0.018486,0.008732,-0.015463,-0.999672,True,0.031640,1.064546,-0.004983,0.001100,0.008796,-0.015358,-0.999843,True,2.683,True,0.495378,0.508337,True,2.949,True,0.528626,0.485816,,True,Device,-0.002216,1.063658,-0.019448,-0.059413,0.006368,0.014802,0.998103,353.177800,0.632007,1.661586,,,,,,,,,
0.077301,True,-0.034917,1.056040,-0.006892,0.018471,0.008718,-0.015473,-0.999672,True,0.031630,1.064549,-0.005030,0.001356,0.008586,-0.015359,-0.999844,True,2.683,True,0.495378,0.508337,True,2.949,True,0.528891,0.485347,,True,Device,-0.002227,1.063662,-0.019495,-0.059394,0.006371,0.014813,0.998104,353.180000,0.632391,1.662906,,,,,,,,,
0.088394,True,-0.034900,1.056048,-0.006939,0.018311,0.007569,-0.015392,-0.999685,True,0.031648,1.064554,-0.005083,0.001316,0.008533,-0.015343,-0.999845,True,2.683,True,0.495632,0.508116,True,2.949,True,0.528891,0.485347,,True,Device,-0.002211,1.063669,-0.019545,-0.059351,0.006423,0.014801,0.998107,353.184800,0.638531,1.661132,,,,,,,,,
0.099686,True,-0.034882,1.056028,-0.006988,0.018249,0.007482,-0.015428,-0.999686,True,0.031665,1.064539,-0.005141,0.001253,0.008453,-0.015378,-0.999845,True,2.683,True,0.495632,0.508116,True,2.949,True,0.528891,0.485347,,True,Device,-0.002196,1.063653,-0.019598,-0.059285,0.006498,0.014842,0.998110,353.192200,0.646965,1.665356,,,,,,,,,
0.110626,True,-0.034852,1.056019,-0.007036,0.018230,0.007419,-0.015434,-0.999687,True,0.031695,1.064531,-0.005196,0.001081,0.008388,-0.015381,-0.999846,True,2.683,True,0.495632,0.508116,True,2.949,True,0.529027,0.485357,,True,Device,-0.002168,1.063645,-0.019649,-0.059265,0.006556,0.014851,0.998110,353.194500,0.653586,1.665979,,,,,,,,,
0.121948,True,-0.034821,1.056014,-0.007075,0.018264,0.007259,-0.015412,-0.999688,True,0.031727,1.064522,-0.005256,0.001114,0.008231,-0.015356,-0.999848,True,2.683,True,0.495632,0.508116,True,2.949,True,0.529027,0.485357,,True,Device,-0.002140,1.063637,-0.019698,-0.059296,0.006711,0.014834,0.998108,353.190600,0.671570,1.663005,,,,,,,,,
0.132919,True,-0.034779,1.055980,-0.007110,0.017866,0.006429,-0.015345,-0.999702,True,0.031771,1.064485,-0.005320,0.001165,0.008018,-0.015326,-0.999850,True,2.683,True,0.495750,0.508493,True,2.949,True,0.529027,0.485357,,True,Device,-0.002102,1.063601,-0.019748,-0.059342,0.006922,0.014815,0.998104,353.185000,0.695942,1.659374,,,,,,,,,
0.144028,True,-0.034716,1.055967,-0.007139,0.017913,0.006127,-0.015292,-0.999704,True,0.031835,1.064464,-0.005389,0.001157,0.008254,-0.015299,-0.999848,True,2.683,True,0.495750,0.508493,True,2.949,True,0.529100,0.485161,,True,Device,-0.002047,1.063582,-0.019796,-0.059386,0.007221,0.014774,0.998100,353.179500,0.730574,1.652523,,,,,,,,,
0.155136,True,-0.034665,1.055965,-0.007161,0.017932,0.005840,-0.015189,-0.999707,True,0.031890,1.064448,-0.005449,0.001176,0.007974,-0.015192,-0.999852,True,2.683,True,0.495750,0.508493,True,2.949,True,0.529100,0.485161,,True,Device,-0.002000,1.063573,-0.019838,-0.059402,0.007505,0.014683,0.998098,353.177300,0.763875,1.640062,,,,,,,,,
0.166275,True,-0.034610,1.055946,-0.007186,0.017667,0.005586,-0.015257,-0.999712,True,0.031944,1.064437,-0.005519,0.001141,0.007624,-0.015250,-0.999854,True,2.683,True,0.495537,0.508615,True,2.949,True,0.529100,0.485161,,True,Device,-0.001956,1.063559,-0.019884,-0.059364,0.007848,0.014762,0.998097,353.181000,0.802906,1.646813,,,,,,,,,
0.177292,True,-0.034535,1.055910,-0.007238,0.017814,0.005362,-0.015252,-0.999711,True,0.032021,1.064400,-0.005602,0.001421,0.007126,-0.015227,-0.999858,True,2.683,True,0.495537,0.508615,True,2.949,True,0.529096,0.485210,,True,Device,-0.001885,1.063518,-0.019953,-0.059508,0.008067,0.014764,0.998086,353.164100,0.827859,1.645525,,,,,,,,,
0.188507,True,-0.034483,1.055897,-0.007280,0.017767,0.005193,-0.015257,-0.999712,True,0.032073,1.064387,-0.005666,0.001374,0.006961,-0.015230,-0.999859,True,2.683,True,0.495537,0.508615,True,2.949,True,0.529096,0.485210,,True,Device,-0.001838,1.063507,-0.020005,-0.059459,0.008229,0.014777,0.998088,353.169400,0.846571,1.645952,,,,,,,,,
0.199509,True,-0.034471,1.055848,-0.007323,0.017788,0.004858,-0.015295,-0.999713,True,0.032084,1.064343,-0.005740,0.001351,0.006716,-0.015269,-0.999860,True,2.683,True,0.495333,0.508614,True,2.949,True,0.529096,0.485210,,True,Device,-0.001833,1.063461,-0.020063,-0.059433,0.008468,0.014831,0.998086,353.172000,0.873718,1.650504,,,,,,,,,
0.210602,True,-0.034427,1.055828,-0.007380,0.017816,0.004806,-0.015315,-0.999713,True,0.032129,1.064326,-0.005804,0.001260,0.007113,-0.015314,-0.999857,True,2.683,True,0.495333,0.508614,True,2.949,True,0.528839,0.485123,,True,Device,-0.001790,1.063441,-0.020124,-0.059459,0.008513,0.014853,0.998084,353.168900,0.878765,1.652700,,,,,,,,,
0.222321,True,-0.034402,1.055815,-0.007429,0.017764,0.004692,-0.015301,-0.999714,True,0.032154,1.064311,-0.005866,0.001209,0.007004,-0.015298,-0.999858,True,2.683,True,0.495333,0.508614,True,2.949,True,0.528839,0.485123,,True,Device,-0.001767,1.063429,-0.020179,-0.059405,0.008621,0.014844,0.998086,353.175000,0.891327,1.650984,,,,,,,,,
0.233215,True,-0.034413,1.055827,-0.007470,0.017750,0.004381,-0.015254,-0.999717,True,0.032144,1.064318,-0.005908,0.001139,0.006985,-0.015267,-0.999858,True,2.683,True,0.495283,0.508407,True,2.949,True,0.528839,0.485123,,True,Device,-0.001778,1.063440,-0.020220,-0.059331,0.008638,0.014816,0.998091,353.183500,0.893592,1.647653,,,,,,,,,
0.243866,True,-0.034402,1.055840,-0.007525,0.017907,0.004433,-0.015339,-0.999712,True,0.032153,1.064343,-0.005958,0.001324,0.006595,-0.015327,-0.999860,True,2.683,True,0.495283,0.508407,True,2.949,True,0.528914,0.485169,,True,Device,-0.001767,1.063455,-0.020273,-0.059486,0.008576,0.014896,0.998081,353.165700,0.885670,1.657245,,,,,,,,,
0.255219,True,-0.034407,1.055904,-0.007559,0.018019,0.004475,-0.015398,-0.999709,True,0.032147,1.064416,-0.005987,0.001437,0.006641,-0.015388,-0.999859,True,2.683,True,0.495283,0.508407,True,2.949,True,0.528914,0.485169,,True,Device,-0.001772,1.063521,-0.020306,-0.059596,0.008525,0.014952,0.998074,353.153100,0.879148,1.664000,,,,,,,,,
0.266388,True,-0.034431,1.055968,-0.007610,0.018473,0.004565,-0.015431,-0.999700,True,0.032122,1.064485,-0.006020,0.001651,0.006799,-0.015426,-0.999857,True,2.683,True,0.495037,0.508355,True,2.949,True,0.528914,0.485169,,True,Device,-0.001792,1.063581,-0.020349,-0.059806,0.008361,0.014978,0.998063,353.129200,0.859757,1.667899,,,,,,,,,
0.277268,True,-0.034453,1.056065,-0.007641,0.018798,0.004751,-0.015323,-0.999695,True,0.032101,1.064569,-0.006030,0.001945,0.006623,-0.015300,-0.999859,True,2.683,True,0.495037,0.508355,True,2.949,True,0.528628,0.485561,,True,Device,-0.001808,1.063664,-0.020372,-0.060127,0.008174,0.014858,0.998047,353.092800,0.838599,1.655216,,,,,,,,,
0.288803,True,-0.034482,1.056191,-0.007669,0.019106,0.004984,-0.015111,-0.999691,True,0.032074,1.064668,-0.006030,0.002254,0.006864,-0.015094,-0.999860,True,2.683,True,0.494908,0.508211,True,2.949,True,0.528628,0.485561,,True,Device,-0.001828,1.063768,-0.020388,-0.060429,0.007943,0.014633,0.998034,353.058600,0.813079,1.630731,,,,,,,,,
0.299866,True,-0.034509,1.056282,-0.007722,0.019795,0.004432,-0.014856,-0.999684,True,0.032050,1.064732,-0.006063,0.002601,0.007039,-0.014883,-0.999861,True,2.683,True,0.494908,0.508211,True,2.949,True,0.528628,0.485561,,True,Device,-0.001847,1.063837,-0.020434,-0.060768,0.007776,0.014408,0.998018,353.020200,0.794868,1.605679,,,,,,,,,
0.310806,True,-0.034523,1.056387,-0.007735,0.019973,0.004566,-0.014847,-0.999680,True,0.032037,1.064837,-0.006061,0.002746,0.006786,-0.014853,-0.999863,True,2.683,True,0.494908,0.508211,True,2.949,True,0.528538,0.485291,,True,Device,-0.001856,1.063937,-0.020441,-0.060944,0.007636,0.014391,0.998008,353.000200,0.778647,1.604659,,,,,,,,,
0.322022,True,-0.034526,1.056464,-0.007755,0.020159,0.004694,-0.014864,-0.999675,True,0.032032,1.064917,-0.006065,0.002933,0.006918,-0.014873,-0.999861,True,2.683,True,0.494908,0.508211,True,2.949,True,0.528538,0.485291,,True,Device,-0.001857,1.064011,-0.020454,-0.061126,0.007499,0.014401,0.997998,352.979500,0.762509,1.606600,,,,,,,,,
0.340241,True,-0.034549,1.056504,-0.007831,0.020769,0.004503,-0.014871,-0.999664,True,0.032008,1.064963,-0.006113,0.003083,0.006620,-0.014875,-0.999863,True,2.981,True,0.495217,0.508180,True,2.949,True,0.528806,0.485106,,True,Device,-0.001874,1.064047,-0.020518,-0.061370,0.007259,0.014418,0.997985,352.951900,0.734342,1.610210,,,,,,,,,
0.351257,True,-0.034553,1.056507,-0.007852,0.020741,0.004531,-0.014866,-0.999664,True,0.032004,1.064965,-0.006130,0.003054,0.006651,-0.014871,-0.999863,True,2.981,True,0.495217,0.508180,True,2.949,True,0.528806,0.485106,,True,Device,-0.001877,1.064050,-0.020537,-0.061339,0.007226,0.014413,0.997987,352.955500,0.730621,1.609897,,,,,,,,,
0.362335,True,-0.034555,1.056470,-0.007889,0.021333,0.004841,-0.014816,-0.999651,True,0.032003,1.064919,-0.006157,0.002991,0.006710,-0.014802,-0.999864,True,2.981,True,0.495625,0.508266,True,2.949,True,0.528806,0.485106,,True,Device,-0.001876,1.064011,-0.020569,-0.061271,0.007167,0.014342,0.997992,352.963500,0.724406,1.602082,,,,,,,,,
0.373657,True,-0.034541,1.056445,-0.007929,0.021340,0.004878,-0.014667,-0.999653,True,0.032019,1.064875,-0.006191,0.002739,0.006958,-0.014665,-0.999865,True,2.981,True,0.495625,0.508266,True,2.949,True,0.528898,0.484765,,True,Device,-0.001859,1.063976,-0.020605,-0.061274,0.007131,0.014192,0.997995,352.963300,0.721277,1.585057,,,,,,,,,
0.384689,True,-0.034533,1.056416,-0.007941,0.021164,0.004768,-0.014520,-0.999659,True,0.032030,1.064825,-0.006213,0.002562,0.006854,-0.014516,-0.999868,True,2.981,True,0.495625,0.508266,True,2.949,True,0.528898,0.484765,,True,Device,-0.001852,1.063942,-0.020621,-0.061094,0.007241,0.014052,0.998007,352.983900,0.735258,1.568230,,,,,,,,,
0.395691,True,-0.034510,1.056362,-0.007973,0.021502,0.004727,-0.014471,-0.999653,True,0.032054,1.064764,-0.006245,0.002550,0.006849,-0.014467,-0.999869,True,2.981,True,0.495799,0.508118,True,2.949,True,0.528898,0.484765,,True,Device,-0.001828,1.063885,-0.020653,-0.061078,0.007244,0.014003,0.998009,352.985700,0.736008,1.562614,,,,,,,,,
0.406906,True,-0.034494,1.056327,-0.007987,0.021548,0.004630,-0.014409,-0.999653,True,0.032071,1.064721,-0.006272,0.002060,0.005967,-0.014351,-0.999877,True,2.981,True,0.495799,0.508118,True,2.949,True,0.528896,0.484896,,True,Device,-0.001813,1.063845,-0.020674,-0.061120,0.007338,0.013944,0.998006,352.980800,0.747146,1.555153,,,,,,,,,
