Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.034659,1.055824,-0.006552,0.018662,0.008076,-0.015413,-0.999674,True,0.031894,1.064315,-0.004830,0.000002,0.007626,-0.015248,-0.999855
0.012,True,-0.034694,1.055829,-0.006594,0.018877,0.008297,-0.015690,-0.999664,True,0.031854,1.064358,-0.004845,0.000544,0.007589,-0.015517,-0.999851
0.022,True,-0.034756,1.055877,-0.006638,0.018419,0.007899,-0.015846,-0.999674,True,0.031787,1.064433,-0.004866,0.000766,0.007789,-0.015717,-0.999846
0.033,True,-0.034802,1.055915,-0.006705,0.018586,0.008191,-0.015991,-0.999666,True,0.031737,1.064491,-0.004896,0.000933,0.008081,-0.015867,-0.999841
0.044,True,-0.034852,1.055977,-0.006745,0.018756,0.008339,-0.015923,-0.999663,True,0.031689,1.064546,-0.004918,0.000940,0.008518,-0.015818,-0.999838
0.055,True,-0.034882,1.056021,-0.006787,0.018446,0.008603,-0.015760,-0.999669,True,0.031660,1.064567,-0.004942,0.001060,0.008658,-0.015653,-0.999840
0.066,True,-0.034906,1.056038,-0.006846,0.018486,0.008732,-0.015463,-0.999672,True,0.031640,1.064546,-0.004983,0.001100,0.008796,-0.015358,-0.999843
0.077,True,-0.034917,1.056040,-0.006892,0.018471,0.008718,-0.015473,-0.999672,True,0.031630,1.064549,-0.005030,0.001356,0.008586,-0.015359,-0.999844
0.088,True,-0.034900,1.056048,-0.006939,0.018311,0.007569,-0.015392,-0.999685,True,0.031648,1.064554,-0.005083,0.001316,0.008533,-0.015343,-0.999845
0.100,True,-0.034882,1.056028,-0.006988,0.018249,0.007482,-0.015428,-0.999686,True,0.031665,1.064539,-0.005141,0.001253,0.008453,-0.015378,-0.999845
0.111,True,-0.034852,1.056019,-0.007036,0.018230,0.007419,-0.015434,-0.999687,True,0.031695,1.064531,-0.005196,0.001081,0.008388,-0.015381,-0.999846
0.122,True,-0.034821,1.056014,-0.007075,0.018264,0.007259,-0.015412,-0.999688,True,0.031727,1.064522,-0.005256,0.001114,0.008231,-0.015356,-0.999848
0.133,True,-0.034779,1.055980,-0.007110,0.017866,0.006429,-0.015345,-0.999702,True,0.031771,1.064485,-0.005320,0.001165,0.008018,-0.015326,-0.999850
0.144,True,-0.034716,1.055967,-0.007139,0.017913,0.006127,-0.015292,-0.999704,True,0.031835,1.064464,-0.005389,0.001157,0.008254,-0.015299,-0.999848
0.155,True,-0.034665,1.055965,-0.007161,0.017932,0.005840,-0.015189,-0.999707,True,0.031890,1.064448,-0.005449,0.001176,0.007974,-0.015192,-0.999852
