Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.043300,4.990000,0.978000,4.450000,,,,,,
0.054400,,,,-0.670306,2.404274,3.754154,-1.000703,2.387860,1.108869
0.076700,4.990000,0.978000,4.450000,,,,,,
0.109900,,,,-0.467327,2.453101,3.677061,-0.981382,2.421546,1.328006
0.120900,4.990000,0.978000,4.450000,,,,,,
0.154500,4.990000,0.978000,4.450000,,,,,,
0.165600,,,,-0.263124,2.495453,3.599504,-0.962049,2.454036,1.547289
0.198800,4.990000,0.978000,4.450000,,,,,,
0.221100,,,,-0.057831,2.525934,3.521532,-0.942762,2.484750,1.766047
0.232200,4.990000,0.978000,4.450000,,,,,,
0.276600,4.990000,0.978000,4.450000,0.148969,2.540046,3.442988,-0.923446,2.512895,1.985124
0.309900,4.990000,0.978000,4.450000,,,,,,
0.332300,,,,0.357079,2.535211,3.363946,-0.904006,2.537666,2.205620
0.343300,4.990000,0.978000,4.450000,,,,,,
0.387700,4.990000,0.978000,4.450000,0.563514,2.511807,3.285540,-0.884581,2.558012,2.425942
0.421100,4.990000,0.978000,4.450000,,,,,,
0.443400,,,,0.768619,2.472395,3.207640,-0.865046,2.573299,2.647501
0.465600,4.990000,0.978000,4.450000,,,,,,
0.498900,,,,0.970391,2.421489,3.131006,-0.845587,2.582805,2.868209
0.509900,4.990000,0.978000,4.450000,,,,,,
0.543300,4.990000,0.978000,4.450000,,,,,,
0.554500,,,,1.090080,2.387479,3.083851,-0.820956,2.584572,3.088809
0.587700,4.990000,0.978000,4.450000,,,,,,
0.609900,,,,1.090080,2.387479,3.083851,-0.794377,2.578103,3.309519
0.632100,4.990000,0.978000,4.450000,,,,,,
0.665600,4.990000,0.978000,4.450000,1.090080,2.387479,3.083851,-0.771789,2.562860,3.529459
0.698900,4.990000,0.978000,4.450000,,,,,,
0.721000,,,,1.090080,2.387479,3.083851,-0.754967,2.537485,3.750219
0.743300,4.990000,0.978000,4.450000,,,,,,
0.776700,4.990000,0.978000,4.450000,0.972378,2.418342,3.128974,-0.755384,2.502428,3.969056
0.821000,4.990000,0.978000,4.450000,,,,,,
0.832200,,,,0.769227,2.469663,3.202022,-0.781115,2.457447,4.184673
0.854400,4.990000,0.978000,4.450000,,,,,,
0.887700,4.990000,0.978000,4.450000,0.561359,2.515434,3.267281,-0.838069,2.408336,4.394131
0.921100,4.990000,0.978000,4.450000,,,,,,
0.943300,,,,0.348349,2.544719,3.322857,-0.926561,2.357884,4.591102
0.954500,4.990000,0.978000,4.450000,,,,,,
0.998900,4.990000,0.978000,4.450000,0.131459,2.547305,3.369771,-0.926561,2.357884,4.591102
1.043300,4.990000,0.978000,4.450000,,,,,,
1.054400,,,,-0.087476,2.524014,3.400400,-0.926561,2.357884,4.591102
1.076600,4.990000,0.978000,4.450000,,,,,,
1.110000,4.990000,0.978000,4.450000,-0.304312,2.479604,3.417029,-0.926561,2.357884,4.591102
1.143400,4.990000,0.978000,4.450000,,,,,,
1.165600,,,,-0.518825,2.418208,3.410491,-0.932191,2.371422,4.503531
1.187700,4.990000,0.978000,4.450000,,,,,,
1.221100,4.990000,0.978000,4.450000,-0.684535,2.361237,3.389121,-0.947181,2.402566,4.285192
1.265600,4.990000,0.978000,4.450000,,,,,,
1.276600,,,,-0.684535,2.361237,3.389121,-0.965079,2.429750,4.064967
1.305600,4.990000,0.978000,4.450000,,,,,,
1.328000,,,,-0.684535,2.361237,3.389121,-0.984029,2.449757,3.862141
1.338900,4.990000,0.978000,4.450000,,,,,,
1.383400,4.990000,0.978000,4.450000,-0.684535,2.361237,3.389121,-1.004093,2.468094,3.641931
1.416900,4.990000,0.978000,4.450000,,,,,,
1.439100,,,,-0.601127,2.373392,3.403203,-1.021623,2.482047,3.420456
1.453100,4.990000,0.978000,4.450000,,,,,,
1.494700,4.990000,0.978000,4.450000,-0.382921,2.402881,3.431223,-1.035567,2.488841,3.199020
1.538900,4.990000,0.978000,4.450000,,,,,,
