Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,0.002522,1.100121,-0.019259,-0.102942,-0.022656,-0.028686,0.994016,348.114800,357.708000,356.932500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.014156,True,Device,0.002542,1.100107,-0.019271,-0.102958,-0.022689,-0.028679,0.994013,348.112900,357.704200,356.933800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.030186,True,Device,0.002573,1.100066,-0.019326,-0.102914,-0.022499,-0.028691,0.994022,348.118500,357.726300,356.930000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.041300,True,Device,0.002598,1.100060,-0.019363,-0.102770,-0.022513,-0.028888,0.994031,348.134600,357.726700,356.907000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.052380,True,Device,0.002628,1.100031,-0.019330,-0.102797,-0.022427,-0.028911,0.994029,348.131700,357.737000,356.903300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.063456,True,Device,0.002660,1.100024,-0.019363,-0.102730,-0.022334,-0.029044,0.994034,348.139400,357.749300,356.886600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.074619,True,Device,0.002687,1.100022,-0.019400,-0.102722,-0.022259,-0.029130,0.994034,348.140400,357.759100,356.875600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.085844,True,Device,0.002754,1.100005,-0.019386,-0.102732,-0.022215,-0.029252,0.994031,348.139100,357.765600,356.860900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.096867,True,Device,0.002781,1.100000,-0.019416,-0.102792,-0.022134,-0.029324,0.994024,348.132200,357.776200,356.851700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.107868,True,Device,0.002799,1.100001,-0.019454,-0.102761,-0.022079,-0.029433,0.994025,348.135700,357.783700,356.838300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.119135,True,Device,0.002841,1.100003,-0.019431,-0.102744,-0.021979,-0.029463,0.994028,348.137900,357.795700,356.833500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.130266,True,Device,0.002858,1.100003,-0.019464,-0.102737,-0.021883,-0.029503,0.994030,348.138900,357.807400,356.827800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.143726,True,Device,0.002896,1.099990,-0.019477,-0.102789,-0.021794,-0.029530,0.994026,348.133200,357.818100,356.823500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.152350,True,Device,0.002942,1.099989,-0.019493,-0.102841,-0.021684,-0.029588,0.994021,348.127400,357.831800,356.815600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.163652,True,Device,0.002967,1.099992,-0.019538,-0.102931,-0.021650,-0.029508,0.994015,348.117300,357.835100,356.824600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.174765,True,Device,0.002988,1.099991,-0.019527,-0.102957,-0.021599,-0.029484,0.994014,348.114600,357.840800,356.826900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.185686,True,Device,0.003010,1.100001,-0.019528,-0.102902,-0.021526,-0.029490,0.994021,348.121200,357.849200,356.825100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.196917,True,Device,0.003005,1.100000,-0.019557,-0.103102,-0.021464,-0.029433,0.994004,348.098400,357.856300,356.831300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.207987,True,Device,0.003003,1.100034,-0.019542,-0.103103,-0.021506,-0.029398,0.994004,348.098300,357.851000,356.836000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.219086,True,Device,0.003014,1.100058,-0.019545,-0.103154,-0.021616,-0.029312,0.993999,348.092300,357.837300,356.847400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.230206,True,Device,0.003009,1.100073,-0.019572,-0.103168,-0.021605,-0.029356,0.993996,348.090600,357.839100,356.842200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.241364,True,Device,0.003012,1.100086,-0.019569,-0.103256,-0.021724,-0.029359,0.993984,348.080000,357.825600,356.843300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.252335,True,Device,0.003006,1.100104,-0.019557,-0.103314,-0.021742,-0.029402,0.993976,348.073200,357.824200,356.838600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.263340,True,Device,0.002996,1.100109,-0.019569,-0.103324,-0.021796,-0.029400,0.993974,348.071900,357.817900,356.839600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.274536,True,Device,0.002988,1.100123,-0.019550,-0.103323,-0.021878,-0.029395,0.993973,348.071800,357.808300,356.841100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.285477,True,Device,0.002965,1.100114,-0.019533,-0.103416,-0.021859,-0.029428,0.993963,348.061000,357.811100,356.837300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.296619,True,Device,0.002971,1.100100,-0.019556,-0.103434,-0.022012,-0.029492,0.993955,348.058300,357.794100,356.831600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.307995,True,Device,0.002963,1.100108,-0.019538,-0.103333,-0.021976,-0.029522,0.993966,348.070000,357.798400,356.827500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.318905,True,Device,0.002973,1.100111,-0.019519,-0.103302,-0.022010,-0.029540,0.993968,348.073500,357.794600,356.825800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.330010,True,Device,0.002971,1.100110,-0.019521,-0.103341,-0.021921,-0.029519,0.993966,348.069300,357.804800,356.827300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.341244,True,Device,0.002985,1.100099,-0.019488,-0.103389,-0.021917,-0.029455,0.993963,348.063900,357.804700,356.834700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.352497,True,Device,0.002984,1.100092,-0.019471,-0.103382,-0.021869,-0.029540,0.993962,348.064600,357.811200,356.824200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.363518,True,Device,0.002989,1.100099,-0.019465,-0.103391,-0.021776,-0.029597,0.993962,348.063800,357.822800,356.816500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.374641,True,Device,0.002999,1.100129,-0.019425,-0.103343,-0.021755,-0.029363,0.993974,348.069900,357.822300,356.843400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.385670,True,Device,0.003001,1.100120,-0.019392,-0.103350,-0.021684,-0.029328,0.993976,348.069400,357.830100,356.846600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.396725,True,Device,0.003015,1.100112,-0.019379,-0.103321,-0.021650,-0.029262,0.993982,348.073000,357.833200,356.853900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.407986,True,Device,0.003043,1.100125,-0.019333,-0.103234,-0.021618,-0.029291,0.993991,348.083000,357.837000,356.849900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.419033,True,Device,0.003066,1.100118,-0.019303,-0.103192,-0.021572,-0.029589,0.993987,348.087400,357.845900,356.814700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.430080,True,Device,0.003094,1.100119,-0.019290,-0.103043,-0.021569,-0.030149,0.993986,348.103300,357.852600,356.749100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.441235,True,Device,0.003118,1.100138,-0.019254,-0.102982,-0.021385,-0.030614,0.993982,348.109900,357.879500,356.692600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.452416,True,Device,0.003137,1.100131,-0.019231,-0.103051,-0.021138,-0.030714,0.993977,348.102700,357.909600,356.678100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.463463,True,Device,0.003160,1.100128,-0.019234,-0.103011,-0.021009,-0.030647,0.993986,348.107800,357.923700,356.684300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
