Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.004404,1.110471,-0.103732,0.112779,0.084045,0.027823,-0.989668,True,0.060290,1.106971,-0.098496,0.111473,0.057683,0.029758,-0.991646
0.016,True,-0.004429,1.110450,-0.103743,0.112929,0.083960,0.027722,-0.989661,True,0.060267,1.106961,-0.098521,0.111392,0.056783,0.029714,-0.991708
0.033,True,-0.004452,1.110457,-0.103785,0.114757,0.083456,0.027682,-0.989495,True,0.060246,1.106984,-0.098571,0.111499,0.056741,0.029581,-0.991702
0.044,True,-0.004440,1.110471,-0.103800,0.114739,0.083461,0.027664,-0.989497,True,0.060258,1.107001,-0.098586,0.111456,0.056743,0.029562,-0.991708
0.055,True,-0.004436,1.110472,-0.103818,0.114811,0.083414,0.027705,-0.989491,True,0.060262,1.106995,-0.098610,0.110556,0.054977,0.029699,-0.991904
0.066,True,-0.004455,1.110475,-0.103823,0.117103,0.080648,0.027924,-0.989446,True,0.060245,1.107004,-0.098631,0.110576,0.054866,0.029640,-0.991909
0.078,True,-0.004431,1.110474,-0.103849,0.117209,0.080687,0.027898,-0.989431,True,0.060269,1.107007,-0.098653,0.110658,0.054903,0.029615,-0.991899
0.089,True,-0.004429,1.110486,-0.103855,0.117271,0.080629,0.027911,-0.989428,True,0.060270,1.107017,-0.098667,0.110270,0.055571,0.029559,-0.991907
0.101,True,-0.004421,1.110490,-0.103861,0.118135,0.079178,0.028013,-0.989439,True,0.060279,1.107025,-0.098673,0.110294,0.055578,0.029522,-0.991905
0.111,True,-0.004405,1.110475,-0.103881,0.118213,0.079194,0.027972,-0.989430,True,0.060295,1.107016,-0.098691,0.110351,0.055593,0.029482,-0.991899
0.121,True,-0.004398,1.110478,-0.103888,0.118267,0.079131,0.028007,-0.989428,True,0.060302,1.107013,-0.098707,0.108814,0.055514,0.029464,-0.992073
0.133,True,-0.004371,1.110496,-0.103897,0.118343,0.079095,0.028041,-0.989420,True,0.060330,1.107026,-0.098720,0.108870,0.055480,0.029499,-0.992068
0.144,True,-0.004325,1.110527,-0.103911,0.119406,0.077818,0.028201,-0.989389,True,0.060377,1.107051,-0.098748,0.109049,0.055360,0.029547,-0.992054
0.155,True,-0.004286,1.110546,-0.103919,0.119541,0.077744,0.028159,-0.989380,True,0.060416,1.107073,-0.098767,0.108147,0.054929,0.029499,-0.992178
0.166,True,-0.004216,1.110579,-0.103871,0.120851,0.076638,0.028277,-0.989304,True,0.060488,1.107104,-0.098740,0.108205,0.054762,0.029505,-0.992181
0.177,True,-0.004176,1.110587,-0.103874,0.121009,0.076440,0.028247,-0.989301,True,0.060530,1.107112,-0.098769,0.108340,0.054566,0.029481,-0.992177
0.188,True,-0.004134,1.110597,-0.103879,0.121103,0.076371,0.028257,-0.989294,True,0.060572,1.107119,-0.098783,0.107888,0.054185,0.029497,-0.992247
0.199,True,-0.004079,1.110605,-0.103857,0.121141,0.076323,0.028318,-0.989292,True,0.060628,1.107119,-0.098766,0.107904,0.054140,0.029558,-0.992246
0.210,True,-0.004030,1.110602,-0.103859,0.122256,0.074448,0.028412,-0.989295,True,0.060678,1.107127,-0.098776,0.107907,0.054094,0.029477,-0.992251
0.221,True,-0.004004,1.110640,-0.103831,0.122341,0.074277,0.028516,-0.989294,True,0.060704,1.107148,-0.098768,0.107963,0.053927,0.029583,-0.992250
0.233,True,-0.003975,1.110679,-0.103807,0.122356,0.074236,0.028564,-0.989294,True,0.060733,1.107180,-0.098749,0.106911,0.053722,0.029608,-0.992375
0.244,True,-0.003930,1.110702,-0.103800,0.124272,0.073878,0.028755,-0.989076,True,0.060778,1.107190,-0.098741,0.106980,0.053724,0.029711,-0.992364
0.255,True,-0.003895,1.110718,-0.103783,0.124380,0.073830,0.028840,-0.989064,True,0.060812,1.107195,-0.098728,0.106489,0.052803,0.029846,-0.992462
0.266,True,-0.003878,1.110684,-0.103736,0.124565,0.073853,0.028804,-0.989040,True,0.060829,1.107165,-0.098678,0.106645,0.052828,0.029812,-0.992445
0.277,True,-0.003846,1.110670,-0.103700,0.125285,0.073568,0.028714,-0.988973,True,0.060862,1.107169,-0.098644,0.106719,0.052824,0.029681,-0.992441
0.288,True,-0.003788,1.110681,-0.103683,0.125168,0.073676,0.028794,-0.988977,True,0.060919,1.107171,-0.098613,0.105350,0.051962,0.029787,-0.992630
0.299,True,-0.003763,1.110681,-0.103641,0.125088,0.073598,0.029018,-0.988987,True,0.060943,1.107141,-0.098578,0.105231,0.051888,0.030009,-0.992640
0.311,True,-0.003692,1.110688,-0.103631,0.126074,0.073215,0.029423,-0.988878,True,0.061011,1.107105,-0.098559,0.105071,0.051929,0.030340,-0.992644
