Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.053790,1.038147,0.234397,0.053964,0.072180,0.003538,0.995924,6.141156,8.336473,0.855014,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.023924,True,Device,-0.053677,1.038299,0.234169,0.054880,0.069660,0.004145,0.996052,6.243247,8.051030,0.916661,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.032454,True,Device,-0.053997,1.038606,0.233454,0.055759,0.067048,0.004327,0.996181,6.344807,7.752412,0.928059,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.042859,True,Device,-0.054200,1.038722,0.233170,0.056151,0.065958,0.004393,0.996232,6.390163,7.627730,0.931754,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.053953,True,Device,-0.054542,1.038842,0.232934,0.056558,0.065147,0.005036,0.996259,6.432754,7.539033,1.003557,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.065167,True,Device,-0.054715,1.038910,0.232794,0.056404,0.064256,0.005537,0.996323,6.412300,7.439199,1.054102,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.075980,True,Device,-0.054745,1.039090,0.232622,0.056262,0.063630,0.006128,0.996368,6.392320,7.370496,1.116893,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.087185,True,Device,-0.054820,1.039287,0.232514,0.055612,0.062710,0.006996,0.996457,6.312581,7.268532,1.205835,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.098436,True,Device,-0.054871,1.039599,0.232337,0.054584,0.061892,0.007797,0.996559,6.190047,7.177204,1.285108,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.109354,True,Device,-0.054992,1.039859,0.232248,0.053387,0.061405,0.008590,0.996647,6.048012,7.123344,1.364446,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.121774,True,Device,-0.055196,1.040129,0.232267,0.051692,0.061056,0.009890,0.996746,5.845122,7.087117,1.499253,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
