Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.034451,1.044069,-0.001360,0.159382,0.019036,-0.001660,-0.987032,True,0.036517,1.045948,-0.000709,0.159292,0.035092,-0.003165,-0.986603
0.017,True,-0.034452,1.044095,-0.001354,0.158965,0.015031,-0.001264,-0.987169,True,0.036516,1.045971,-0.000698,0.158894,0.031095,-0.002771,-0.986802
0.033,True,-0.034444,1.044070,-0.001309,0.160562,0.024394,-0.002022,-0.986722,True,0.036524,1.045939,-0.000623,0.160448,0.040435,-0.003528,-0.986209
0.044,True,-0.034443,1.044110,-0.001277,0.161371,0.025115,-0.002056,-0.986572,True,0.036525,1.045976,-0.000594,0.161253,0.041152,-0.003562,-0.986048
0.055,True,-0.034417,1.044132,-0.001264,0.160270,0.027559,-0.002217,-0.986686,True,0.036551,1.045992,-0.000557,0.160143,0.043593,-0.003725,-0.986124
0.066,True,-0.034418,1.044160,-0.001236,0.161039,0.025568,-0.001735,-0.986615,True,0.036551,1.045979,-0.000524,0.160926,0.041605,-0.003243,-0.986084
0.077,True,-0.034420,1.044179,-0.001197,0.161053,0.028494,-0.001795,-0.986533,True,0.036550,1.045965,-0.000496,0.160928,0.044522,-0.003300,-0.985956
0.088,True,-0.034390,1.044177,-0.001162,0.161195,0.025999,-0.001490,-0.986579,True,0.036580,1.045952,-0.000468,0.161083,0.042033,-0.002993,-0.986041
0.099,True,-0.034373,1.044170,-0.001113,0.160531,0.025101,-0.001444,-0.986711,True,0.036598,1.045942,-0.000443,0.160423,0.041140,-0.002946,-0.986186
0.110,True,-0.034355,1.044130,-0.001102,0.160925,0.027631,-0.001944,-0.986578,True,0.036614,1.045939,-0.000442,0.160800,0.043661,-0.003444,-0.986015
0.121,True,-0.034325,1.044081,-0.001068,0.160776,0.027296,-0.002099,-0.986611,True,0.036644,1.045914,-0.000424,0.160650,0.043327,-0.003596,-0.986054
0.132,True,-0.034308,1.044025,-0.001030,0.160600,0.026965,-0.002310,-0.986648,True,0.036660,1.045888,-0.000410,0.160471,0.042996,-0.003805,-0.986096
0.144,True,-0.034146,1.044334,-0.001152,0.160172,0.025698,-0.002155,-0.986752,True,0.036681,1.045868,-0.000408,0.160050,0.041734,-0.003649,-0.986220
0.155,True,-0.034124,1.044315,-0.001141,0.160496,0.025523,-0.002098,-0.986704,True,0.036703,1.045841,-0.000408,0.160375,0.041558,-0.003592,-0.986174
0.166,True,-0.034105,1.044311,-0.001119,0.160704,0.025492,-0.002038,-0.986671,True,0.036722,1.045829,-0.000384,0.160584,0.041527,-0.003533,-0.986142
