Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.033809,1.130906,-0.000024,0.036311,-0.009388,0.010998,-0.999236,True,0.030429,1.132299,0.000631,0.036457,0.006767,0.009940,-0.999263
0.011,True,-0.033827,1.130909,-0.000079,0.036256,-0.009465,0.011021,-0.999237,True,0.030410,1.132300,0.000580,0.036402,0.006689,0.009962,-0.999265
0.021,True,-0.033849,1.130888,-0.000058,0.036411,-0.009515,0.010983,-0.999231,True,0.030388,1.132285,0.000602,0.036556,0.006639,0.009921,-0.999260
0.032,True,-0.033881,1.130875,-0.000117,0.036474,-0.009542,0.010975,-0.999229,True,0.030356,1.132274,0.000543,0.036620,0.006612,0.009912,-0.999258
0.043,True,-0.033906,1.130851,-0.000179,0.036458,-0.009539,0.010890,-0.999230,True,0.030331,1.132260,0.000484,0.036602,0.006615,0.009826,-0.999260
0.054,True,-0.033928,1.130841,-0.000079,0.036546,-0.009853,0.010801,-0.999225,True,0.030308,1.132265,0.000576,0.036688,0.006299,0.009735,-0.999260
0.065,True,-0.033961,1.130833,-0.000178,0.036669,-0.009788,0.010808,-0.999221,True,0.030275,1.132256,0.000490,0.036812,0.006365,0.009742,-0.999255
0.076,True,-0.033996,1.130830,-0.000214,0.036574,-0.009917,0.010734,-0.999224,True,0.030240,1.132263,0.000453,0.036715,0.006235,0.009669,-0.999260
0.087,True,-0.034014,1.130844,-0.000179,0.036784,-0.010075,0.010709,-0.999215,True,0.030222,1.132283,0.000493,0.036924,0.006076,0.009641,-0.999253
0.098,True,-0.034055,1.130835,-0.000218,0.036868,-0.010006,0.010530,-0.999215,True,0.030180,1.132298,0.000462,0.037005,0.006146,0.009462,-0.999251
0.110,True,-0.034096,1.130850,-0.000272,0.036943,-0.009860,0.010469,-0.999214,True,0.030139,1.132321,0.000423,0.037080,0.006292,0.009400,-0.999248
0.123,True,-0.034156,1.130865,-0.000223,0.036907,-0.010006,0.010360,-0.999215,True,0.030079,1.132351,0.000472,0.037041,0.006145,0.009292,-0.999252
0.132,True,-0.034211,1.130860,-0.000244,0.036705,-0.009906,0.010265,-0.999224,True,0.030023,1.132358,0.000460,0.036838,0.006245,0.009198,-0.999259
0.143,True,-0.034255,1.130813,-0.000319,0.036796,-0.009857,0.010206,-0.999222,True,0.029979,1.132320,0.000401,0.036928,0.006294,0.009138,-0.999256
0.154,True,-0.034292,1.130781,-0.000299,0.036691,-0.009894,0.010101,-0.999227,True,0.029942,1.132303,0.000434,0.036821,0.006257,0.009035,-0.999261
0.165,True,-0.034339,1.130750,-0.000331,0.036471,-0.009881,0.009993,-0.999236,True,0.029894,1.132287,0.000412,0.036599,0.006269,0.008929,-0.999271
0.177,True,-0.034381,1.130696,-0.000401,0.036464,-0.009752,0.009974,-0.999238,True,0.029852,1.132236,0.000362,0.036592,0.006399,0.008911,-0.999270
0.188,True,-0.034399,1.130699,-0.000341,0.036262,-0.009755,0.010168,-0.999243,True,0.031650,1.128802,-0.000170,0.036393,0.006396,0.009108,-0.999276
0.199,True,-0.034427,1.130680,-0.000373,0.036248,-0.009687,0.010280,-0.999243,True,0.031622,1.128769,-0.000194,0.036381,0.006463,0.009222,-0.999275
0.210,True,-0.034440,1.130677,-0.000395,0.036314,-0.009694,0.010399,-0.999239,True,0.031608,1.128750,-0.000221,0.036449,0.006457,0.009339,-0.999271
0.221,True,-0.034445,1.130665,-0.000372,0.036212,-0.009781,0.010303,-0.999243,True,0.031604,1.128752,-0.000197,0.036345,0.006369,0.009244,-0.999276
0.232,True,-0.034442,1.130655,-0.000334,0.036362,-0.009759,0.010229,-0.999239,True,0.031607,1.128752,-0.000154,0.036494,0.006391,0.009168,-0.999271
0.243,True,-0.034466,1.130637,-0.000377,0.036349,-0.009880,0.010168,-0.999239,True,0.031583,1.128743,-0.000193,0.036480,0.006270,0.009107,-0.999273
0.254,True,-0.034473,1.130622,-0.000328,0.036307,-0.009784,0.010023,-0.999243,True,0.031577,1.128747,-0.000134,0.036436,0.006366,0.008962,-0.999276
0.265,True,-0.034489,1.130610,-0.000338,0.036257,-0.009818,0.009913,-0.999245,True,0.031561,1.128750,-0.000140,0.036384,0.006332,0.008853,-0.999279
0.277,True,-0.034498,1.130591,-0.000390,0.036227,-0.009811,0.009960,-0.999246,True,0.031552,1.128725,-0.000190,0.036354,0.006339,0.008901,-0.999279
0.287,True,-0.034505,1.130577,-0.000420,0.036221,-0.009840,0.009967,-0.999246,True,0.031545,1.128711,-0.000221,0.036349,0.006310,0.008908,-0.999280
0.299,True,-0.034500,1.130606,-0.000347,0.036365,-0.009947,0.010010,-0.999239,True,0.031550,1.128736,-0.000151,0.036493,0.006202,0.008953,-0.999275
0.310,True,-0.034502,1.130617,-0.000374,0.036458,-0.010142,0.010037,-0.999233,True,0.031547,1.128744,-0.000184,0.036587,0.006008,0.008979,-0.999272
0.321,True,-0.034477,1.130650,-0.000312,0.036580,-0.010191,0.010059,-0.999228,True,0.031572,1.128774,-0.000123,0.036709,0.005958,0.008999,-0.999268
0.332,True,-0.034470,1.130670,-0.000303,0.036975,-0.010214,0.010073,-0.999213,True,0.031580,1.128794,-0.000115,0.037104,0.005935,0.009012,-0.999253
0.343,True,-0.034465,1.130686,-0.000319,0.037111,-0.010365,0.010078,-0.999207,True,0.031585,1.128810,-0.000134,0.037240,0.005784,0.009016,-0.999249
0.354,True,-0.034455,1.130698,-0.000278,0.037357,-0.010348,0.010027,-0.999198,True,0.031595,1.128830,-0.000092,0.037486,0.005801,0.008964,-0.999240
0.365,True,-0.034435,1.130718,-0.000258,0.037514,-0.010433,0.010098,-0.999191,True,0.031615,1.128841,-0.000072,0.037644,0.005716,0.009033,-0.999234
0.376,True,-0.034422,1.130716,-0.000266,0.037431,-0.010472,0.010100,-0.999193,True,0.031628,1.128839,-0.000087,0.037561,0.005677,0.009037,-0.999237
0.387,True,-0.034397,1.130726,-0.000195,0.037382,-0.010591,0.010266,-0.999192,True,0.031652,1.128826,-0.000027,0.037515,0.005559,0.009204,-0.999238
0.398,True,-0.034379,1.130697,-0.000198,0.037513,-0.010729,0.010354,-0.999185,True,0.031670,1.128786,-0.000041,0.037647,0.005420,0.009292,-0.999233
0.410,True,-0.034350,1.130655,-0.000222,0.037252,-0.010825,0.010368,-0.999194,True,0.031699,1.128743,-0.000067,0.037386,0.005324,0.009309,-0.999243
0.421,True,-0.034326,1.130647,-0.000234,0.037214,-0.010909,0.010569,-0.999192,True,0.031722,1.128709,-0.000084,0.037352,0.005240,0.009512,-0.999243
0.432,True,-0.034295,1.130603,-0.000157,0.037135,-0.011148,0.010443,-0.999194,True,0.031754,1.128682,-0.000018,0.037270,0.005000,0.009387,-0.999249
0.443,True,-0.034269,1.130572,-0.000157,0.037178,-0.011149,0.010424,-0.999192,True,0.031779,1.128653,-0.000027,0.037313,0.005000,0.009369,-0.999247
0.454,True,-0.034221,1.130562,-0.000087,0.037278,-0.011614,0.010411,-0.999183,True,0.031828,1.128648,0.000035,0.037412,0.004534,0.009353,-0.999246
0.465,True,-0.034199,1.130557,-0.000082,0.037405,-0.011805,0.010413,-0.999176,True,0.031850,1.128644,0.000029,0.037539,0.004342,0.009356,-0.999242
0.476,True,-0.034179,1.130537,-0.000091,0.037440,-0.011854,0.010406,-0.999174,True,0.031869,1.128624,0.000012,0.037573,0.004293,0.009348,-0.999241
0.487,True,-0.034137,1.130572,-0.000037,0.037488,-0.011884,0.010512,-0.999171,True,0.031911,1.128645,0.000061,0.037624,0.004263,0.009455,-0.999238
0.499,True,-0.034104,1.130556,-0.000026,0.037534,-0.011977,0.010393,-0.999170,True,0.031945,1.128645,0.000071,0.037667,0.004170,0.009337,-0.999238
0.510,True,-0.034087,1.130520,-0.000058,0.037441,-0.012078,0.010380,-0.999172,True,0.031962,1.128612,0.000041,0.037575,0.004069,0.009325,-0.999242
0.521,True,-0.034029,1.130498,-0.000026,0.037370,-0.012142,0.010472,-0.999173,True,0.032020,1.128579,0.000077,0.037505,0.004005,0.009419,-0.999244
0.532,True,-0.033986,1.130478,-0.000033,0.037220,-0.012270,0.010547,-0.999176,True,0.032062,1.128550,0.000074,0.037355,0.003876,0.009496,-0.999250
0.543,True,-0.033941,1.130478,-0.000074,0.037270,-0.012191,0.010671,-0.999174,True,0.032107,1.128535,0.000046,0.037407,0.003955,0.009620,-0.999246
0.554,True,-0.033918,1.130504,-0.000004,0.037217,-0.012567,0.010771,-0.999170,True,0.032130,1.128550,0.000105,0.037356,0.003578,0.009720,-0.999248
0.565,True,-0.033874,1.130533,-0.000009,0.037497,-0.012735,0.010944,-0.999156,True,0.032173,1.128558,0.000100,0.037639,0.003410,0.009893,-0.999237
0.576,True,-0.033841,1.130566,-0.000016,0.037526,-0.012912,0.011122,-0.999150,True,0.032205,1.128568,0.000084,0.037670,0.003232,0.010071,-0.999234
0.587,True,-0.033771,1.130602,0.000031,0.037632,-0.012984,0.011255,-0.999144,True,0.032275,1.128587,0.000137,0.037779,0.003160,0.010204,-0.999229
0.598,True,-0.033738,1.130613,0.000022,0.037986,-0.013419,0.011323,-0.999124,True,0.032308,1.128592,0.000109,0.038133,0.002724,0.010269,-0.999216
0.610,True,-0.033721,1.130603,-0.000001,0.037974,-0.013559,0.011277,-0.999123,True,0.032325,1.128589,0.000080,0.038120,0.002584,0.010224,-0.999218
0.621,True,-0.033679,1.130595,0.000007,0.037949,-0.013659,0.011216,-0.999123,True,0.032367,1.128590,0.000085,0.038095,0.002483,0.010163,-0.999219
0.632,True,-0.033624,1.130560,-0.000036,0.037917,-0.013763,0.011199,-0.999123,True,0.032423,1.128558,0.000045,0.038062,0.002379,0.010147,-0.999221
0.643,True,-0.033604,1.130530,-0.000089,0.037836,-0.013913,0.011254,-0.999124,True,0.032442,1.128522,-0.000011,0.037982,0.002228,0.010205,-0.999224
0.654,True,-0.033570,1.130525,-0.000070,0.037853,-0.014102,0.011293,-0.999120,True,0.032476,1.128512,-0.000001,0.038000,0.002039,0.010244,-0.999223
0.665,True,-0.033560,1.130509,-0.000121,0.037948,-0.014299,0.011291,-0.999114,True,0.032486,1.128499,-0.000052,0.038094,0.001841,0.010242,-0.999220
0.676,True,-0.033560,1.130501,-0.000177,0.038188,-0.014249,0.011260,-0.999106,True,0.032486,1.128496,-0.000100,0.038333,0.001892,0.010209,-0.999211
0.687,True,-0.033560,1.130554,-0.000133,0.038308,-0.014303,0.011203,-0.999101,True,0.032486,1.128558,-0.000050,0.038453,0.001838,0.010151,-0.999207
0.699,True,-0.033554,1.130572,-0.000194,0.038502,-0.014142,0.011143,-0.999096,True,0.032493,1.128584,-0.000097,0.038646,0.001998,0.010087,-0.999200
0.710,True,-0.033567,1.130579,-0.000233,0.038720,-0.014180,0.011069,-0.999088,True,0.032480,1.128602,-0.000128,0.038862,0.001960,0.010012,-0.999193
0.721,True,-0.033571,1.130615,-0.000242,0.039072,-0.014097,0.010971,-0.999077,True,0.032477,1.128653,-0.000120,0.039214,0.002043,0.009912,-0.999180
0.732,True,-0.033582,1.130641,-0.000286,0.039148,-0.014010,0.010883,-0.999076,True,0.032465,1.128692,-0.000147,0.039288,0.002130,0.009823,-0.999177
0.743,True,-0.033594,1.130654,-0.000400,0.039333,-0.013739,0.010880,-0.999073,True,0.032454,1.128707,-0.000231,0.039473,0.002401,0.009820,-0.999170
0.754,True,-0.033608,1.130630,-0.000401,0.039316,-0.013744,0.010788,-0.999074,True,0.032440,1.128696,-0.000230,0.039454,0.002396,0.009730,-0.999171
0.765,True,-0.033608,1.130642,-0.000458,0.039521,-0.013575,0.010839,-0.999068,True,0.032439,1.128702,-0.000273,0.039661,0.002566,0.009782,-0.999162
0.776,True,-0.033610,1.130659,-0.000525,0.039621,-0.013496,0.010885,-0.999064,True,0.032437,1.128713,-0.000325,0.039762,0.002645,0.009828,-0.999157
0.788,True,-0.033604,1.130690,-0.000555,0.039892,-0.013269,0.010775,-0.999058,True,0.032444,1.128760,-0.000331,0.040031,0.002872,0.009717,-0.999147
0.799,True,-0.033619,1.130700,-0.000637,0.040345,-0.013005,0.010912,-0.999042,True,0.032428,1.128752,-0.000399,0.040487,0.003138,0.009850,-0.999127
0.810,True,-0.033629,1.130727,-0.000668,0.040470,-0.012862,0.010968,-0.999038,True,0.032418,1.128772,-0.000425,0.040613,0.003281,0.009906,-0.999121
0.821,True,-0.033617,1.130788,-0.000675,0.040719,-0.012665,0.011076,-0.999029,True,0.032429,1.128819,-0.000423,0.040865,0.003478,0.010010,-0.999109
0.832,True,-0.033596,1.130851,-0.000720,0.041048,-0.012562,0.011149,-0.999016,True,0.032451,1.128873,-0.000459,0.041195,0.003581,0.010078,-0.999094
0.843,True,-0.033597,1.130863,-0.000767,0.041164,-0.012580,0.011080,-0.999012,True,0.032450,1.128894,-0.000506,0.041310,0.003562,0.010007,-0.999090
0.854,True,-0.033580,1.130883,-0.000761,0.041269,-0.012489,0.010959,-0.999010,True,0.032467,1.128931,-0.000489,0.041412,0.003654,0.009885,-0.999087
0.865,True,-0.033574,1.130897,-0.000819,0.041384,-0.012410,0.010880,-0.999007,True,0.032473,1.128956,-0.000538,0.041526,0.003733,0.009805,-0.999082
0.876,True,-0.033574,1.130896,-0.000864,0.041331,-0.012440,0.010735,-0.999010,True,0.032474,1.128974,-0.000588,0.041471,0.003703,0.009660,-0.999086
0.888,True,-0.033545,1.130948,-0.000806,0.041195,-0.012488,0.010803,-0.999015,True,0.032503,1.129017,-0.000528,0.041336,0.003654,0.009727,-0.999091
