Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,7.590,True,0.511728,0.537907,True,5.551,True,0.491024,0.533771
0.019,True,7.590,True,0.511200,0.537699,True,5.551,True,0.491190,0.533869
0.035,True,7.590,True,0.511200,0.537699,True,5.551,True,0.491190,0.533869
0.047,True,7.590,True,0.510708,0.538034,True,5.551,True,0.491190,0.533869
0.058,True,7.590,True,0.510708,0.538034,True,5.551,True,0.491180,0.533453
0.069,True,7.590,True,0.510708,0.538034,True,5.551,True,0.491180,0.533453
0.080,True,7.590,True,0.511123,0.537843,True,5.551,True,0.491180,0.533453
0.091,True,7.590,True,0.511123,0.537843,True,5.551,True,0.491646,0.533657
0.102,True,7.590,True,0.511123,0.537843,True,5.551,True,0.491646,0.533657
0.113,True,7.590,True,0.508527,0.537249,True,5.551,True,0.491646,0.533657
0.128,True,7.590,True,0.508527,0.537249,True,5.551,True,0.484290,0.537829
0.137,True,7.590,True,0.508527,0.537249,True,5.551,True,0.484290,0.537829
0.147,True,7.590,True,0.488288,0.534035,True,5.551,True,0.484290,0.537829
0.159,True,7.590,True,0.488288,0.534035,True,5.551,True,0.474526,0.545046
0.169,True,7.590,True,0.488288,0.534035,True,5.551,True,0.474526,0.545046
0.180,True,7.590,True,0.482269,0.532090,True,5.551,True,0.474526,0.545046
0.191,True,7.590,True,0.482269,0.532090,True,5.551,True,0.473725,0.544772
0.202,True,7.590,True,0.482269,0.532090,True,5.551,True,0.473725,0.544772
0.213,True,7.590,True,0.480970,0.531922,True,5.551,True,0.473725,0.544772
0.224,True,7.590,True,0.480970,0.531922,True,5.551,True,0.469078,0.543649
0.236,True,7.590,True,0.480970,0.531922,True,5.551,True,0.469078,0.543649
0.247,True,7.590,True,0.481028,0.531851,True,5.551,True,0.469078,0.543649
0.258,True,7.590,True,0.481028,0.531851,True,5.551,True,0.465895,0.543284
0.269,True,7.661,True,0.479189,0.530756,True,5.551,True,0.465895,0.543284
0.280,True,7.661,True,0.479189,0.530756,True,5.551,True,0.465895,0.543284
0.291,True,7.661,True,0.479189,0.530756,True,5.551,True,0.466386,0.543915
0.302,True,7.661,True,0.479189,0.530756,True,5.551,True,0.466386,0.543915
0.313,True,7.661,True,0.481273,0.531318,True,5.551,True,0.466386,0.543915
0.325,True,7.661,True,0.481273,0.531318,True,5.551,True,0.478418,0.537915
0.336,True,7.661,True,0.481273,0.531318,True,5.551,True,0.478418,0.537915
0.347,True,7.661,True,0.517648,0.537419,True,5.551,True,0.478418,0.537915
0.358,True,7.661,True,0.517648,0.537419,True,5.551,True,0.496750,0.525390
0.369,True,7.661,True,0.517648,0.537419,True,5.551,True,0.496750,0.525390
0.380,True,7.661,True,0.531711,0.538711,True,5.551,True,0.496750,0.525390
0.391,True,7.661,True,0.531711,0.538711,True,5.551,True,0.499119,0.524532
0.402,True,7.661,True,0.531711,0.538711,True,5.551,True,0.499119,0.524532
0.413,True,7.661,True,0.531262,0.538658,True,5.551,True,0.499119,0.524532
0.424,True,7.661,True,0.531262,0.538658,True,5.551,True,0.502119,0.524411
0.436,True,7.661,True,0.531262,0.538658,True,5.551,True,0.502119,0.524411
0.447,True,7.661,True,0.548485,0.531616,True,5.551,True,0.502119,0.524411
0.458,True,7.661,True,0.548485,0.531616,True,5.551,True,0.498400,0.502766
0.469,True,7.661,True,0.548485,0.531616,True,5.551,True,0.498400,0.502766
0.480,True,7.661,True,0.571306,0.510022,True,5.551,True,0.498400,0.502766
0.491,True,7.661,True,0.571306,0.510022,True,5.551,True,0.493194,0.483731
0.502,True,7.661,True,0.571306,0.510022,True,5.551,True,0.493194,0.483731
0.513,True,7.661,True,0.574509,0.502386,True,5.551,True,0.493194,0.483731
0.525,True,7.661,True,0.574509,0.502386,True,8.855,True,0.495342,0.483909
0.536,True,7.661,True,0.574509,0.502386,True,8.855,True,0.495342,0.483909
0.547,True,7.661,True,0.574940,0.500388,True,8.855,True,0.495342,0.483909
0.558,True,7.661,True,0.574940,0.500388,True,8.855,True,0.495342,0.483909
0.570,True,7.661,True,0.574940,0.500388,True,8.855,True,0.495107,0.483795
