Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.033388,1.158279,-0.012790,0.235068,0.216849,0.008644,-0.947441,True,0.034401,1.153513,-0.011628,0.212055,0.217938,0.008095,-0.952612,True,5.556,True,0.387112,0.476424,True,4.554,True,0.450417,0.538590,0,True,Device,0.004309,1.156051,-0.026017,-0.079229,-0.024771,-0.021078,0.996326,350.855800,357.328300,357.789800,,,,,,,0.000000,0.000000,0.000000
0.016052,True,-0.033382,1.158278,-0.012847,0.235200,0.216894,0.008302,-0.947401,True,0.034411,1.153559,-0.011689,0.203660,0.212234,0.008062,-0.955727,True,5.556,True,0.387979,0.476816,True,4.554,True,0.452429,0.539219,,True,Device,0.004316,1.156075,-0.026076,-0.079262,-0.024764,-0.020729,0.996331,350.852900,357.326000,357.830200,,,,,,,,,
0.032562,True,-0.033397,1.158244,-0.012777,0.235259,0.217028,0.007998,-0.947359,True,0.034399,1.153566,-0.011610,0.202811,0.211371,0.007818,-0.956101,True,5.556,True,0.387979,0.476816,True,4.554,True,0.452429,0.539219,,True,Device,0.004304,1.156061,-0.026000,-0.079377,-0.024853,-0.020424,0.996326,350.840400,357.313000,357.866600,,,,,,,,,
0.033661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.043762,True,-0.033407,1.158244,-0.012802,0.235631,0.217061,0.008133,-0.947257,True,0.034388,1.153545,-0.011631,0.202231,0.210590,0.008004,-0.956394,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452429,0.539219,,True,Device,0.004294,1.156046,-0.026024,-0.079475,-0.024863,-0.020581,0.996314,350.828600,357.313500,357.848800,,,,,,,,,
0.043800,True,-0.033407,1.158244,-0.012802,0.235631,0.217061,0.008133,-0.947257,True,0.034388,1.153545,-0.011631,0.202231,0.210590,0.008004,-0.956394,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452429,0.539219,,True,Device,0.004294,1.156046,-0.026024,-0.079475,-0.024863,-0.020581,0.996314,350.828600,357.313500,357.848800,,,,,,,,,
0.055300,True,-0.033397,1.158282,-0.012822,0.235621,0.217044,0.008354,-0.947262,True,0.034395,1.153555,-0.011647,0.201509,0.216811,0.007686,-0.955159,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452287,0.538860,,True,Device,0.004304,1.156071,-0.026042,-0.079417,-0.024880,-0.020795,0.996314,350.834700,357.313500,357.824000,-0.669694,2.404423,3.753922,-1.000659,2.387938,1.109370,,,
0.055328,True,-0.033397,1.158282,-0.012822,0.235621,0.217044,0.008354,-0.947262,True,0.034395,1.153555,-0.011647,0.201509,0.216811,0.007686,-0.955159,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452287,0.538860,,True,Device,0.004304,1.156071,-0.026042,-0.079417,-0.024880,-0.020795,0.996314,350.834700,357.313500,357.824000,-0.669694,2.404423,3.753922,-1.000659,2.387938,1.109370,,,
0.066742,True,-0.033411,1.158303,-0.012716,0.235670,0.216954,0.008474,-0.947269,True,0.034380,1.153556,-0.011549,0.201558,0.216725,0.007808,-0.955167,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452287,0.538860,,True,Device,0.004288,1.156080,-0.025940,-0.079439,-0.024809,-0.020934,0.996311,350.831900,357.323000,357.807300,,,,,,,4.990000,0.978000,4.450000
0.067322,True,-0.033411,1.158303,-0.012716,0.235670,0.216954,0.008474,-0.947269,True,0.034380,1.153556,-0.011549,0.201558,0.216725,0.007808,-0.955167,True,5.556,True,0.388077,0.476675,True,4.554,True,0.452287,0.538860,,True,Device,0.004288,1.156080,-0.025940,-0.079439,-0.024809,-0.020934,0.996311,350.831900,357.323000,357.807300,,,,,,,4.990000,0.978000,4.450000
0.077698,True,-0.033396,1.158334,-0.012730,0.235808,0.216984,0.008586,-0.947227,True,0.034394,1.153570,-0.011566,0.201587,0.216683,0.007927,-0.955169,True,5.556,True,0.387917,0.476943,True,4.554,True,0.452287,0.538860,,True,Device,0.004302,1.156101,-0.025955,-0.079444,-0.024779,-0.021061,0.996309,350.831100,357.327600,357.792400,,,,,,,,,
0.077700,True,-0.033396,1.158334,-0.012730,0.235808,0.216984,0.008586,-0.947227,True,0.034394,1.153570,-0.011566,0.201587,0.216683,0.007927,-0.955169,True,5.556,True,0.387917,0.476943,True,4.554,True,0.452287,0.538860,,True,Device,0.004302,1.156101,-0.025955,-0.079444,-0.024779,-0.021061,0.996309,350.831100,357.327600,357.792400,,,,,,,,,
0.088715,True,-0.033381,1.158354,-0.012734,0.235880,0.216922,0.008707,-0.947222,True,0.034407,1.153570,-0.011573,0.199609,0.208820,0.008668,-0.957327,True,5.556,True,0.387917,0.476943,True,4.554,True,0.452054,0.538917,,True,Device,0.004315,1.156109,-0.025961,-0.079481,-0.024737,-0.021200,0.996304,350.826500,357.333800,357.775900,,,,,,,,,
