Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,3.301,True,0.441844,0.499411,True,3.629,True,0.483215,0.550668
0.012,True,3.305,True,0.441844,0.499411,True,3.639,True,0.483215,0.550668
0.031,True,3.322,True,0.437584,0.498460,True,3.650,True,0.481287,0.551043
0.042,True,3.330,True,0.437584,0.498460,True,3.642,True,0.479250,0.551308
0.053,True,3.342,True,0.437342,0.498318,True,3.638,True,0.479250,0.551308
0.064,True,3.365,True,0.437230,0.498210,True,3.643,True,0.478806,0.551559
0.075,True,3.373,True,0.437230,0.498210,True,3.645,True,0.478806,0.551559
0.086,True,3.376,True,0.437215,0.498363,True,3.647,True,0.478806,0.551559
0.097,True,3.377,True,0.437215,0.498363,True,3.652,True,0.479190,0.551781
0.109,True,3.378,True,0.437066,0.498370,True,3.674,True,0.479123,0.551399
0.120,True,3.381,True,0.437066,0.498370,True,3.679,True,0.479089,0.551499
0.132,True,3.380,True,0.437231,0.498416,True,3.685,True,0.479089,0.551499
0.142,True,3.379,True,0.437231,0.498416,True,3.673,True,0.479093,0.551525
0.153,True,3.376,True,0.437237,0.498547,True,3.666,True,0.479296,0.551846
0.164,True,3.383,True,0.437028,0.498479,True,3.654,True,0.479303,0.551845
0.175,True,3.386,True,0.437028,0.498479,True,3.651,True,0.479303,0.551845
0.186,True,3.381,True,0.437224,0.498515,True,3.649,True,0.479303,0.551845
0.197,True,3.369,True,0.437172,0.498665,True,3.659,True,0.479255,0.551803
0.208,True,3.369,True,0.437172,0.498665,True,3.659,True,0.479255,0.551803
0.219,True,3.361,True,0.437044,0.498686,True,3.655,True,0.479191,0.551634
0.231,True,3.361,True,0.437499,0.498614,True,3.655,True,0.479289,0.551731
0.242,True,3.361,True,0.437499,0.498614,True,3.652,True,0.479445,0.551778
0.253,True,3.364,True,0.437396,0.498754,True,3.650,True,0.479481,0.551632
0.264,True,3.366,True,0.437396,0.498754,True,3.649,True,0.479481,0.551632
0.275,True,3.372,True,0.437624,0.498672,True,3.657,True,0.479451,0.551824
0.286,True,3.375,True,0.437624,0.498672,True,3.665,True,0.479451,0.551824
0.297,True,3.376,True,0.437840,0.498730,True,3.656,True,0.479405,0.551634
0.308,True,3.377,True,0.437834,0.498764,True,3.669,True,0.479536,0.551749
0.319,True,3.378,True,0.437834,0.498764,True,3.682,True,0.479905,0.551765
0.331,True,3.387,True,0.437763,0.498725,True,3.691,True,0.479905,0.551765
0.342,True,3.395,True,0.438936,0.498752,True,3.697,True,0.479882,0.551616
0.353,True,3.395,True,0.438936,0.498752,True,3.692,True,0.479882,0.551616
