Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.023470,1.149788,0.001386,0.056281,0.022657,0.015300,-0.998041,True,0.040255,1.150308,-0.002916,0.056540,0.038720,0.014224,-0.997548
0.011,True,-0.023481,1.149729,0.001371,0.056279,0.023081,0.015235,-0.998032,True,0.040245,1.150255,-0.002924,0.056537,0.039142,0.014162,-0.997532
0.022,True,-0.023506,1.149664,0.001356,0.056247,0.023187,0.015191,-0.998032,True,0.040220,1.150198,-0.002937,0.056503,0.039248,0.014120,-0.997531
0.033,True,-0.023483,1.149650,0.001461,0.056072,0.023459,0.015188,-0.998036,True,0.040243,1.150185,-0.002820,0.056329,0.039518,0.014120,-0.997530
0.044,True,-0.023502,1.149608,0.001450,0.056131,0.023647,0.015162,-0.998028,True,0.040225,1.150147,-0.002825,0.056386,0.039706,0.014097,-0.997520
0.055,True,-0.023542,1.149586,0.001428,0.056244,0.023799,0.015149,-0.998018,True,0.040186,1.150126,-0.002837,0.056499,0.039857,0.014084,-0.997507
0.066,True,-0.023582,1.149636,0.001515,0.056062,0.024279,0.015179,-0.998017,True,0.040146,1.150172,-0.002730,0.056318,0.040335,0.014115,-0.997498
0.077,True,-0.023625,1.149635,0.001512,0.055916,0.024580,0.015197,-0.998017,True,0.040105,1.150168,-0.002728,0.056173,0.040634,0.014135,-0.997494
0.088,True,-0.023664,1.149607,0.001491,0.055833,0.024873,0.015135,-0.998016,True,0.040066,1.150147,-0.002734,0.056088,0.040926,0.014072,-0.997487
0.099,True,-0.023695,1.149585,0.001578,0.055621,0.025454,0.015099,-0.998013,True,0.040037,1.150129,-0.002623,0.055877,0.041504,0.014039,-0.997476
0.110,True,-0.023739,1.149533,0.001556,0.055357,0.025801,0.015009,-0.998020,True,0.039993,1.150089,-0.002628,0.055612,0.041851,0.013951,-0.997477
0.122,True,-0.023774,1.149485,0.001527,0.055401,0.025977,0.014942,-0.998014,True,0.039959,1.150052,-0.002645,0.055654,0.042026,0.013886,-0.997469
0.133,True,-0.023799,1.149446,0.001627,0.055494,0.026102,0.014937,-0.998006,True,0.039935,1.150014,-0.002537,0.055747,0.042150,0.013882,-0.997458
0.144,True,-0.023832,1.149415,0.001608,0.055409,0.026147,0.015065,-0.998008,True,0.039903,1.149968,-0.002547,0.055664,0.042196,0.014011,-0.997459
0.155,True,-0.023855,1.149375,0.001574,0.055531,0.026375,0.015056,-0.997995,True,0.039880,1.149928,-0.002566,0.055786,0.042423,0.014002,-0.997443
0.166,True,-0.023867,1.149363,0.001665,0.055331,0.026610,0.014924,-0.998002,True,0.039869,1.149934,-0.002472,0.055584,0.042656,0.013874,-0.997446
0.178,True,-0.023892,1.149314,0.001651,0.055023,0.026761,0.014811,-0.998017,True,0.039844,1.149900,-0.002483,0.055275,0.042807,0.013762,-0.997458
0.188,True,-0.023917,1.149285,0.001628,0.054986,0.027001,0.014736,-0.998013,True,0.039819,1.149880,-0.002508,0.055236,0.043045,0.013689,-0.997451
0.199,True,-0.023937,1.149245,0.001602,0.054812,0.027360,0.014582,-0.998015,True,0.039799,1.149858,-0.002529,0.055060,0.043402,0.013537,-0.997448
0.211,True,-0.023927,1.149286,0.001653,0.054590,0.027460,0.014635,-0.998024,True,0.039809,1.149894,-0.002476,0.054839,0.043501,0.013593,-0.997455
0.222,True,-0.023941,1.149233,0.001608,0.054574,0.027535,0.014548,-0.998024,True,0.039796,1.149853,-0.002517,0.054822,0.043576,0.013506,-0.997453
0.233,True,-0.023957,1.149252,0.001680,0.054374,0.027682,0.014506,-0.998031,True,0.039779,1.149878,-0.002442,0.054621,0.043722,0.013467,-0.997459
0.244,True,-0.023970,1.149219,0.001647,0.054311,0.027760,0.014481,-0.998033,True,0.039766,1.149848,-0.002475,0.054558,0.043800,0.013442,-0.997459
0.255,True,-0.023974,1.149202,0.001603,0.054344,0.027756,0.014494,-0.998031,True,0.039763,1.149831,-0.002516,0.054591,0.043796,0.013458,-0.997457
0.266,True,-0.023959,1.149227,0.001629,0.054249,0.027933,0.014556,-0.998031,True,0.039778,1.149849,-0.002477,0.054496,0.043973,0.013521,-0.997454
0.277,True,-0.023961,1.149208,0.001607,0.054013,0.027900,0.014538,-0.998045,True,0.039776,1.149833,-0.002498,0.054261,0.043940,0.013503,-0.997468
0.288,True,-0.023950,1.149192,0.001536,0.054007,0.027834,0.014634,-0.998045,True,0.039787,1.149807,-0.002565,0.054256,0.043875,0.013601,-0.997470
0.300,True,-0.023946,1.149212,0.001582,0.054105,0.027740,0.014697,-0.998042,True,0.039791,1.149819,-0.002519,0.054355,0.043781,0.013664,-0.997468
0.311,True,-0.023937,1.149213,0.001564,0.054118,0.027744,0.014744,-0.998040,True,0.039801,1.149814,-0.002536,0.054368,0.043786,0.013711,-0.997466
0.322,True,-0.023927,1.149221,0.001513,0.054207,0.027503,0.014786,-0.998041,True,0.039810,1.149817,-0.002602,0.054458,0.043546,0.013752,-0.997471
0.333,True,-0.023901,1.149227,0.001475,0.054313,0.027437,0.014781,-0.998038,True,0.039836,1.149823,-0.002639,0.054564,0.043480,0.013745,-0.997469
0.344,True,-0.023893,1.149249,0.001527,0.054320,0.027480,0.014751,-0.998036,True,0.039844,1.149847,-0.002594,0.054570,0.043522,0.013715,-0.997467
0.355,True,-0.023869,1.149269,0.001521,0.054427,0.027401,0.014791,-0.998032,True,0.039867,1.149861,-0.002607,0.054678,0.043444,0.013753,-0.997464
0.366,True,-0.023842,1.149313,0.001580,0.054469,0.027301,0.014865,-0.998032,True,0.039893,1.149892,-0.002567,0.054721,0.043343,0.013825,-0.997465
0.377,True,-0.023813,1.149331,0.001561,0.054625,0.027264,0.014918,-0.998023,True,0.039921,1.149900,-0.002607,0.054878,0.043305,0.013875,-0.997457
0.388,True,-0.023793,1.149328,0.001528,0.054694,0.027190,0.014862,-0.998022,True,0.039939,1.149903,-0.002654,0.054946,0.043230,0.013819,-0.997457
0.400,True,-0.023769,1.149340,0.001601,0.054689,0.027294,0.014816,-0.998020,True,0.039963,1.149919,-0.002590,0.054940,0.043334,0.013773,-0.997454
0.411,True,-0.023744,1.149329,0.001579,0.054592,0.027291,0.014826,-0.998026,True,0.039987,1.149905,-0.002627,0.054844,0.043330,0.013784,-0.997459
0.422,True,-0.023722,1.149303,0.001533,0.054657,0.027314,0.014763,-0.998022,True,0.040009,1.149886,-0.002675,0.054908,0.043352,0.013721,-0.997456
0.433,True,-0.023738,1.149300,0.001628,0.054615,0.027427,0.014705,-0.998022,True,0.039992,1.149889,-0.002592,0.054865,0.043464,0.013663,-0.997454
0.444,True,-0.023714,1.149303,0.001589,0.054534,0.027690,0.014737,-0.998019,True,0.040017,1.149887,-0.002621,0.054785,0.043726,0.013695,-0.997446
0.455,True,-0.023727,1.149288,0.001578,0.054760,0.027336,0.014675,-0.998017,True,0.040003,1.149879,-0.002647,0.055010,0.043374,0.013633,-0.997450
0.466,True,-0.023724,1.149303,0.001559,0.054797,0.027024,0.014749,-0.998023,True,0.040006,1.149888,-0.002671,0.055047,0.043063,0.013707,-0.997461
0.477,True,-0.023749,1.149310,0.001616,0.054755,0.027143,0.014696,-0.998023,True,0.039981,1.149901,-0.002609,0.055005,0.043182,0.013653,-0.997459
0.488,True,-0.023756,1.149305,0.001615,0.054764,0.027062,0.014645,-0.998025,True,0.039974,1.149905,-0.002599,0.055013,0.043102,0.013603,-0.997462
