Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.074334,1.111746,0.112771,-0.037986,0.061990,0.036064,-0.996701,True,-0.010859,1.101850,0.126517,-0.037394,0.077765,0.034801,-0.995662
0.018,True,-0.074555,1.111786,0.112728,-0.014308,0.075278,0.037045,-0.996372,True,-0.011098,1.101914,0.126575,-0.013640,0.091184,0.035765,-0.995098
0.034,True,-0.075008,1.111917,0.112604,0.008464,0.090781,0.038349,-0.995096,True,-0.011596,1.102000,0.126623,0.009191,0.106757,0.037047,-0.993552
0.044,True,-0.075147,1.111944,0.112586,0.014783,0.094954,0.038529,-0.994626,True,-0.011740,1.102038,0.126639,0.015518,0.110939,0.037216,-0.993009
0.055,True,-0.075302,1.111962,0.112552,0.018723,0.097287,0.038230,-0.994346,True,-0.011891,1.102120,0.126627,0.019455,0.113276,0.036910,-0.992687
0.066,True,-0.075471,1.111962,0.112463,0.015046,0.095652,0.037453,-0.994596,True,-0.012063,1.102203,0.126612,0.015765,0.111633,0.036126,-0.992968
0.077,True,-0.075783,1.112075,0.112309,0.015729,0.096952,0.037032,-0.994476,True,-0.012404,1.102384,0.126635,0.016442,0.112930,0.035694,-0.992825
0.089,True,-0.076114,1.112235,0.112129,0.016532,0.098481,0.037153,-0.994308,True,-0.012782,1.102545,0.126663,0.017250,0.114456,0.035803,-0.992633
0.100,True,-0.076474,1.112450,0.111935,0.017449,0.099989,0.037417,-0.994132,True,-0.013193,1.102746,0.126676,0.018172,0.115960,0.036052,-0.992433
0.111,True,-0.076807,1.112680,0.111772,0.018390,0.101366,0.037894,-0.993957,True,-0.013576,1.102935,0.126702,0.019122,0.117332,0.036514,-0.992237
0.122,True,-0.077081,1.112883,0.111627,0.019244,0.102314,0.038058,-0.993838,True,-0.013882,1.103134,0.126691,0.019979,0.118277,0.036664,-0.992102
0.133,True,-0.077335,1.113084,0.111471,0.020167,0.103195,0.037964,-0.993732,True,-0.014162,1.103365,0.126661,0.020903,0.119156,0.036555,-0.991982
0.144,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,-0.014440,1.103662,0.126663,0.021915,0.120315,0.036134,-0.991836
0.155,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,-0.014821,1.103999,0.126667,0.023467,0.121963,0.035847,-0.991610
0.166,True,-0.078321,1.113946,0.110819,0.024277,0.108045,0.037552,-0.993140,True,-0.015294,1.104369,0.126688,0.025010,0.123991,0.036078,-0.991312
0.177,True,-0.078711,1.114323,0.110535,0.025971,0.110198,0.038139,-0.992838,True,-0.015765,1.104710,0.126704,0.026716,0.126137,0.036638,-0.990976
0.188,True,-0.079112,1.114720,0.110263,0.027515,0.111954,0.038587,-0.992583,True,-0.016234,1.105084,0.126680,0.028268,0.127887,0.037061,-0.990693
0.199,True,-0.079410,1.115053,0.110016,0.029080,0.113384,0.038635,-0.992374,True,-0.016581,1.105446,0.126637,0.029836,0.129312,0.037084,-0.990461
0.210,True,-0.079690,1.115360,0.109739,0.030730,0.115529,0.038328,-0.992089,True,-0.016908,1.105823,0.126577,0.031484,0.131450,0.036752,-0.990141
0.222,True,-0.080038,1.115683,0.109426,0.032459,0.117414,0.037837,-0.991831,True,-0.017312,1.106250,0.126528,0.033207,0.133328,0.036233,-0.989853
