Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.010912,1.040001,-0.278613,-0.078604,0.019674,0.006046,0.996694,350.971500,2.220630,0.519781,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.011200,True,Device,-0.010944,1.039977,-0.278607,-0.078504,0.019538,0.006080,0.996704,350.983000,2.204582,0.525132,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.021515,True,Device,-0.010982,1.039956,-0.278588,-0.078391,0.019484,0.006186,0.996713,350.995700,2.197358,0.538157,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.032501,True,Device,-0.011020,1.039944,-0.278607,-0.078258,0.019376,0.006354,0.996725,351.010700,2.183463,0.558843,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.043671,True,Device,-0.011047,1.039918,-0.278615,-0.078198,0.019303,0.006434,0.996730,351.017500,2.174249,0.568885,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.054749,True,Device,-0.011083,1.039886,-0.278608,-0.078167,0.019286,0.006555,0.996732,351.020800,2.171244,0.583089,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.065918,True,Device,-0.011105,1.039887,-0.278625,-0.078097,0.019190,0.006631,0.996739,351.028700,2.159376,0.592897,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.076935,True,Device,-0.011147,1.039886,-0.278628,-0.078205,0.019225,0.006492,0.996731,351.016600,2.164670,0.576236,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088013,True,Device,-0.011177,1.039874,-0.278625,-0.078265,0.019224,0.006631,0.996725,351.009300,2.163278,0.592202,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099152,True,Device,-0.011201,1.039920,-0.278658,-0.078336,0.019228,0.006766,0.996719,351.001000,2.162551,0.607680,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.110046,True,Device,-0.011223,1.039916,-0.278660,-0.078406,0.019199,0.006914,0.996713,350.992600,2.157764,0.624922,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.121368,True,Device,-0.011244,1.039918,-0.278649,-0.078563,0.019189,0.006942,0.996700,350.974500,2.156313,0.627966,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.132355,True,Device,-0.011247,1.039988,-0.278684,-0.078596,0.019178,0.006972,0.996698,350.970700,2.154747,0.631454,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.144104,True,Device,-0.011266,1.040020,-0.278691,-0.078686,0.019211,0.006794,0.996691,350.960600,2.160189,0.610298,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.155060,True,Device,-0.011282,1.040016,-0.278700,-0.078695,0.019252,0.006533,0.996691,350.960200,2.167336,0.579721,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.165802,True,Device,-0.011277,1.040035,-0.278715,-0.078606,0.019425,0.006393,0.996696,350.970600,2.188619,0.562165,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.176880,True,Device,-0.011266,1.040069,-0.278729,-0.078527,0.019574,0.006525,0.996698,350.979300,2.204700,0.576215,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.187897,True,Device,-0.011277,1.040079,-0.278744,-0.078560,0.019716,0.006855,0.996691,350.974700,2.218060,0.613053,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.199097,True,Device,-0.011272,1.040085,-0.278767,-0.078596,0.019683,0.006985,0.996688,350.970300,2.213050,0.628302,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.210114,True,Device,-0.011295,1.040110,-0.278815,-0.078618,0.019586,0.007013,0.996688,350.967800,2.201621,0.632428,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.221710,True,Device,-0.011334,1.040115,-0.278832,-0.078628,0.019549,0.006978,0.996688,350.966700,2.197670,0.628619,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
