Timestamp,PositionX,PositionY,PositionZ
0.000000,9.170000,0.172373,3.710000
0.045269,9.170000,0.172373,3.710000
0.095444,9.170000,0.172373,3.710000
0.150812,9.170000,0.172373,3.710000
0.196422,9.170000,0.172373,3.710000
0.251612,9.170000,0.172373,3.710000
0.302985,9.170000,0.172373,3.710000
0.353356,9.170000,0.172373,3.710000
0.399041,9.170000,0.172373,3.710000
0.450866,9.170000,0.172373,3.710000
0.505146,9.170000,0.172373,3.710000
0.550859,9.170000,0.172373,3.710000
0.602045,9.170000,0.172373,3.710000
0.656542,9.170000,0.172373,3.710000
0.702289,9.170000,0.172373,3.710000
0.752787,9.170000,0.172373,3.710000
0.807359,9.170000,0.172373,3.710000
0.852654,9.170000,0.172373,3.710000
0.903311,9.170000,0.172373,3.710000
0.958779,9.170000,0.172373,3.710000
1.004691,9.170000,0.172373,3.710000
1.059926,9.170000,0.172373,3.710000
1.110862,9.170000,0.172373,3.710000
1.162030,9.170000,0.172373,3.710000
1.207592,9.170000,0.172373,3.710000
1.258790,9.170000,0.172373,3.710000
1.315246,9.170000,0.172373,3.710000
1.360890,9.170000,0.172373,3.710000
1.416781,9.170000,0.172373,3.710000
1.467098,9.170000,0.172373,3.710000
1.517809,9.170000,0.172373,3.710000
1.564118,9.170000,0.172373,3.710000
1.615234,9.170000,0.172373,3.710000
1.670396,9.170000,0.172373,3.710000
1.716184,9.170000,0.172373,3.710000
1.770957,9.170000,0.172373,3.710000
1.822246,9.170000,0.172373,3.710000
1.872380,9.170000,0.172373,3.710000
1.917879,9.170000,0.172373,3.710000
1.968295,9.170000,0.172373,3.710000
2.023590,9.170000,0.172373,3.710000
2.069710,9.170000,0.172373,3.710000
2.123602,9.170000,0.172373,3.710000
2.175687,9.170000,0.172373,3.710000
2.220440,9.170000,0.172373,3.710000
2.271480,9.170000,0.172373,3.710000
2.321548,9.170000,0.172373,3.710000
2.376626,9.170000,0.172373,3.710000
2.422624,9.170000,0.172373,3.710000
2.473752,9.170000,0.172373,3.710000
2.528488,9.170000,0.172373,3.710000
2.574820,9.170000,0.172373,3.710000
2.624932,9.170000,0.172373,3.710000
2.676532,9.170000,0.172373,3.710000
2.726143,9.170000,0.172373,3.710000
2.777155,9.170000,0.172373,3.710000
2.832149,9.170000,0.172373,3.710000
2.877847,9.170000,0.172373,3.710000
2.928050,9.170000,0.172373,3.710000
2.983766,9.170000,0.172373,3.710000
3.030662,9.170000,0.172373,3.710000
3.081832,9.170000,0.172373,3.710000
3.136585,9.170000,0.172373,3.710000
3.182414,9.170000,0.172373,3.710000
3.232976,9.170000,0.172373,3.710000
3.288492,9.170000,0.172373,3.710000
3.334440,9.170000,0.172373,3.710000
3.384635,9.170000,0.172373,3.710000
3.435306,9.170000,0.172373,3.710000
3.489238,9.170000,0.172373,3.710000
3.536736,9.170000,0.172373,3.710000
3.591145,9.170000,0.172373,3.710000
3.637778,9.170000,0.172373,3.710000
3.688151,9.170000,0.172373,3.710000
3.743907,9.170000,0.172373,3.710000
3.789990,9.170000,0.172373,3.710000
