Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.049938,1.149635,-0.070699,0.232318,0.265358,0.043329,-0.934739,True,0.012178,1.148397,-0.048503,0.232506,0.290412,0.038890,-0.927410,True,4.775,True,0.410228,0.506229,True,4.883,True,0.469743,0.568155,0,True,Device,-0.011306,1.147406,-0.068856,-0.160032,-0.185559,-0.044206,0.968506,340.950200,338.574800,358.409400,,,,,,,0.000000,0.000000,0.000000
0.018021,True,-0.050034,1.149711,-0.070802,0.233373,0.265702,0.043336,-0.934378,True,0.012075,1.148497,-0.048580,0.233549,0.291337,0.038785,-0.926862,True,4.781,True,0.410227,0.506278,True,4.923,True,0.469741,0.568072,,True,Device,-0.011401,1.147491,-0.068942,-0.160259,-0.185778,-0.044086,0.968432,340.926500,338.544600,358.433000,,,,,,,,,
0.026428,True,-0.050134,1.149817,-0.070898,0.234323,0.265927,0.043395,-0.934073,True,0.011966,1.148613,-0.048654,0.234495,0.291845,0.038776,-0.926464,True,4.791,True,0.410227,0.506278,True,4.902,True,0.470513,0.568081,,True,Device,-0.011502,1.147589,-0.069023,-0.160833,-0.185945,-0.044127,0.968303,340.859800,338.521700,358.444500,,,,,,,,,
0.034700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.043106,True,-0.050248,1.149994,-0.071098,0.235655,0.266276,0.043353,-0.933641,True,0.011842,1.148823,-0.048824,0.235816,0.292743,0.038614,-0.925852,True,4.795,True,0.410464,0.506586,True,4.865,True,0.470203,0.568111,,True,Device,-0.011617,1.147769,-0.069202,-0.161542,-0.186197,-0.044030,0.968141,340.780500,338.485000,358.477000,,,,,,,,,
0.054500,True,-0.050333,1.150055,-0.071170,0.236787,0.266481,0.043381,-0.933294,True,0.011753,1.148900,-0.048883,0.236939,0.293461,0.038531,-0.925341,True,4.791,True,0.410682,0.506420,True,4.840,True,0.470219,0.568044,,True,Device,-0.011703,1.147827,-0.069264,-0.162074,-0.186303,-0.044005,0.968032,340.720100,338.468400,358.494100,-0.670989,2.404107,3.754414,-1.000773,2.387737,1.108073,,,
0.054504,True,-0.050333,1.150055,-0.071170,0.236787,0.266481,0.043381,-0.933294,True,0.011753,1.148900,-0.048883,0.236939,0.293461,0.038531,-0.925341,True,4.791,True,0.410682,0.506420,True,4.840,True,0.470219,0.568044,,True,Device,-0.011703,1.147827,-0.069264,-0.162074,-0.186303,-0.044005,0.968032,340.720100,338.468400,358.494100,-0.670989,2.404107,3.754414,-1.000773,2.387737,1.108073,,,
0.065613,True,-0.050391,1.150177,-0.071341,0.237386,0.266744,0.043544,-0.933059,True,0.011680,1.149019,-0.049012,0.237540,0.293981,0.038634,-0.925018,True,4.785,True,0.410507,0.506593,True,4.836,True,0.470219,0.568044,,True,Device,-0.011763,1.147937,-0.069408,-0.162521,-0.186611,-0.044154,0.967892,340.665400,338.431200,358.492900,,,,,,,,,
0.076400,True,-0.050454,1.150297,-0.071498,0.238025,0.266904,0.043701,-0.932843,True,0.011607,1.149135,-0.049144,0.238179,0.294403,0.038731,-0.924715,True,4.782,True,0.410507,0.506593,True,4.851,True,0.470673,0.568175,,True,Device,-0.011828,1.148046,-0.069548,-0.162853,-0.186787,-0.044273,0.967796,340.624500,338.409900,358.490200,,,,,,,,,
