Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.027888,1.070116,-0.030446,0.032760,0.023684,-0.002968,-0.999178,True,0.037102,1.070453,-0.031514,0.017227,-0.014286,-0.002719,-0.999746
0.012,True,-0.027855,1.070122,-0.030377,0.032749,0.023662,-0.002983,-0.999179,True,0.037135,1.070461,-0.031451,0.016926,-0.015350,-0.002728,-0.999735
0.022,True,-0.027849,1.070132,-0.030433,0.032716,0.023640,-0.002946,-0.999181,True,0.037141,1.070467,-0.031510,0.016888,-0.015387,-0.002693,-0.999735
0.033,True,-0.027814,1.070128,-0.030368,0.032550,0.022795,-0.002891,-0.999206,True,0.037177,1.070456,-0.031455,0.016874,-0.015467,-0.002642,-0.999735
0.044,True,-0.027769,1.070112,-0.030303,0.032513,0.022773,-0.002869,-0.999208,True,0.037221,1.070437,-0.031394,0.016828,-0.015520,-0.002621,-0.999735
0.055,True,-0.027773,1.070120,-0.030346,0.032387,0.022664,-0.002814,-0.999215,True,0.037216,1.070438,-0.031452,0.017835,-0.015066,-0.002580,-0.999724
0.066,True,-0.027729,1.070088,-0.030297,0.033599,0.024400,-0.002848,-0.999134,True,0.037261,1.070408,-0.031401,0.017882,-0.015056,-0.002598,-0.999723
0.077,True,-0.027699,1.070067,-0.030225,0.033570,0.024364,-0.002843,-0.999135,True,0.037291,1.070387,-0.031336,0.017847,-0.015123,-0.002594,-0.999723
0.089,True,-0.027715,1.070072,-0.030291,0.033556,0.024395,-0.002800,-0.999135,True,0.037275,1.070387,-0.031399,0.017653,-0.015042,-0.002552,-0.999728
0.100,True,-0.027699,1.070072,-0.030216,0.033151,0.025529,-0.002870,-0.999120,True,0.037291,1.070396,-0.031330,0.017599,-0.015101,-0.002623,-0.999728
0.111,True,-0.027674,1.070058,-0.030146,0.033218,0.025476,-0.002856,-0.999119,True,0.037316,1.070379,-0.031269,0.017663,-0.015170,-0.002606,-0.999726
0.122,True,-0.027675,1.070081,-0.030199,0.033202,0.025523,-0.002782,-0.999119,True,0.037314,1.070393,-0.031317,0.019275,-0.014870,-0.002549,-0.999700
0.133,True,-0.027667,1.070087,-0.030125,0.033238,0.025511,-0.002662,-0.999118,True,0.037323,1.070383,-0.031246,0.019308,-0.014897,-0.002428,-0.999700
0.144,True,-0.027650,1.070057,-0.030072,0.034837,0.026164,-0.002764,-0.999047,True,0.037340,1.070365,-0.031186,0.019275,-0.014853,-0.002518,-0.999701
0.155,True,-0.027651,1.070001,-0.030132,0.034779,0.026238,-0.002937,-0.999046,True,0.037339,1.070332,-0.031239,0.019171,-0.014879,-0.002693,-0.999702
0.166,True,-0.027624,1.069959,-0.030067,0.034746,0.027473,-0.003176,-0.999014,True,0.037366,1.070322,-0.031160,0.019049,-0.014782,-0.002936,-0.999705
0.177,True,-0.027611,1.069972,-0.029977,0.034892,0.027479,-0.003105,-0.999008,True,0.037379,1.070325,-0.031070,0.019193,-0.014793,-0.002860,-0.999702
0.188,True,-0.027634,1.070031,-0.030001,0.035058,0.027453,-0.002826,-0.999004,True,0.037356,1.070347,-0.031097,0.019928,-0.015499,-0.002577,-0.999678
0.200,True,-0.027625,1.070098,-0.029907,0.035228,0.027449,-0.002633,-0.998999,True,0.037365,1.070388,-0.031005,0.020089,-0.015520,-0.002377,-0.999675
0.211,True,-0.027617,1.070166,-0.029804,0.034834,0.028426,-0.002714,-0.998985,True,0.037374,1.070467,-0.030898,0.019987,-0.015503,-0.002464,-0.999677
0.222,True,-0.027626,1.070150,-0.029875,0.034882,0.028453,-0.002894,-0.998982,True,0.037364,1.070474,-0.030968,0.020715,-0.017119,-0.002643,-0.999635
0.233,True,-0.027615,1.070133,-0.029815,0.034730,0.028506,-0.003140,-0.998985,True,0.037375,1.070490,-0.030903,0.020573,-0.017094,-0.002897,-0.999638
0.245,True,-0.027597,1.070120,-0.029778,0.035862,0.029675,-0.003191,-0.998911,True,0.037393,1.070484,-0.030855,0.020391,-0.017028,-0.002946,-0.999643
0.256,True,-0.027638,1.070085,-0.029864,0.035644,0.029713,-0.003179,-0.998918,True,0.037352,1.070449,-0.030937,0.020331,-0.017826,-0.002944,-0.999630
0.266,True,-0.027645,1.070022,-0.029819,0.035568,0.029675,-0.003090,-0.998922,True,0.037345,1.070374,-0.030899,0.020250,-0.017888,-0.002858,-0.999631
0.277,True,-0.027626,1.069993,-0.029783,0.036166,0.030801,-0.002963,-0.998867,True,0.037364,1.070330,-0.030849,0.020078,-0.017791,-0.002733,-0.999636
0.288,True,-0.027644,1.069940,-0.029843,0.036264,0.030852,-0.002982,-0.998861,True,0.037346,1.070279,-0.030906,0.020107,-0.018099,-0.002748,-0.999630
0.300,True,-0.027637,1.069925,-0.029804,0.036309,0.030922,-0.003007,-0.998858,True,0.037353,1.070267,-0.030859,0.020158,-0.018061,-0.002773,-0.999630
0.311,True,-0.027616,1.069915,-0.029739,0.036661,0.032154,-0.002998,-0.998806,True,0.037375,1.070256,-0.030790,0.020224,-0.018036,-0.002757,-0.999629
0.322,True,-0.027637,1.069878,-0.029816,0.036711,0.032225,-0.003056,-0.998802,True,0.037354,1.070226,-0.030861,0.019614,-0.017429,-0.002810,-0.999652
0.333,True,-0.027615,1.069843,-0.029778,0.036985,0.033337,-0.003060,-0.998755,True,0.037376,1.070191,-0.030818,0.019632,-0.017408,-0.002811,-0.999652
0.344,True,-0.027586,1.069812,-0.029746,0.036899,0.033383,-0.003090,-0.998757,True,0.037404,1.070165,-0.030782,0.019548,-0.017388,-0.002847,-0.999654
