Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.031930,1.111954,0.001501,0.054891,-0.010924,0.018759,-0.998256,True,0.035548,1.106919,0.004516,0.055160,0.005177,0.017121,-0.998317
0.014,True,-0.031333,1.112638,0.001717,0.054834,-0.011127,0.018906,-0.998255,True,0.035568,1.106844,0.004588,0.055104,0.004974,0.017274,-0.998319
0.032,True,-0.031303,1.112548,0.001893,0.054395,-0.011277,0.019274,-0.998270,True,0.035594,1.106701,0.004745,0.054672,0.004825,0.017650,-0.998337
0.043,True,-0.031303,1.112497,0.001929,0.054133,-0.011106,0.019555,-0.998281,True,0.035590,1.106605,0.004765,0.054414,0.004996,0.017936,-0.998345
0.054,True,-0.031299,1.112461,0.002038,0.054388,-0.010951,0.019772,-0.998264,True,0.035591,1.106537,0.004879,0.054674,0.005153,0.018156,-0.998326
0.065,True,-0.031312,1.112428,0.002125,0.054291,-0.011006,0.019983,-0.998265,True,0.035577,1.106474,0.004955,0.054580,0.005098,0.018371,-0.998327
0.076,True,-0.031327,1.112354,0.002215,0.054127,-0.010964,0.020085,-0.998272,True,0.035560,1.106384,0.005046,0.054418,0.005141,0.018478,-0.998334
0.087,True,-0.031336,1.112307,0.002276,0.054073,-0.010807,0.020090,-0.998276,True,0.035550,1.106336,0.005118,0.054365,0.005299,0.018486,-0.998336
0.098,True,-0.031361,1.112256,0.002345,0.053996,-0.010605,0.020044,-0.998284,True,0.035526,1.106288,0.005194,0.054288,0.005502,0.018443,-0.998340
0.109,True,-0.031378,1.112198,0.002385,0.053767,-0.010622,0.020012,-0.998296,True,0.035508,1.106234,0.005236,0.054058,0.005485,0.018412,-0.998353
0.120,True,-0.031404,1.112211,0.002441,0.053757,-0.010687,0.020038,-0.998296,True,0.035482,1.106245,0.005299,0.054048,0.005420,0.018439,-0.998353
0.132,True,-0.031436,1.112203,0.002509,0.054003,-0.010622,0.019878,-0.998286,True,0.035452,1.106258,0.005364,0.054292,0.005486,0.018280,-0.998343
0.143,True,-0.031451,1.112137,0.002554,0.054158,-0.010753,0.019742,-0.998279,True,0.035438,1.106213,0.005409,0.054444,0.005355,0.018141,-0.998338
0.154,True,-0.031466,1.112077,0.002639,0.054234,-0.010977,0.019536,-0.998277,True,0.035426,1.106183,0.005488,0.054516,0.005130,0.017935,-0.998339
0.165,True,-0.031454,1.112128,0.002698,0.054527,-0.011215,0.019430,-0.998260,True,0.035440,1.106252,0.005547,0.054807,0.004892,0.017826,-0.998326
0.176,True,-0.031451,1.112204,0.002755,0.054846,-0.011039,0.019533,-0.998243,True,0.035442,1.106313,0.005605,0.055128,0.005069,0.017926,-0.998306
0.187,True,-0.031457,1.112294,0.002828,0.055131,-0.011275,0.019834,-0.998219,True,0.035433,1.106366,0.005668,0.055418,0.004831,0.018222,-0.998285
0.198,True,-0.031466,1.112427,0.002908,0.055362,-0.011407,0.020317,-0.998195,True,0.035418,1.106435,0.005739,0.055657,0.004699,0.018703,-0.998264
0.209,True,-0.031461,1.112500,0.002940,0.055537,-0.011791,0.020598,-0.998175,True,0.035421,1.106475,0.005758,0.055835,0.004314,0.018982,-0.998250
0.220,True,-0.031454,1.112614,0.003022,0.055573,-0.012453,0.020878,-0.998159,True,0.035426,1.106554,0.005802,0.055875,0.003651,0.019260,-0.998245
0.231,True,-0.031427,1.112651,0.003082,0.055604,-0.012657,0.020717,-0.998158,True,0.035457,1.106612,0.005835,0.055903,0.003447,0.019098,-0.998248
0.242,True,-0.031391,1.112604,0.003108,0.055866,-0.012770,0.020374,-0.998149,True,0.035498,1.106609,0.005834,0.056160,0.003335,0.018753,-0.998240
0.254,True,-0.031371,1.112582,0.003152,0.055882,-0.012903,0.020205,-0.998150,True,0.035520,1.106608,0.005859,0.056173,0.003202,0.018584,-0.998243
0.265,True,-0.031354,1.112565,0.003187,0.055778,-0.013020,0.020246,-0.998153,True,0.035537,1.106585,0.005879,0.056070,0.003085,0.018626,-0.998248
0.276,True,-0.031379,1.112469,0.003175,0.055525,-0.012923,0.020326,-0.998167,True,0.035512,1.106473,0.005844,0.055818,0.003181,0.018706,-0.998261
0.287,True,-0.031352,1.112440,0.003213,0.055440,-0.013126,0.020550,-0.998164,True,0.035537,1.106415,0.005873,0.055737,0.002979,0.018932,-0.998262
0.298,True,-0.031343,1.112404,0.003246,0.055436,-0.013492,0.020668,-0.998157,True,0.035546,1.106362,0.005874,0.055734,0.002612,0.019051,-0.998261
0.310,True,-0.031332,1.112359,0.003256,0.055523,-0.013102,0.020568,-0.998160,True,0.035558,1.106324,0.005874,0.055821,0.003003,0.018950,-0.998256
0.321,True,-0.031338,1.112394,0.003286,0.055668,-0.013148,0.020655,-0.998149,True,0.035550,1.106348,0.005899,0.055966,0.002957,0.019035,-0.998247
0.332,True,-0.031348,1.112425,0.003295,0.056075,-0.013080,0.020691,-0.998126,True,0.035541,1.106376,0.005916,0.056374,0.003024,0.019066,-0.998223
0.343,True,-0.031364,1.112483,0.003275,0.056220,-0.013126,0.020855,-0.998114,True,0.035522,1.106417,0.005919,0.056521,0.002978,0.019228,-0.998212
0.354,True,-0.031402,1.112559,0.003274,0.056257,-0.012975,0.020952,-0.998112,True,0.035482,1.106481,0.005936,0.056560,0.003129,0.019323,-0.998207
0.365,True,-0.031426,1.112552,0.003250,0.056059,-0.013111,0.020984,-0.998121,True,0.035457,1.106472,0.005919,0.056362,0.002993,0.019357,-0.998218
0.376,True,-0.031444,1.112496,0.003199,0.055943,-0.012966,0.020883,-0.998131,True,0.035440,1.106427,0.005871,0.056245,0.003138,0.019258,-0.998226
0.387,True,-0.031450,1.112445,0.003176,0.055600,-0.013022,0.020626,-0.998155,True,0.035437,1.106410,0.005847,0.055897,0.003082,0.019006,-0.998251
0.398,True,-0.031460,1.112415,0.003133,0.055324,-0.012922,0.020491,-0.998175,True,0.035428,1.106399,0.005822,0.055620,0.003182,0.018874,-0.998269
0.409,True,-0.031477,1.112363,0.003065,0.055161,-0.012677,0.020457,-0.998187,True,0.035411,1.106350,0.005778,0.055456,0.003428,0.018844,-0.998277
0.421,True,-0.031502,1.112311,0.003007,0.055022,-0.012619,0.020555,-0.998194,True,0.035384,1.106288,0.005744,0.055319,0.003486,0.018943,-0.998283
0.432,True,-0.031523,1.112298,0.002961,0.054888,-0.012368,0.020685,-0.998202,True,0.035361,1.106257,0.005723,0.055187,0.003737,0.019074,-0.998287
0.443,True,-0.031541,1.112274,0.002891,0.054855,-0.012377,0.020624,-0.998205,True,0.035343,1.106244,0.005668,0.055152,0.003728,0.019014,-0.998290
0.454,True,-0.031549,1.112255,0.002840,0.055256,-0.012115,0.020449,-0.998189,True,0.035336,1.106249,0.005640,0.055552,0.003991,0.018839,-0.998270
0.465,True,-0.031561,1.112258,0.002799,0.055555,-0.012062,0.020531,-0.998172,True,0.035323,1.106245,0.005622,0.055852,0.004044,0.018919,-0.998252
0.476,True,-0.031579,1.112262,0.002742,0.055529,-0.011932,0.020443,-0.998177,True,0.035304,1.106263,0.005595,0.055824,0.004174,0.018831,-0.998254
0.487,True,-0.031589,1.112303,0.002689,0.055649,-0.011652,0.020588,-0.998170,True,0.035291,1.106288,0.005578,0.055947,0.004454,0.018974,-0.998244
0.498,True,-0.031593,1.112338,0.002656,0.055758,-0.011740,0.020732,-0.998160,True,0.035285,1.106307,0.005559,0.056059,0.004366,0.019117,-0.998235
