Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.010,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.020,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.031,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.043,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.053,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.065,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.077,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.087,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.098,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.109,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.121,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.132,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.143,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.153,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.165,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.176,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.187,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.198,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.209,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.220,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.231,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.243,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.254,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.264,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.275,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.287,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.298,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.309,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.320,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.331,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.342,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.353,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.365,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.376,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.386,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.398,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.409,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.420,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.431,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.442,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.454,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.464,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.476,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.487,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.498,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.509,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.520,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
