Timestamp,PositionX,PositionY,PositionZ
0.000000,-1.020000,2.353000,0.890000
0.045269,-0.992618,2.401881,1.200573
0.095444,-0.969006,2.440547,1.468379
0.150812,-0.942757,2.476731,1.766096
0.196422,-0.913692,2.505735,2.095753
0.251612,-0.889694,2.520664,2.367949
0.302985,-0.860614,2.525382,2.697777
0.353356,-0.833549,2.518612,3.004750
0.399041,-0.807043,2.502592,3.305385
0.450866,-0.783038,2.481792,3.577649
0.505146,-0.755813,2.457279,3.886436
0.550859,-0.755813,2.457279,3.886436
0.602045,-0.755813,2.457279,3.886436
0.656542,-0.755813,2.457279,3.886436
0.702289,-0.755813,2.457279,3.886436
0.752787,-0.785961,2.501557,3.617230
0.807359,-0.827155,2.543305,3.319974
0.852654,-0.870706,2.569563,2.996518
0.903311,-0.897840,2.571117,2.726110
0.958779,-0.926956,2.546766,2.424547
1.004691,-0.972718,2.495383,2.098929
1.059926,-1.030333,2.442027,1.834886
1.110862,-1.030333,2.442027,1.834886
1.162030,-1.030333,2.442027,1.834886
1.207592,-1.030333,2.442027,1.834886
1.258790,-1.030333,2.442027,1.834886
1.315246,-0.798765,2.490796,2.030753
1.360890,-0.563748,2.499062,2.274557
1.416781,-0.403933,2.465678,2.494432
1.467098,-0.254291,2.371395,2.779348
1.517809,-0.146297,2.267475,3.041420
1.564118,-0.127647,2.161483,3.326019
1.615234,-0.127647,2.161483,3.326019
1.670396,-0.127647,2.161483,3.326019
1.716184,-0.127647,2.161483,3.326019
1.770957,-0.127647,2.161483,3.326019
1.822246,-0.127647,2.161483,3.326019
1.872380,0.035208,2.242718,3.504623
1.917879,0.177452,2.294490,3.693060
1.968295,0.329675,2.279697,3.889951
2.023590,0.449659,2.186232,4.051404
2.069710,0.399845,2.166086,4.076174
2.123602,0.399845,2.166086,4.076174
2.175687,0.399845,2.166086,4.076174
2.220440,0.399845,2.166086,4.076174
2.271480,0.399845,2.166086,4.076174
2.321548,0.399845,2.166086,4.076174
2.376626,0.182555,2.227987,3.927889
2.422624,-0.067308,2.280605,3.770422
2.473752,-0.285648,2.300766,3.646408
2.528488,-0.520114,2.282485,3.507505
2.574820,-0.732837,2.212573,3.337547
2.624932,-0.957250,2.169995,3.179102
2.676532,-1.051078,2.107051,2.962828
2.726143,-1.051078,2.107051,2.962828
2.777155,-1.051078,2.107051,2.962828
2.832149,-1.051078,2.107051,2.962828
2.877847,-1.051078,2.107051,2.962828
2.928050,-0.991547,2.213411,3.140388
2.983766,-0.926841,2.310306,3.344548
3.030662,-0.867916,2.334352,3.617870
3.081832,-0.883845,2.287484,3.732270
3.136585,-0.883845,2.287484,3.732270
3.182414,-0.883845,2.287484,3.732270
3.232976,-0.883845,2.287484,3.732270
3.288492,-0.883845,2.287484,3.732270
3.334440,-0.817365,2.392761,3.508146
3.384635,-0.766329,2.450769,3.279572
3.435306,-0.690848,2.445572,2.988058
3.489238,-0.609168,2.376726,2.703413
3.536736,-0.592342,2.311218,2.480396
3.591145,-0.592342,2.311218,2.480396
3.637778,-0.592342,2.311218,2.480396
3.688151,-0.592342,2.311218,2.480396
3.743907,-0.592342,2.311218,2.480396
3.789990,-0.592342,2.311218,2.480396
3.840188,-0.487752,2.398441,2.337108
3.894629,-0.363136,2.463981,2.159426
3.940110,-0.166233,2.422628,1.924570
3.990329,-0.048695,2.348928,1.857814
4.045169,-0.048695,2.348928,1.857814
4.090820,-0.048695,2.348928,1.857814
4.140799,-0.048695,2.348928,1.857814
4.196321,-0.048695,2.348928,1.857814
4.241593,-0.291032,2.423062,1.831360
4.292126,-0.466352,2.450771,1.801810
4.346742,-0.766835,2.430809,1.766648
4.392129,-1.033343,2.296002,1.631794
4.442475,-0.943085,2.219287,1.547575
4.497531,-0.943085,2.219287,1.547575
4.543445,-0.943085,2.219287,1.547575
4.594203,-0.943085,2.219287,1.547575
4.644210,-0.943085,2.219287,1.547575
4.694727,-0.976303,2.274401,1.801574
4.745515,-1.003492,2.316546,2.089467
4.800867,-1.040508,2.333278,2.391475
4.847287,-1.090836,2.320994,2.719519
4.897423,-1.155227,2.291421,2.988877
4.952383,-1.254287,2.248934,3.269717
4.998795,-1.358696,2.199208,3.578534
5.049025,-1.458793,2.164335,3.836041
5.104207,-1.458793,2.164335,3.836041
5.149345,-1.458793,2.164335,3.836041
5.200294,-1.458793,2.164335,3.836041
5.250096,-1.458793,2.164335,3.836041
5.300407,-1.243036,2.216252,3.649305
5.351727,-1.014157,2.264550,3.458513
5.405809,-0.773541,2.305751,3.270838
5.451523,-0.518244,2.334684,3.072645
5.501842,-0.294915,2.344622,2.913725
5.556736,-0.034323,2.336685,2.761470
5.602708,0.266693,2.304275,2.631772
5.652497,0.530002,2.259111,2.563147
5.707575,0.818353,2.188697,2.529356
5.752891,1.107852,2.104178,2.538524
5.803308,1.107852,2.104178,2.538524
5.853582,1.107852,2.104178,2.538524
5.903494,1.107852,2.104178,2.538524
5.954290,1.107852,2.104178,2.538524
6.009372,1.107852,2.104178,2.538524
6.054466,1.051693,2.223194,2.298603
6.105364,1.010000,2.304936,2.089584
6.159972,0.934652,2.346781,1.820639
6.206041,0.839511,2.314018,1.514730
6.256857,0.777538,2.294771,1.419509
6.306932,0.777538,2.294771,1.419509
6.357158,0.777538,2.294771,1.419509
6.407801,0.777538,2.294771,1.419509
6.463431,0.777538,2.294771,1.419509
6.508783,0.545953,2.357784,1.640763
6.559136,0.353135,2.406225,1.826554
6.614846,0.136820,2.453815,2.032025
6.660877,-0.113991,2.491478,2.249753
6.711517,-0.328993,2.506238,2.422483
6.761738,-0.568092,2.499770,2.609852
6.811585,-0.814373,2.465836,2.780118
6.862732,-1.078096,2.402793,2.906327
6.917195,-1.362290,2.321313,2.988596
6.962668,-1.568544,2.247391,3.001100
7.013510,-1.568544,2.247391,3.001100
7.068078,-1.568544,2.247391,3.001100
7.113561,-1.568544,2.247391,3.001100
7.164329,-1.568544,2.247391,3.001100
7.219118,-1.568544,2.247391,3.001100
7.264959,-1.374357,2.360918,3.135823
7.315327,-1.256249,2.432285,3.294240
7.366193,-1.193649,2.430829,3.571335
7.416964,-1.268620,2.347459,3.823578
7.468194,-1.438092,2.342411,3.851253
7.522698,-1.438092,2.342411,3.851253
7.568857,-1.438092,2.342411,3.851253
7.619203,-1.438092,2.342411,3.851253
7.675244,-1.438092,2.342411,3.851253
7.719854,-1.193769,2.388985,3.650358
7.770407,-0.999439,2.418846,3.492584
7.824655,-0.786739,2.439783,3.304015
7.870862,-0.547820,2.440944,3.110374
7.921412,-0.358996,2.419325,2.946849
7.976604,-0.183021,2.369738,2.753722
8.022404,0.023807,2.290253,2.540105
8.072896,0.161248,2.209311,2.390754
8.123153,0.284247,2.113618,2.281302
8.173463,0.284247,2.113618,2.281302
8.224757,0.284247,2.113618,2.281302
8.279999,0.284247,2.113618,2.281302
8.326206,0.284247,2.113618,2.281302
8.376683,0.044594,2.186799,2.267612
8.431839,-0.215581,2.258577,2.266679
8.477583,-0.495670,2.311087,2.274632
8.527970,-0.724584,2.316334,2.270903
8.582173,-0.926565,2.276630,2.297350
8.627969,-0.974094,2.232075,2.298749
8.678020,-0.974094,2.232075,2.298749
8.728859,-0.974094,2.232075,2.298749
8.780057,-0.974094,2.232075,2.298749
8.830284,-0.974094,2.232075,2.298749
8.884918,-0.974094,2.232075,2.298749
8.930694,-0.924596,2.298810,2.482775
8.981494,-0.815339,2.310415,2.636989
9.036513,-1.024345,2.224025,2.841338
9.081499,-1.019340,2.119034,3.061210
9.131660,-1.019340,2.119034,3.061210
9.182556,-1.019340,2.119034,3.061210
9.232450,-1.019340,2.119034,3.061210
9.282725,-1.019340,2.119034,3.061210
9.337494,-1.019340,2.119034,3.061210
9.383769,-0.825656,2.257317,3.017848
9.434686,-0.622515,2.348155,2.988504
9.489821,-0.330751,2.349739,2.983966
9.535686,-0.167942,2.321737,3.068255
9.585837,-0.167942,2.321737,3.068255
9.640672,-0.167942,2.321737,3.068255
9.685867,-0.167942,2.321737,3.068255
9.736121,-0.167942,2.321737,3.068255
9.787033,-0.167942,2.321737,3.068255
9.836871,-0.011044,2.405046,2.915166
9.886984,0.194879,2.454144,2.790499
9.942130,0.467220,2.432408,2.664950
9.987806,0.761850,2.334029,2.550946
10.038050,0.969266,2.264668,2.552057
10.093860,0.969266,2.264668,2.552057
10.140300,0.969266,2.264668,2.552057
10.190540,0.969266,2.264668,2.552057
10.240630,0.969266,2.264668,2.552057
10.291130,0.717073,2.347628,2.487985
10.341660,0.447354,2.419128,2.443194
10.397000,0.165762,2.465588,2.419569
10.443130,-0.166209,2.472075,2.418430
10.493600,-0.441535,2.449302,2.435442
10.549700,-0.741486,2.410203,2.448732
10.595050,-1.074791,2.364297,2.437639
10.645980,-1.074791,2.364297,2.437639
10.696140,-1.074791,2.364297,2.437639
10.746140,-1.074791,2.364297,2.437639
10.796810,-1.074791,2.364297,2.437639
10.851440,-1.074791,2.364297,2.437639
10.898010,-0.862308,2.415849,2.371437
10.948150,-0.640049,2.425780,2.234075
11.003480,-0.406041,2.376869,2.051447
11.049020,-0.165100,2.279095,1.845080
11.100540,0.027495,2.186692,1.674716
11.151760,0.027495,2.186692,1.674716
11.202430,0.027495,2.186692,1.674716
11.252620,0.027495,2.186692,1.674716
11.307330,0.027495,2.186692,1.674716
11.353260,0.275717,2.262084,1.765567
11.404250,0.494644,2.310292,1.871611
11.458830,0.751945,2.325899,2.010906
11.504870,1.003109,2.276847,2.189329
11.555470,1.193027,2.210308,2.325619
11.605870,1.434413,2.190585,2.243298
11.656100,1.434413,2.190585,2.243298
11.706840,1.434413,2.190585,2.243298
11.761230,1.434413,2.190585,2.243298
11.806800,1.434413,2.190585,2.243298
11.857130,1.229609,2.248700,2.328404
11.911500,1.029869,2.294479,2.453045
11.957090,0.809216,2.292864,2.648950
12.007200,0.666292,2.228904,2.873228
12.057280,0.586625,2.141628,3.149671
12.109000,0.616301,2.107543,3.358247
12.159460,0.616301,2.107543,3.358247
12.218180,0.616301,2.107543,3.358247
12.260580,0.616301,2.107543,3.358247
12.310560,0.616301,2.107543,3.358247
12.365320,0.610668,2.212426,3.124377
12.410320,0.569292,2.309203,2.861862
