Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.014,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.033,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.044,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.055,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.070,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.082,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.093,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.104,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.115,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.126,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.138,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.148,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.159,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.170,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.181,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.193,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.204,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.215,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.226,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.237,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.248,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.259,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.270,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.282,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.293,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.304,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.315,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.326,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.337,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.348,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.359,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.370,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.381,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.393,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.404,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.415,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.426,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.437,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.448,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.459,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.470,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.481,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.492,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.504,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.515,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.526,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.537,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.548,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.559,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.570,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.582,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.593,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.604,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.615,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.626,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.637,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.648,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.659,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.673,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.692,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.703,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.715,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.726,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.737,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.748,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.759,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.770,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.781,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.792,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.804,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.815,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.826,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.837,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.848,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.859,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.870,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.881,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.892,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.904,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.915,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.926,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.937,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.948,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.959,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.970,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.981,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.992,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.003,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.015,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.026,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.037,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.048,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.059,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.070,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.081,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.092,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.103,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.115,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.126,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.137,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.148,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.159,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.170,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.181,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.192,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.204,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.215,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.226,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.237,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.248,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.259,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.270,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.281,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.292,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.304,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.315,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.326,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.337,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.348,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.359,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.370,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.382,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.393,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.404,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.415,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.426,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.437,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.448,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.459,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.470,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.482,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.493,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.504,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.515,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.526,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.537,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.548,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.559,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.570,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.582,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.593,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.604,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.615,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.626,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.637,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
1.648,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
