Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.057628,1.106162,0.149147,0.022610,-0.015997,0.035769,-0.998976,True,0.009163,1.103838,0.152016,0.023131,0.000034,0.034255,-0.999145
0.011,True,-0.057613,1.106155,0.149124,0.022558,-0.015860,0.035803,-0.998978,True,0.009178,1.103824,0.151985,0.023080,0.000171,0.034287,-0.999146
0.022,True,-0.057626,1.106164,0.149228,0.022269,-0.016135,0.035920,-0.998976,True,0.009165,1.103817,0.152058,0.022793,-0.000104,0.034407,-0.999148
0.032,True,-0.055984,1.109175,0.149766,0.022225,-0.016254,0.036084,-0.998969,True,0.009185,1.103789,0.152022,0.022751,-0.000224,0.034569,-0.999143
0.043,True,-0.055980,1.109164,0.149749,0.022492,-0.016051,0.036150,-0.998964,True,0.009188,1.103767,0.151999,0.023020,-0.000020,0.034633,-0.999135
0.055,True,-0.055998,1.109180,0.149839,0.022271,-0.016024,0.036338,-0.998963,True,0.009168,1.103757,0.152077,0.022803,0.000006,0.034822,-0.999133
0.066,True,-0.055993,1.109171,0.149827,0.022166,-0.016019,0.036358,-0.998965,True,0.009173,1.103745,0.152063,0.022697,0.000010,0.034841,-0.999135
0.077,True,-0.056001,1.109140,0.149818,0.022337,-0.016071,0.036267,-0.998963,True,0.009166,1.103726,0.152044,0.022867,-0.000041,0.034749,-0.999135
0.088,True,-0.055999,1.109128,0.149879,0.022187,-0.015942,0.036227,-0.998970,True,0.009169,1.103717,0.152111,0.022717,0.000088,0.034712,-0.999139
0.099,True,-0.056020,1.109045,0.149893,0.022094,-0.015998,0.036083,-0.998977,True,0.009149,1.103651,0.152108,0.022622,0.000032,0.034569,-0.999146
0.110,True,-0.056044,1.108990,0.149876,0.021721,-0.015946,0.036076,-0.998986,True,0.009126,1.103595,0.152090,0.022249,0.000085,0.034568,-0.999155
0.121,True,-0.056076,1.108930,0.149922,0.021298,-0.015985,0.036021,-0.998996,True,0.009094,1.103541,0.152138,0.021825,0.000046,0.034517,-0.999166
0.132,True,-0.056092,1.108879,0.149919,0.021097,-0.015928,0.035985,-0.999003,True,0.009078,1.103494,0.152141,0.021623,0.000103,0.034484,-0.999171
0.144,True,-0.056129,1.108840,0.149899,0.021098,-0.015903,0.035808,-0.999009,True,0.009043,1.103477,0.152120,0.021622,0.000129,0.034309,-0.999177
0.155,True,-0.056152,1.108806,0.149947,0.021274,-0.015436,0.035550,-0.999022,True,0.009022,1.103471,0.152175,0.021795,0.000597,0.034051,-0.999182
0.166,True,-0.056192,1.108756,0.149971,0.021468,-0.015124,0.035339,-0.999030,True,0.008984,1.103447,0.152215,0.021986,0.000910,0.033838,-0.999185
0.177,True,-0.056244,1.108762,0.149967,0.021726,-0.014735,0.035301,-0.999032,True,0.008931,1.103458,0.152239,0.022244,0.001300,0.033797,-0.999180
0.188,True,-0.056293,1.108840,0.150031,0.021773,-0.014645,0.035497,-0.999025,True,0.008880,1.103511,0.152316,0.022295,0.001389,0.033992,-0.999172
0.199,True,-0.056336,1.108865,0.150059,0.021926,-0.014436,0.035611,-0.999021,True,0.008835,1.103518,0.152343,0.022450,0.001599,0.034107,-0.999165
0.210,True,-0.056366,1.108880,0.150050,0.022367,-0.014050,0.035746,-0.999012,True,0.008803,1.103513,0.152349,0.022895,0.001987,0.034241,-0.999149
0.221,True,-0.056385,1.108932,0.150094,0.022152,-0.014049,0.036057,-0.999005,True,0.008780,1.103523,0.152393,0.022685,0.001988,0.034556,-0.999143
0.232,True,-0.056398,1.108906,0.150085,0.022070,-0.013795,0.035933,-0.999015,True,0.008768,1.103511,0.152396,0.022602,0.002243,0.034434,-0.999149
0.243,True,-0.056427,1.108892,0.150082,0.021736,-0.013852,0.036021,-0.999019,True,0.008738,1.103483,0.152384,0.022269,0.002186,0.034526,-0.999153
0.255,True,-0.056429,1.108884,0.150114,0.021795,-0.013764,0.035852,-0.999025,True,0.008738,1.103495,0.152409,0.022326,0.002274,0.034359,-0.999158
0.266,True,-0.056430,1.108853,0.150108,0.021907,-0.013552,0.035660,-0.999032,True,0.008739,1.103488,0.152418,0.022435,0.002487,0.034166,-0.999161
0.277,True,-0.056472,1.108832,0.150111,0.022068,-0.013579,0.035726,-0.999026,True,0.008696,1.103459,0.152410,0.022598,0.002461,0.034231,-0.999155
0.288,True,-0.056487,1.108817,0.150080,0.022133,-0.013330,0.035815,-0.999024,True,0.008679,1.103431,0.152393,0.022665,0.002710,0.034319,-0.999150
0.299,True,-0.056514,1.108804,0.150122,0.022283,-0.012866,0.035899,-0.999024,True,0.008652,1.103398,0.152414,0.022818,0.003175,0.034405,-0.999142
0.310,True,-0.056542,1.108760,0.150121,0.022212,-0.012951,0.035865,-0.999026,True,0.008625,1.103356,0.152394,0.022747,0.003091,0.034373,-0.999145
0.321,True,-0.056567,1.108714,0.150137,0.022049,-0.012911,0.035649,-0.999038,True,0.008602,1.103335,0.152398,0.022581,0.003131,0.034161,-0.999156
0.332,True,-0.056599,1.108664,0.150113,0.022066,-0.012791,0.035394,-0.999048,True,0.008573,1.103318,0.152378,0.022594,0.003252,0.033905,-0.999164
0.344,True,-0.056642,1.108623,0.150062,0.022319,-0.012548,0.035143,-0.999054,True,0.008532,1.103310,0.152343,0.022844,0.003496,0.033651,-0.999166
0.355,True,-0.056709,1.108672,0.150113,0.022272,-0.012541,0.035095,-0.999057,True,0.008466,1.103365,0.152395,0.022796,0.003503,0.033604,-0.999169
