Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,False,0.000,True,0.537158,0.416652,False,0.000,True,0.565921,0.365855
0.024,True,4.000,True,0.540563,0.422856,True,4.000,True,0.569636,0.366199
0.032,True,4.000,True,0.542358,0.426771,True,4.000,True,0.569636,0.366199
0.043,True,4.000,True,0.542358,0.426771,True,4.000,True,0.571007,0.366901
0.054,True,3.814,True,0.543046,0.429507,True,3.812,True,0.571165,0.368346
0.065,True,4.000,True,0.542632,0.430889,True,4.000,True,0.571165,0.368346
0.076,True,4.000,True,0.542632,0.430889,True,4.000,True,0.570394,0.370063
0.087,True,4.000,True,0.541151,0.430831,True,4.000,True,0.565809,0.370486
0.098,True,4.000,True,0.538191,0.425616,True,4.000,True,0.565809,0.370486
0.109,True,4.000,True,0.538191,0.425616,True,4.000,True,0.558436,0.368967
0.122,True,4.000,True,0.536463,0.422399,True,4.000,True,0.558436,0.368967
0.132,True,4.000,True,0.534425,0.421617,True,4.000,True,0.556140,0.370121
0.143,True,4.000,True,0.534425,0.421617,True,4.000,True,0.554186,0.370713
0.154,True,4.000,True,0.533028,0.420423,True,4.000,True,0.554186,0.370713
0.165,True,4.000,True,0.533028,0.420423,True,4.000,True,0.552431,0.371608
0.176,True,4.000,True,0.531443,0.419464,True,4.000,True,0.550392,0.372123
0.187,True,4.000,True,0.531443,0.419464,True,4.000,True,0.550392,0.372123
0.198,True,4.000,True,0.528108,0.416801,True,4.000,True,0.548412,0.372487
0.209,True,4.000,True,0.528108,0.416801,True,4.000,True,0.546297,0.372777
0.221,True,4.000,True,0.526431,0.415544,True,4.000,True,0.546297,0.372777
0.232,True,4.000,True,0.526431,0.415544,True,4.000,True,0.544286,0.373051
0.243,True,4.000,True,0.525299,0.413788,True,4.000,True,0.541814,0.373503
0.254,True,4.000,True,0.525299,0.413788,True,4.000,True,0.541814,0.373503
0.265,True,4.000,True,0.523873,0.412146,True,4.000,True,0.540115,0.373822
0.276,True,4.000,True,0.522459,0.410703,True,4.000,True,0.540115,0.373822
0.287,True,4.000,True,0.521053,0.409539,True,4.000,True,0.538227,0.374173
0.298,True,4.000,True,0.521053,0.409539,True,4.000,True,0.537030,0.374731
0.309,True,4.000,True,0.519791,0.409164,True,4.000,True,0.536119,0.375479
0.320,True,4.000,True,0.518823,0.409167,True,4.000,True,0.536119,0.375479
0.331,True,4.000,True,0.518823,0.409167,True,4.000,True,0.535800,0.376894
0.343,True,4.000,True,0.517603,0.409792,True,4.000,True,0.535727,0.377758
0.354,True,4.000,True,0.517006,0.410640,True,4.000,True,0.535727,0.377758
0.365,True,4.000,True,0.517006,0.410640,True,4.000,True,0.535579,0.378344
0.376,True,4.000,True,0.516207,0.411428,True,4.000,True,0.535617,0.378908
0.387,True,4.000,True,0.515948,0.412725,True,4.000,True,0.535617,0.378908
0.398,True,4.000,True,0.515948,0.412725,True,4.000,True,0.535800,0.379292
0.409,True,4.000,True,0.515534,0.414108,True,4.000,True,0.535959,0.379056
