Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.034121,4.990000,0.978000,4.450000,,,
0.045232,4.990000,0.978000,4.450000,-1.013347,2.365066,0.965460
0.056343,4.990000,0.978000,4.450000,-1.013347,2.365066,0.965460
0.067454,4.990000,0.978000,4.450000,-1.013347,2.365066,0.965460
0.078565,4.990000,0.978000,4.450000,-1.006930,2.376399,1.038244
0.089676,4.990000,0.978000,4.450000,-1.006930,2.376399,1.038244
0.100788,4.990000,0.978000,4.450000,-1.006930,2.376399,1.038244
0.111899,4.990000,0.978000,4.450000,,,
0.123010,4.990000,0.978000,4.450000,,,
0.134121,4.990000,0.978000,4.450000,,,
0.145232,4.990000,0.978000,4.450000,-1.000141,2.387872,1.115243
0.156343,4.990000,0.978000,4.450000,-1.000141,2.387872,1.115243
0.167454,4.990000,0.978000,4.450000,-1.000141,2.387872,1.115243
0.178565,4.990000,0.978000,4.450000,-0.993649,2.398108,1.188877
0.189676,4.990000,0.978000,4.450000,-0.993649,2.398108,1.188877
0.200788,4.990000,0.978000,4.450000,-0.993649,2.398108,1.188877
0.211899,4.990000,0.978000,4.450000,,,
0.223010,4.990000,0.978000,4.450000,,,
0.234121,4.990000,0.978000,4.450000,,,
0.245232,4.990000,0.978000,4.450000,-0.986856,2.407833,1.265927
0.256343,4.990000,0.978000,4.450000,-0.986856,2.407833,1.265927
0.267454,4.990000,0.978000,4.450000,-0.986856,2.407833,1.265927
0.278565,4.990000,0.978000,4.450000,-0.980142,2.416275,1.342073
0.289676,4.990000,0.978000,4.450000,-0.980142,2.416275,1.342073
0.300787,4.990000,0.978000,4.450000,-0.980142,2.416275,1.342073
0.311899,4.990000,0.978000,4.450000,,,
0.323010,4.990000,0.978000,4.450000,,,
0.334121,4.990000,0.978000,4.450000,,,
0.345232,4.990000,0.978000,4.450000,-0.973452,2.423398,1.417949
0.356343,4.990000,0.978000,4.450000,-0.973452,2.423398,1.417949
0.367454,4.990000,0.978000,4.450000,-0.973452,2.423398,1.417949
0.378565,4.990000,0.978000,4.450000,-0.966705,2.429213,1.494480
0.389676,4.990000,0.978000,4.450000,-0.966705,2.429213,1.494480
0.400787,4.990000,0.978000,4.450000,-0.966705,2.429213,1.494480
0.411899,4.990000,0.978000,4.450000,,,
0.423010,4.990000,0.978000,4.450000,,,
0.434121,4.990000,0.978000,4.450000,,,
0.445232,4.990000,0.978000,4.450000,-0.960008,2.433602,1.570437
0.456343,4.990000,0.978000,4.450000,-0.960008,2.433602,1.570437
0.467454,4.990000,0.978000,4.450000,-0.960008,2.433602,1.570437
0.478565,4.990000,0.978000,4.450000,-0.960008,2.433602,1.570437
0.489676,4.990000,0.978000,4.450000,-0.953209,2.436647,1.646702
0.500787,4.990000,0.978000,4.450000,-0.953209,2.436647,1.646702
0.511899,4.990000,0.978000,4.450000,-0.953209,2.436647,1.646702
0.523010,4.990000,0.978000,4.450000,,,
0.534121,4.990000,0.978000,4.450000,,,
0.545232,4.990000,0.978000,4.450000,,,
0.556343,4.990000,0.978000,4.450000,-0.946080,2.438333,1.722783
0.567454,4.990000,0.978000,4.450000,-0.946080,2.438333,1.722783
0.578565,4.990000,0.978000,4.450000,-0.946080,2.438333,1.722783
0.589677,4.990000,0.978000,4.450000,-0.938985,2.438705,1.798826
0.600788,4.990000,0.978000,4.450000,-0.938985,2.438705,1.798826
0.611899,4.990000,0.978000,4.450000,-0.938985,2.438705,1.798826
0.623010,4.990000,0.978000,4.450000,,,
0.634121,4.990000,0.978000,4.450000,,,
0.645232,4.990000,0.978000,4.450000,,,
0.656343,4.990000,0.978000,4.450000,-0.931955,2.437880,1.874876
0.667455,4.990000,0.978000,4.450000,-0.931955,2.437880,1.874876
0.678566,4.990000,0.978000,4.450000,-0.931955,2.437880,1.874876
0.689677,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.700788,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.711899,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.723010,4.990000,0.978000,4.450000,,,
0.734121,4.990000,0.978000,4.450000,,,
0.745233,4.990000,0.978000,4.450000,,,
0.756344,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.767455,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.778566,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.789677,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.800788,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.811899,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.823011,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.834122,4.990000,0.978000,4.450000,,,
0.845233,4.990000,0.978000,4.450000,,,
0.856344,4.990000,0.978000,4.450000,,,
0.867455,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.878566,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.889677,4.990000,0.978000,4.450000,-0.926865,2.436545,1.932099
0.900789,4.990000,0.978000,4.450000,-0.926462,2.444046,1.913179
0.911900,4.990000,0.978000,4.450000,-0.926462,2.444046,1.913179
0.923011,4.990000,0.978000,4.450000,-0.926462,2.444046,1.913179
0.934122,4.990000,0.978000,4.450000,,,
0.945233,4.990000,0.978000,4.450000,,,
0.956344,4.990000,0.978000,4.450000,,,
0.967455,4.990000,0.978000,4.450000,-0.922918,2.471763,1.840316
0.978567,4.990000,0.978000,4.450000,-0.922918,2.471763,1.840316
0.989678,4.990000,0.978000,4.450000,-0.922918,2.471763,1.840316
1.000789,4.990000,0.978000,4.450000,-0.914885,2.492082,1.767116
1.011900,4.990000,0.978000,4.450000,-0.914885,2.492082,1.767116
1.023011,4.990000,0.978000,4.450000,-0.914885,2.492082,1.767116
1.034122,4.990000,0.978000,4.450000,,,
1.045233,4.990000,0.978000,4.450000,,,
1.056344,4.990000,0.978000,4.450000,,,
1.067456,4.990000,0.978000,4.450000,-0.901397,2.492497,1.694047
1.078567,4.990000,0.978000,4.450000,-0.901397,2.492497,1.694047
1.089678,4.990000,0.978000,4.450000,-0.901397,2.492497,1.694047
1.100789,4.990000,0.978000,4.450000,-0.901397,2.492497,1.694047
1.111900,4.990000,0.978000,4.450000,-0.882657,2.472710,1.621746
1.123011,4.990000,0.978000,4.450000,-0.882657,2.472710,1.621746
1.134122,4.990000,0.978000,4.450000,-0.882657,2.472710,1.621746
1.145234,4.990000,0.978000,4.450000,,,
1.156345,4.990000,0.978000,4.450000,,,
1.167456,4.990000,0.978000,4.450000,,,
1.178567,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.189678,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.200789,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.211900,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.223011,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.234123,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.245234,4.990000,0.978000,4.450000,,,
1.256345,4.990000,0.978000,4.450000,,,
1.267456,4.990000,0.978000,4.450000,,,
1.278567,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.289678,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.300789,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.311901,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.323012,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.334123,4.990000,0.978000,4.450000,-0.874484,2.461037,1.595753
1.345234,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.356345,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.367456,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.378567,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.389679,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.400790,4.990000,0.978000,4.450000,-0.825245,2.470452,1.604819
1.411901,4.990000,0.978000,4.450000,-0.752564,2.484065,1.619561
1.423012,4.990000,0.978000,4.450000,-0.752564,2.484065,1.619561
1.434123,4.990000,0.978000,4.450000,-0.752564,2.484065,1.619561
1.445234,4.990000,0.978000,4.450000,-0.678662,2.496810,1.636670
1.456345,4.990000,0.978000,4.450000,-0.678662,2.496810,1.636670
1.467457,4.990000,0.978000,4.450000,-0.678662,2.496810,1.636670
1.478568,4.990000,0.978000,4.450000,-0.678662,2.496810,1.636670
1.489679,4.990000,0.978000,4.450000,,,
1.500790,4.990000,0.978000,4.450000,,,
1.511901,4.990000,0.978000,4.450000,,,
1.523012,4.990000,0.978000,4.450000,-0.605598,2.507277,1.655529
1.534123,4.990000,0.978000,4.450000,-0.605598,2.507277,1.655529
1.545235,4.990000,0.978000,4.450000,-0.605598,2.507277,1.655529
1.556346,4.990000,0.978000,4.450000,-0.532959,2.514683,1.675882
1.567457,4.990000,0.978000,4.450000,-0.532959,2.514683,1.675882
1.578568,4.990000,0.978000,4.450000,-0.532959,2.514683,1.675882
1.589679,4.990000,0.978000,4.450000,,,
1.600790,4.990000,0.978000,4.450000,,,
1.611901,4.990000,0.978000,4.450000,,,
1.623013,4.990000,0.978000,4.450000,-0.460623,2.518605,1.697500
1.634124,4.990000,0.978000,4.450000,-0.460623,2.518605,1.697500
1.645235,4.990000,0.978000,4.450000,-0.460623,2.518605,1.697500
1.656346,4.990000,0.978000,4.450000,-0.386840,2.519074,1.720367
1.667457,4.990000,0.978000,4.450000,-0.386840,2.519074,1.720367
1.678568,4.990000,0.978000,4.450000,-0.386840,2.519074,1.720367
1.689679,4.990000,0.978000,4.450000,,,
1.700791,4.990000,0.978000,4.450000,,,
1.711902,4.990000,0.978000,4.450000,,,
1.723013,4.990000,0.978000,4.450000,-0.312659,2.516149,1.743283
1.734124,4.990000,0.978000,4.450000,-0.312659,2.516149,1.743283
1.745235,4.990000,0.978000,4.450000,-0.312659,2.516149,1.743283
1.756346,4.990000,0.978000,4.450000,-0.239881,2.510312,1.766185
1.767457,4.990000,0.978000,4.450000,-0.239881,2.510312,1.766185
1.778569,4.990000,0.978000,4.450000,-0.239881,2.510312,1.766185
1.789680,4.990000,0.978000,4.450000,,,
1.800791,4.990000,0.978000,4.450000,,,
1.811902,4.990000,0.978000,4.450000,,,
1.823013,4.990000,0.978000,4.450000,-0.168256,2.502130,1.790193
1.834124,4.990000,0.978000,4.450000,-0.168256,2.502130,1.790193
1.845235,4.990000,0.978000,4.450000,-0.168256,2.502130,1.790193
1.856346,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.867458,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.878569,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.889680,4.990000,0.978000,4.450000,,,
1.900791,4.990000,0.978000,4.450000,,,
1.911902,4.990000,0.978000,4.450000,,,
1.923013,4.990000,0.978000,4.450000,,,
1.934124,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.945236,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.956347,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.967458,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.978569,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
1.989680,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
2.000791,4.990000,0.978000,4.450000,,,
2.011902,4.990000,0.978000,4.450000,,,
2.023013,4.990000,0.978000,4.450000,,,
2.034124,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
2.045235,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
2.056346,4.990000,0.978000,4.450000,-0.122594,2.495794,1.806064
2.067457,4.990000,0.978000,4.450000,-0.136021,2.499703,1.832891
2.078568,4.990000,0.978000,4.450000,-0.136021,2.499703,1.832891
2.089679,4.990000,0.978000,4.450000,-0.136021,2.499703,1.832891
2.100791,4.990000,0.978000,4.450000,,,
2.111902,4.990000,0.978000,4.450000,,,
2.123013,4.990000,0.978000,4.450000,,,
2.134124,4.990000,0.978000,4.450000,-0.169540,2.509068,1.899866
2.145235,4.990000,0.978000,4.450000,-0.169540,2.509068,1.899866
2.156346,4.990000,0.978000,4.450000,-0.169540,2.509068,1.899866
2.167457,4.990000,0.978000,4.450000,-0.202996,2.517806,1.967254
2.178568,4.990000,0.978000,4.450000,-0.202996,2.517806,1.967254
2.189679,4.990000,0.978000,4.450000,-0.202996,2.517806,1.967254
2.200790,4.990000,0.978000,4.450000,,,
2.211901,4.990000,0.978000,4.450000,,,
