Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.029397,1.077636,-0.007813,0.046242,-0.026098,-0.007775,-0.998559,True,0.036673,1.082077,-0.008110,-0.013312,0.008318,-0.009156,-0.999835
0.014,True,-0.029416,1.077586,-0.007848,0.046113,-0.026060,-0.007903,-0.998565,True,0.036653,1.082043,-0.008140,-0.013464,0.008355,-0.009281,-0.999831
0.031,True,-0.029498,1.077443,-0.007886,0.045581,-0.026228,-0.008005,-0.998584,True,0.036570,1.081917,-0.008157,-0.013826,0.008503,-0.009407,-0.999824
0.042,True,-0.029527,1.077382,-0.007941,0.045399,-0.026170,-0.007977,-0.998594,True,0.036542,1.081853,-0.008203,-0.015870,0.006623,-0.009192,-0.999810
0.053,True,-0.029561,1.077318,-0.007997,0.048256,-0.025068,-0.008080,-0.998488,True,0.036508,1.081783,-0.008261,-0.015935,0.006621,-0.009150,-0.999809
0.064,True,-0.029581,1.077313,-0.007983,0.048153,-0.025031,-0.008057,-0.998494,True,0.036488,1.081774,-0.008240,-0.016057,0.006665,-0.009125,-0.999807
0.075,True,-0.029615,1.077296,-0.008017,0.048183,-0.024999,-0.008039,-0.998493,True,0.036454,1.081755,-0.008271,-0.015119,0.006660,-0.009125,-0.999822
0.086,True,-0.029648,1.077286,-0.008071,0.047436,-0.025677,-0.008049,-0.998512,True,0.036420,1.081756,-0.008316,-0.015090,0.006740,-0.009214,-0.999821
0.097,True,-0.029686,1.077285,-0.008070,0.047494,-0.025679,-0.008234,-0.998508,True,0.036380,1.081780,-0.008317,-0.015063,0.006732,-0.009399,-0.999820
0.108,True,-0.029715,1.077258,-0.008102,0.047630,-0.025514,-0.008465,-0.998503,True,0.036349,1.081785,-0.008330,-0.016520,0.008292,-0.009717,-0.999782
0.120,True,-0.029750,1.077251,-0.008158,0.047358,-0.026117,-0.008438,-0.998501,True,0.036315,1.081784,-0.008369,-0.016457,0.008430,-0.009764,-0.999781
0.131,True,-0.029796,1.077251,-0.008172,0.047422,-0.026014,-0.008451,-0.998500,True,0.036268,1.081786,-0.008370,-0.016420,0.008540,-0.009784,-0.999781
0.142,True,-0.029853,1.077233,-0.008248,0.047422,-0.025840,-0.008502,-0.998505,True,0.036210,1.081776,-0.008423,-0.015759,0.007873,-0.009795,-0.999797
0.153,True,-0.029890,1.077217,-0.008323,0.045123,-0.026629,-0.008510,-0.998590,True,0.036173,1.081776,-0.008485,-0.015751,0.007982,-0.009923,-0.999795
0.164,True,-0.029913,1.077234,-0.008324,0.045065,-0.026658,-0.008661,-0.998591,True,0.036148,1.081813,-0.008490,-0.015839,0.007952,-0.010070,-0.999792
0.175,True,-0.029920,1.077253,-0.008376,0.045291,-0.026455,-0.008704,-0.998586,True,0.036141,1.081840,-0.008518,-0.013560,0.008047,-0.010165,-0.999824
0.186,True,-0.029935,1.077284,-0.008426,0.046144,-0.026099,-0.008558,-0.998557,True,0.036128,1.081848,-0.008558,-0.013407,0.008139,-0.009995,-0.999827
0.199,True,-0.029947,1.077331,-0.008410,0.046361,-0.026083,-0.008370,-0.998549,True,0.036118,1.081870,-0.008541,-0.013203,0.008171,-0.009816,-0.999831
