Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.026914,1.164454,-0.015446,0.108208,0.034077,0.017698,-0.993386,True,0.036799,1.165237,-0.017174,0.108504,0.050085,0.015732,-0.992709,True,2.632,True,0.468205,0.466782,True,2.443,True,0.504816,0.515927,0,True,Device,0.006652,1.160641,-0.031479,-0.121038,-0.003102,-0.021495,0.992410,346.091600,359.943700,357.525300,,,,,,,0.000000,0.000000,0.000000
0.013973,True,-0.026890,1.164461,-0.015396,0.107414,0.033566,0.017899,-0.993486,True,0.036823,1.165224,-0.017129,0.107714,0.049577,0.015933,-0.992817,True,2.636,True,0.468253,0.466796,True,2.442,True,0.504687,0.515818,,True,Device,0.006673,1.160640,-0.031432,-0.120993,-0.003031,-0.021640,0.992413,346.096900,359.954000,357.507300,,,,,,,,,
0.031143,True,-0.026807,1.164429,-0.015306,0.106594,0.032807,0.018177,-0.993595,True,0.036906,1.165166,-0.017051,0.106900,0.048821,0.016214,-0.992938,True,2.648,True,0.468182,0.466865,True,2.475,True,0.504611,0.515935,,True,Device,0.006752,1.160599,-0.031349,-0.120830,-0.002912,-0.021833,0.992429,346.115900,359.970200,357.483100,,,,,,,,,
0.042271,True,-0.026752,1.164429,-0.015236,0.106079,0.032304,0.018351,-0.993663,True,0.036961,1.165149,-0.016999,0.106388,0.048320,0.016389,-0.993015,True,2.650,True,0.468291,0.466874,True,2.488,True,0.504611,0.515935,,True,Device,0.006801,1.160594,-0.031290,-0.120693,-0.002748,-0.021958,0.992443,346.132200,359.990900,357.466100,,,,,,,,,
0.053320,True,-0.026676,1.164452,-0.015191,0.105735,0.031968,0.018607,-0.993706,True,0.037037,1.165144,-0.016954,0.106048,0.047985,0.016646,-0.993063,True,2.651,True,0.468291,0.466874,True,2.464,True,0.504795,0.516030,,True,Device,0.006875,1.160603,-0.031245,-0.120693,-0.002723,-0.022176,0.992438,346.132200,-0.003111,357.440200,,,,,,,,,
0.064548,True,-0.026666,1.164431,-0.015085,0.104963,0.030318,0.018942,-0.993833,True,0.037046,1.165100,-0.016875,0.105282,0.046342,0.016981,-0.993217,True,2.658,True,0.468744,0.467339,True,2.447,True,0.504962,0.515934,,True,Device,0.006877,1.160572,-0.031154,-0.120610,-0.002485,-0.022332,0.992446,346.142500,0.026816,357.418600,,,,,,,,,
0.075785,True,-0.026619,1.164423,-0.015019,0.104476,0.030261,0.018918,-0.993887,True,0.037093,1.165093,-0.016826,0.104795,0.046285,0.016960,-0.993271,True,2.660,True,0.468744,0.467339,True,2.438,True,0.504962,0.515934,,True,Device,0.006920,1.160568,-0.031098,-0.120489,-0.002350,-0.022313,0.992461,346.156700,0.042043,357.419100,,,,,,,,,
0.086727,True,-0.026578,1.164428,-0.014961,0.104530,0.029592,0.019002,-0.993900,True,0.037134,1.165094,-0.016785,0.104850,0.045619,0.017045,-0.993295,True,2.658,True,0.468744,0.467339,True,2.433,True,0.506260,0.516030,,True,Device,0.006956,1.160576,-0.031050,-0.120349,-0.002210,-0.022325,0.992478,346.173300,0.058259,357.415700,,,,,,,,,
0.097786,True,-0.026538,1.164393,-0.014895,0.104290,0.028908,0.019052,-0.993944,True,0.037173,1.165059,-0.016742,0.104611,0.044938,0.017097,-0.993350,True,2.657,True,0.470047,0.467709,True,2.437,True,0.507308,0.516196,,True,Device,0.006990,1.160543,-0.030998,-0.120250,-0.002028,-0.022309,0.992491,346.185200,0.079057,357.415100,,,,,,,,,
0.108919,True,-0.026503,1.164353,-0.014831,0.104123,0.027931,0.019190,-0.993987,True,0.037208,1.165015,-0.016692,0.104446,0.043966,0.017237,-0.993409,True,2.653,True,0.470309,0.468121,True,2.440,True,0.507155,0.516192,,True,Device,0.007022,1.160507,-0.030942,-0.120071,-0.001904,-0.022336,0.992512,346.206200,0.093515,357.410300,,,,,,,,,
