Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,0.009108,1.063155,-0.007976,-0.078495,-0.003159,-0.013715,0.996815,350.991700,359.759600,358.442400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.010406,True,Device,0.009100,1.063114,-0.007928,-0.078409,-0.003113,-0.013567,0.996824,351.001800,359.763400,358.459100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.019253,True,Device,0.009085,1.063102,-0.007854,-0.078259,-0.003086,-0.013530,0.996837,351.019100,359.766000,358.463100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.030457,True,Device,0.009057,1.063078,-0.007799,-0.078087,-0.003004,-0.013385,0.996852,351.039000,359.773800,358.479200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.041496,True,Device,0.009070,1.063055,-0.007787,-0.077927,-0.003098,-0.013339,0.996865,351.057200,359.762300,358.485400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.052532,True,Device,0.009052,1.063016,-0.007714,-0.077810,-0.003174,-0.013260,0.996875,351.070500,359.752600,358.495100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.063751,True,Device,0.009028,1.062974,-0.007639,-0.077675,-0.003293,-0.013125,0.996887,351.085900,359.737400,358.511800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.074730,True,Device,0.008996,1.062925,-0.007516,-0.077526,-0.003529,-0.012936,0.996900,351.102800,359.708200,358.535900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.085762,True,Device,0.008982,1.062918,-0.007415,-0.077463,-0.003776,-0.012958,0.996904,351.109600,359.679800,358.535500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.096882,True,Device,0.008962,1.062905,-0.007325,-0.077407,-0.003934,-0.013149,0.996905,351.115700,359.663100,358.514800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.109680,True,Device,0.008970,1.062896,-0.007247,-0.077250,-0.004035,-0.013382,0.996914,351.133600,359.653400,358.488700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.119118,True,Device,0.008973,1.062906,-0.007158,-0.077056,-0.004162,-0.013578,0.996926,351.155600,359.640100,358.467300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.130261,True,Device,0.008987,1.062916,-0.007064,-0.077013,-0.004126,-0.013720,0.996927,351.160600,359.645500,358.450500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.141388,True,Device,0.009029,1.062880,-0.006989,-0.076771,-0.004082,-0.013688,0.996947,351.188400,359.650000,358.453800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.152584,True,Device,0.009058,1.062857,-0.006911,-0.076587,-0.004001,-0.013588,0.996962,351.209800,359.658100,358.464500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.163601,True,Device,0.009097,1.062819,-0.006835,-0.076404,-0.003914,-0.013452,0.996979,351.231000,359.666700,358.479500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.174767,True,Device,0.009136,1.062741,-0.006798,-0.076205,-0.003794,-0.013394,0.996995,351.254000,359.679700,358.485100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.185745,True,Device,0.009183,1.062703,-0.006727,-0.075838,-0.003685,-0.013441,0.997023,351.296400,359.692200,358.478800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.199375,True,Device,0.009276,1.062563,-0.006696,-0.075467,-0.003316,-0.013478,0.997052,351.339600,359.734600,358.471200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.210335,True,Device,0.009340,1.062512,-0.006638,-0.075082,-0.003150,-0.013494,0.997081,351.384000,359.753400,358.467800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.221634,True,Device,0.009420,1.062414,-0.006581,-0.074955,-0.002919,-0.013255,0.997095,351.399000,359.777800,358.493500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.232616,True,Device,0.009479,1.062375,-0.006531,-0.074838,-0.002772,-0.013139,0.997105,351.412700,359.793600,358.505600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.243744,True,Device,0.009523,1.062333,-0.006517,-0.074818,-0.002714,-0.013099,0.997108,351.415200,359.800000,358.509800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
