Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.031591,1.156657,0.003486,0.051883,0.021252,0.014996,-0.998314,True,0.036479,1.153903,0.005438,0.035364,-0.010728,0.016145,-0.999187,True,3.406,True,0.458263,0.509335,True,3.348,True,0.506636,0.529767,0,True,Device,0.004171,1.156981,-0.007897,-0.047348,-0.023025,-0.014811,0.998503,354.535100,357.433300,358.422900,,,,,,,0.000000,0.000000,0.000000
0.013683,True,-0.031532,1.156775,0.003436,0.052348,0.021269,0.015232,-0.998286,True,0.036536,1.153989,0.005394,0.036263,-0.009716,0.016357,-0.999161,True,3.406,True,0.458263,0.509335,True,3.348,True,0.506766,0.529877,,True,Device,0.004231,1.157070,-0.007946,-0.047810,-0.023036,-0.015045,0.998478,354.481500,357.434000,358.397100,,,,,,,,,
0.030998,True,-0.031439,1.156994,0.003406,0.053332,0.022131,0.015740,-0.998208,True,0.036626,1.154134,0.005363,0.037019,-0.009756,0.016930,-0.999124,True,3.406,True,0.458158,0.509089,True,3.348,True,0.506766,0.529877,,True,Device,0.004323,1.157232,-0.007979,-0.048580,-0.022980,-0.015593,0.998433,354.391900,357.444500,358.335700,,,,,,,,,
0.042103,True,-0.031377,1.157059,0.003345,0.053505,0.022125,0.016059,-0.998193,True,0.036686,1.154156,0.005303,0.037582,-0.009495,0.017251,-0.999100,True,3.406,True,0.458158,0.509089,True,3.348,True,0.506332,0.529851,,True,Device,0.004385,1.157270,-0.008040,-0.048751,-0.022972,-0.015912,0.998420,354.371400,357.447500,358.299400,,,,,,,,,
0.053165,True,-0.031329,1.157112,0.003323,0.053668,0.021998,0.016329,-0.998183,True,0.036733,1.154171,0.005266,0.037738,-0.009616,0.017528,-0.999088,True,3.406,True,0.458158,0.509089,True,3.348,True,0.506332,0.529851,,True,Device,0.004431,1.157299,-0.008070,-0.048913,-0.022843,-0.016183,0.998411,354.352400,357.464100,358.267900,,,,,,,,,
0.064236,True,-0.031280,1.157139,0.003300,0.053640,0.022527,0.016464,-0.998170,True,0.036781,1.154176,0.005235,0.037698,-0.009675,0.017692,-0.999086,True,3.406,True,0.458292,0.509074,True,3.348,True,0.506332,0.529851,,True,Device,0.004479,1.157316,-0.008097,-0.048877,-0.022779,-0.016347,0.998411,354.356300,357.472400,358.248600,,,,,,,,,
0.075493,True,-0.031235,1.157136,0.003243,0.053682,0.022427,0.016628,-0.998168,True,0.036826,1.154149,0.005165,0.037752,-0.009317,0.017837,-0.999085,True,3.406,True,0.458292,0.509074,True,3.348,True,0.506380,0.529601,,True,Device,0.004522,1.157300,-0.008161,-0.048915,-0.022672,-0.016512,0.998409,354.351700,357.485700,358.229100,,,,,,,,,
0.086308,True,-0.031199,1.157140,0.003239,0.053620,0.022286,0.016673,-0.998173,True,0.036862,1.154146,0.005141,0.037689,-0.009456,0.017882,-0.999085,True,3.406,True,0.458292,0.509074,True,3.348,True,0.506380,0.529601,,True,Device,0.004554,1.157302,-0.008176,-0.048851,-0.022528,-0.016558,0.998415,354.359100,357.502300,358.222900,,,,,,,,,
0.097591,True,-0.031155,1.157136,0.003244,0.053393,0.022641,0.016684,-0.998177,True,0.036906,1.154137,0.005130,0.037468,-0.009561,0.017910,-0.999092,True,3.406,True,0.458333,0.508957,True,3.348,True,0.506380,0.529601,,True,Device,0.004596,1.157300,-0.008178,-0.048626,-0.022414,-0.016592,0.998428,354.385000,357.515400,358.217700,,,,,,,,,
0.108818,True,-0.031137,1.157122,0.003237,0.053324,0.022488,0.016666,-0.998185,True,0.036925,1.154124,0.005102,0.036787,-0.009589,0.017873,-0.999117,True,3.406,True,0.458333,0.508957,True,3.348,True,0.506477,0.529778,,True,Device,0.004610,1.157289,-0.008196,-0.048556,-0.022257,-0.016575,0.998435,354.393400,357.533100,358.218700,,,,,,,,,
