Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.051102,9.170000,0.172373,3.710000,-0.992369,2.402591,1.203397
0.062213,9.170000,0.172373,3.710000,-0.986570,2.412478,1.269166
0.073324,9.170000,0.172373,3.710000,-0.980771,2.422365,1.334935
0.084435,9.170000,0.172373,3.710000,-0.974973,2.432252,1.400703
0.095546,9.170000,0.172373,3.710000,-0.969174,2.442139,1.466472
0.106657,9.170000,0.172373,3.710000,-0.963376,2.451753,1.532229
0.117768,9.170000,0.172373,3.710000,-0.957580,2.461003,1.597972
0.128880,9.170000,0.172373,3.710000,-0.951784,2.470253,1.663714
0.139991,9.170000,0.172373,3.710000,-0.945988,2.479502,1.729456
0.151102,9.170000,0.172373,3.710000,-0.940191,2.488752,1.795199
0.162213,9.170000,0.172373,3.710000,-0.934387,2.497119,1.861026
0.173324,9.170000,0.172373,3.710000,-0.928582,2.505251,1.926877
0.184435,9.170000,0.172373,3.710000,-0.922776,2.513383,1.992728
0.195546,9.170000,0.172373,3.710000,-0.916970,2.521515,2.058578
0.206657,9.170000,0.172373,3.710000,-0.911259,2.529150,2.123353
0.217768,9.170000,0.172373,3.710000,-0.905854,2.535181,2.184653
0.228880,9.170000,0.172373,3.710000,-0.900450,2.541211,2.245953
0.239991,9.170000,0.172373,3.710000,-0.895045,2.547241,2.307252
0.251102,9.170000,0.172373,3.710000,-0.889641,2.553272,2.368552
0.262213,9.170000,0.172373,3.710000,-0.884044,2.559001,2.432029
0.273324,9.170000,0.172373,3.710000,-0.877752,2.563638,2.503395
0.284435,9.170000,0.172373,3.710000,-0.871460,2.568276,2.574761
0.295546,9.170000,0.172373,3.710000,-0.865168,2.572914,2.646127
0.306657,9.170000,0.172373,3.710000,-0.858875,2.577551,2.717493
0.317768,9.170000,0.172373,3.710000,-0.852848,2.580409,2.785854
0.328879,9.170000,0.172373,3.710000,-0.846977,2.582218,2.852443
0.339991,9.170000,0.172373,3.710000,-0.841106,2.584026,2.919032
0.351102,9.170000,0.172373,3.710000,-0.835235,2.585835,2.985621
0.362213,9.170000,0.172373,3.710000,-0.829370,2.587349,3.052146
0.373324,9.170000,0.172373,3.710000,-0.823548,2.586592,3.118183
0.384435,9.170000,0.172373,3.710000,-0.817725,2.585836,3.184219
0.395546,9.170000,0.172373,3.710000,-0.811903,2.585079,3.250256
0.406657,9.170000,0.172373,3.710000,-0.806081,2.584323,3.316292
0.417768,9.170000,0.172373,3.710000,-0.800224,2.581974,3.382723
0.428879,9.170000,0.172373,3.710000,-0.794344,2.578592,3.449410
0.439991,9.170000,0.172373,3.710000,-0.788465,2.575209,3.516098
0.451102,9.170000,0.172373,3.710000,-0.782585,2.571827,3.582785
0.462213,9.170000,0.172373,3.710000,-0.776706,2.568445,3.649472
0.473324,9.170000,0.172373,3.710000,-0.770249,2.561845,3.714364
0.484435,9.170000,0.172373,3.710000,-0.763769,2.555108,3.779179
0.495546,9.170000,0.172373,3.710000,-0.757288,2.548370,3.843994
0.506657,9.170000,0.172373,3.710000,-0.750807,2.541633,3.908809
0.517768,9.170000,0.172373,3.710000,-0.743948,2.533345,3.973437
0.528880,9.170000,0.172373,3.710000,-0.736542,2.522814,4.037794
0.539991,9.170000,0.172373,3.710000,-0.729137,2.512282,4.102151
0.551102,9.170000,0.172373,3.710000,-0.721731,2.501750,4.166508
0.562213,9.170000,0.172373,3.710000,-0.714325,2.491219,4.230865
0.573324,9.170000,0.172373,3.710000,-0.706218,2.479577,4.296028
0.584435,9.170000,0.172373,3.710000,-0.697960,2.467697,4.361364
0.595546,9.170000,0.172373,3.710000,-0.689702,2.455817,4.426700
0.606658,9.170000,0.172373,3.710000,-0.681445,2.443936,4.492035
0.617769,9.170000,0.172373,3.710000,-0.673395,2.432587,4.553602
0.628880,9.170000,0.172373,3.710000,-0.666303,2.423680,4.597809
0.639991,9.170000,0.172373,3.710000,-0.659212,2.414774,4.642015
0.651102,9.170000,0.172373,3.710000,-0.652120,2.405867,4.686223
0.662213,9.170000,0.172373,3.710000,-0.645028,2.396961,4.730430
0.673324,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.684436,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.695547,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.706658,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.717769,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.728880,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.739991,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.751102,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.762214,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.773325,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.784436,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.795547,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.806658,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.817769,9.170000,0.172373,3.710000,-0.642685,2.394018,4.745038
0.828880,9.170000,0.172373,3.710000,-0.644980,2.397942,4.720663
0.839992,9.170000,0.172373,3.710000,-0.647278,2.401872,4.696245
0.851103,9.170000,0.172373,3.710000,-0.649577,2.405803,4.671828
0.862214,9.170000,0.172373,3.710000,-0.651876,2.409734,4.647410
0.873325,9.170000,0.172373,3.710000,-0.655195,2.415411,4.611572
0.884436,9.170000,0.172373,3.710000,-0.661218,2.425714,4.545475
0.895547,9.170000,0.172373,3.710000,-0.667240,2.436018,4.479377
0.906658,9.170000,0.172373,3.710000,-0.673263,2.446321,4.413280
0.917769,9.170000,0.172373,3.710000,-0.679286,2.456625,4.347182
0.928881,9.170000,0.172373,3.710000,-0.684746,2.466282,4.282430
0.939992,9.170000,0.172373,3.710000,-0.690038,2.475748,4.218079
0.951103,9.170000,0.172373,3.710000,-0.695330,2.485213,4.153728
0.962214,9.170000,0.172373,3.710000,-0.700622,2.494678,4.089378
0.973325,9.170000,0.172373,3.710000,-0.705859,2.504076,4.024833
0.984436,9.170000,0.172373,3.710000,-0.710356,2.512582,3.957676
0.995547,9.170000,0.172373,3.710000,-0.714854,2.521087,3.890520
1.006659,9.170000,0.172373,3.710000,-0.719352,2.529592,3.823364
1.017770,9.170000,0.172373,3.710000,-0.723849,2.538097,3.756207
1.028881,9.170000,0.172373,3.710000,-0.728054,2.545290,3.689569
1.039992,9.170000,0.172373,3.710000,-0.731759,2.550239,3.623816
1.051103,9.170000,0.172373,3.710000,-0.735463,2.555188,3.558063
1.062214,9.170000,0.172373,3.710000,-0.739168,2.560137,3.492310
1.073325,9.170000,0.172373,3.710000,-0.742872,2.565086,3.426557
1.084437,9.170000,0.172373,3.710000,-0.746655,2.566813,3.359894
1.095548,9.170000,0.172373,3.710000,-0.750464,2.567492,3.292935
1.106659,9.170000,0.172373,3.710000,-0.754273,2.568170,3.225976
1.117770,9.170000,0.172373,3.710000,-0.758082,2.568849,3.159016
1.128881,9.170000,0.172373,3.710000,-0.761972,2.569023,3.092057
1.139992,9.170000,0.172373,3.710000,-0.766573,2.564809,3.025093
1.151103,9.170000,0.172373,3.710000,-0.771173,2.560595,2.958129
1.162215,9.170000,0.172373,3.710000,-0.775774,2.556381,2.891165
1.173326,9.170000,0.172373,3.710000,-0.780375,2.552167,2.824201
1.184437,9.170000,0.172373,3.710000,-0.784500,2.545377,2.757833
1.195548,9.170000,0.172373,3.710000,-0.788136,2.535936,2.692079
1.206659,9.170000,0.172373,3.710000,-0.791772,2.526496,2.626325
1.217770,9.170000,0.172373,3.710000,-0.795409,2.517056,2.560570
1.228881,9.170000,0.172373,3.710000,-0.799045,2.507616,2.494816
1.239992,9.170000,0.172373,3.710000,-0.801699,2.493020,2.429621
1.251104,9.170000,0.172373,3.710000,-0.804317,2.478230,2.364446
1.262215,9.170000,0.172373,3.710000,-0.806934,2.463442,2.299272
1.273326,9.170000,0.172373,3.710000,-0.809552,2.448653,2.234098
1.284437,9.170000,0.172373,3.710000,-0.812387,2.432956,2.169333
1.295548,9.170000,0.172373,3.710000,-0.815804,2.414827,2.105668
1.306659,9.170000,0.172373,3.710000,-0.819221,2.396698,2.042002
1.317770,9.170000,0.172373,3.710000,-0.822637,2.378569,1.978336
1.328882,9.170000,0.172373,3.710000,-0.826054,2.360440,1.914670
