Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,HMDVelocityValid,HMDVelocityX,HMDVelocityY,HMDVelocityZ,HMDAngularVelocityValid,HMDAngularVelocityX,HMDAngularVelocityY,HMDAngularVelocityZ,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.110226,True,0.134478,1.042578,0.059746,0.070419,0.082084,-0.004463,-0.994125,True,0.199469,1.042714,0.060820,0.054328,0.018830,-0.001165,-0.998345,True,4.000,True,0.443772,0.482852,True,4.000,True,0.479583,0.509437,,True,Device,0.166724,1.044269,0.075192,-0.054209,-0.008309,0.000595,0.998495,353.785900,359.039900,0.120423,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,-0.467065,2.453227,3.676962,-0.981363,2.421595,1.328225,,,
0.114454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.121304,True,0.135638,1.042696,0.059735,0.070431,0.082761,-0.004264,-0.994068,True,0.200628,1.042812,0.060899,0.055818,0.019986,-0.000990,-0.998241,True,4.000,True,0.443772,0.482852,True,4.000,True,0.478375,0.508107,,True,Device,0.167863,1.044378,0.075226,-0.054202,-0.008989,0.000407,0.998489,353.786500,358.962800,0.103047,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.133068,True,0.136360,1.042766,0.059646,0.070630,0.083370,-0.003762,-0.994005,True,0.201349,1.042814,0.060845,0.056123,0.020230,-0.000450,-0.998219,True,4.000,True,0.443835,0.481502,True,4.000,True,0.478375,0.508107,,True,Device,0.168578,1.044423,0.075154,-0.054492,-0.009231,-0.000135,0.998472,353.752700,358.938400,0.042406,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.143887,True,0.137517,1.042908,0.059562,0.071299,0.083874,-0.003379,-0.993917,True,0.202504,1.042905,0.060831,0.056768,0.020743,-0.000033,-0.998172,True,4.000,True,0.443835,0.481502,True,4.000,True,0.478375,0.508107,,True,Device,0.169720,1.044558,0.075102,-0.055128,-0.009744,-0.000559,0.998432,353.679300,358.881900,-0.002384,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.154896,True,0.139095,1.043271,0.059612,0.072840,0.084730,-0.003485,-0.993732,True,0.204081,1.043278,0.060993,0.059193,0.022713,-0.000107,-0.997988,True,4.000,True,0.443835,0.481502,True,4.000,True,0.477736,0.506864,,True,Device,0.171271,1.044972,0.075203,-0.056667,-0.010606,-0.000554,0.998337,353.502700,358.782400,0.005574,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.158796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.166515,True,0.140317,1.043625,0.059747,0.075905,0.085699,-0.003939,-0.993418,True,0.205299,1.043682,0.061248,0.061484,0.023665,-0.000441,-0.997827,True,4.000,True,0.444746,0.479699,True,4.000,True,0.477736,0.506864,,True,Device,0.172462,1.045419,0.075389,-0.058958,-0.011557,-0.000245,0.998194,353.240200,358.670400,0.050444,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,-0.262598,2.495493,3.599304,-0.962007,2.454118,1.547766,,,
0.176926,True,0.141346,1.043992,0.059923,0.078315,0.086780,-0.004412,-0.993135,True,0.206325,1.044101,0.061563,0.063924,0.024755,-0.000779,-0.997647,True,4.000,True,0.444746,0.479699,True,4.000,True,0.477736,0.506864,,True,Device,0.173457,1.045885,0.075625,-0.061397,-0.012646,0.000066,0.998033,352.960600,358.542100,0.097309,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.188191,True,0.142441,1.044511,0.060252,0.081470,0.087989,-0.004903,-0.992772,True,0.207416,1.044672,0.062048,0.067603,0.026095,-0.001092,-0.997370,True,4.000,True,0.444746,0.479699,True,4.000,True,0.477255,0.505789,,True,Device,0.174513,1.046525,0.076019,-0.064577,-0.013867,0.000343,0.997816,352.596100,358.398300,0.142980,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.192911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.199158,True,0.143439,1.045129,0.060632,0.084006,0.089117,-0.004863,-0.992460,True,0.208410,1.045263,0.062581,0.071625,0.027254,-0.000796,-0.997059,True,4.000,True,0.446369,0.476924,True,4.000,True,0.477255,0.505789,,True,Device,0.175475,1.047249,0.076459,-0.068591,-0.015029,0.000001,0.997532,352.134700,358.265500,0.119371,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.210323,True,0.144461,1.046085,0.061105,0.088549,0.090146,-0.004082,-0.991976,True,0.209427,1.046093,0.063203,0.076320,0.028326,0.000268,-0.996681,True,4.000,True,0.446369,0.476924,True,4.000,True,0.477255,0.505789,,True,Device,0.176464,1.048281,0.076985,-0.073265,-0.016105,-0.001117,0.997182,351.595900,358.148900,0.007678,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.221214,True,0.145564,1.046933,0.061550,0.093715,0.091278,-0.003229,-0.991401,True,0.210524,1.046806,0.063815,0.078816,0.029217,0.001410,-0.996460,True,4.000,True,0.446369,0.476924,True,4.000,True,0.476741,0.501879,,True,Device,0.177532,1.049217,0.077489,-0.078460,-0.017290,-0.002343,0.996765,350.996600,358.021400,359.886400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,-0.057292,2.525711,3.521327,-0.942721,2.484821,1.766503,,,
0.232418,True,0.146710,1.048445,0.062246,0.099311,0.092280,-0.001069,-0.990768,True,0.211663,1.048010,0.064678,0.084223,0.030276,0.003905,-0.995979,True,4.000,True,0.446369,0.476924,True,4.000,True,0.476741,0.501879,,True,Device,0.178650,1.050740,0.078240,-0.083986,-0.018371,-0.004906,0.996286,350.355900,357.920000,359.611200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.236584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.243576,True,0.147986,1.049892,0.062891,0.104550,0.093555,0.000266,-0.990110,True,0.212931,1.049244,0.065484,0.090579,0.031296,0.005686,-0.995381,True,4.000,True,0.449701,0.467196,True,4.000,True,0.476741,0.501879,,True,Device,0.179897,1.052274,0.078931,-0.090469,-0.019414,-0.006766,0.995687,349.605700,357.818700,359.419800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.254608,True,0.149102,1.051306,0.063464,0.110089,0.094646,0.000774,-0.989405,True,0.214040,1.050567,0.066216,0.086864,0.031139,0.006487,-0.995712,True,4.000,True,0.449701,0.467196,True,4.000,True,0.473470,0.491040,,True,Device,0.180980,1.053816,0.079549,-0.096274,-0.020529,-0.007703,0.995113,348.935000,357.700700,359.335700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.265755,True,0.150458,1.053036,0.064279,0.117743,0.097111,0.000213,-0.988284,True,0.215381,1.052352,0.067361,0.094166,0.033571,0.006374,-0.994970,True,4.000,True,0.449701,0.467196,True,4.000,True,0.473470,0.491040,,True,Device,0.182256,1.055806,0.080479,-0.104145,-0.023044,-0.007703,0.994265,348.027100,357.409200,359.384000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.276928,True,0.151736,1.054382,0.064968,0.106770,0.104411,-0.002761,-0.988783,True,0.216643,1.053963,0.068434,0.100201,0.036480,0.004724,-0.994287,True,4.000,True,0.454553,0.444260,True,4.000,True,0.473470,0.491040,,True,Device,0.183431,1.057500,0.081308,-0.111483,-0.026144,-0.006175,0.993403,347.184100,357.027400,359.621600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581,,,
0.281496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.288048,True,0.153070,1.055774,0.065726,0.112638,0.107814,-0.004428,-0.987760,True,0.217954,1.055568,0.069605,0.108663,0.032330,0.004480,-0.993543,True,4.000,True,0.454553,0.444260,True,4.000,True,0.463454,0.468869,,True,Device,0.184653,1.059198,0.082220,-0.118290,-0.029453,-0.005103,0.992529,346.401700,356.622700,359.813600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.299011,True,0.154512,1.056803,0.066370,0.118073,0.111704,-0.006458,-0.986681,True,0.219367,1.056865,0.070706,0.115085,0.035678,0.003057,-0.992710,True,4.000,True,0.454553,0.444260,True,4.000,True,0.463454,0.468869,,True,Device,0.185967,1.060559,0.083035,-0.125109,-0.033172,-0.003704,0.991581,345.619700,356.160800,0.056431,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.310356,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,0.220969,1.058131,0.071915,0.120263,0.038613,0.003004,-0.991986,False,0.000,False,0.000000,0.000000,True,4.000,True,0.463454,0.468869,,True,Device,0.187476,1.061953,0.083951,-0.131181,-0.036906,-0.003632,0.990665,344.919200,355.713500,0.147589,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.321377,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.189012,1.063007,0.084791,-0.136184,-0.040195,-0.004476,0.989858,344.337800,355.332300,0.124140,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.325333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.332432,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.190534,1.063963,0.085573,-0.140842,-0.043735,-0.006603,0.989044,343.789100,354.942400,359.955800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,0.357400,2.534543,3.363824,-0.903987,2.537691,2.205832,,,
0.343796,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.192112,1.064713,0.086222,-0.143617,-0.047008,-0.008811,0.988477,343.456000,354.588700,359.765900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.354744,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.193865,1.065651,0.086902,-0.146998,-0.050613,-0.011596,0.987773,343.047800,354.205200,359.519100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.365814,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.195239,1.066008,0.087136,-0.148552,-0.052956,-0.013859,0.987388,342.852900,353.965300,359.302300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.369879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.377491,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.197051,1.066687,0.087590,-0.151154,-0.055695,-0.016877,0.986796,342.530600,353.691300,359.010600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.388081,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.199207,1.067355,0.087930,-0.152739,-0.058643,-0.019376,0.986335,342.327500,353.384700,358.778700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,0.566002,2.510757,3.284595,-0.884356,2.558212,2.428486,,,
0.399197,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.201296,1.067790,0.088210,-0.154185,-0.060718,-0.021990,0.985929,342.139400,353.184900,358.516700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.403320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.410233,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.203538,1.068135,0.088466,-0.155687,-0.062892,-0.025234,0.985479,341.939100,352.985600,358.182600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.421379,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.206217,1.068371,0.088776,-0.156432,-0.064835,-0.029313,0.985122,341.819600,352.830700,357.739700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.432640,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.208680,1.068384,0.088947,-0.156433,-0.065539,-0.033277,0.984950,341.788900,352.822000,357.281800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.436832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.443729,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.211310,1.068201,0.089081,-0.156015,-0.066633,-0.036154,0.984841,341.813000,352.745700,356.957800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,0.768944,2.471812,3.207516,-0.865029,2.573304,2.647702,,,
0.454659,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.213972,1.067826,0.089130,-0.154653,-0.066843,-0.038342,0.984959,341.954100,352.760700,356.692500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.465790,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.216766,1.067076,0.089124,-0.152190,-0.066528,-0.040334,0.985284,342.225700,352.832100,356.433900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.476852,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.220573,1.065592,0.089019,-0.146893,-0.065817,-0.041447,0.986090,342.833200,352.928300,356.255100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.481812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.487900,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.223523,1.064475,0.089037,-0.142252,-0.065167,-0.042120,0.986785,343.367400,353.008500,356.135000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.499134,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.225391,1.063266,0.088870,-0.137593,-0.064915,-0.042022,0.987466,343.907300,353.027300,356.113400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679,,,
0.510216,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.227967,1.061376,0.088691,-0.130163,-0.065376,-0.042741,0.988411,344.758000,352.968400,355.989900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.521229,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.230545,1.059587,0.088608,-0.122941,-0.065765,-0.044548,0.989230,345.576100,352.932600,355.738500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.525082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.532387,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.232697,1.057684,0.088491,-0.116027,-0.066962,-0.045560,0.989938,346.360000,352.787800,355.593500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.543507,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.235045,1.055732,0.088375,-0.108882,-0.067850,-0.047037,0.990620,347.167400,352.682700,355.387000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
0.554733,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.237157,1.054719,0.087783,-0.099533,-0.066489,-0.043178,0.991871,348.276500,352.765600,355.758500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,1.090073,2.387547,3.083830,-0.822962,2.584565,3.088909,,,
0.565838,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.239194,1.053208,0.087704,-0.095276,-0.070488,-0.042412,0.992046,348.754400,352.278800,355.865200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,,,,,,,,,,,,
0.569578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.577599,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000,,True,Device,0.240607,1.051966,0.087428,-0.091400,-0.073827,-0.041891,0.992190,349.189700,351.873900,355.934900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,4.990000,0.978000,4.450000,,,,,,,,,
