Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.034042,1.130896,0.006281,0.042798,0.016177,0.005373,-0.998938,True,0.030055,1.133879,0.005720,0.042900,0.032347,0.004194,-0.998547,True,3.301,True,0.441844,0.499411,True,3.629,True,0.483215,0.550668,0,True,Device,0.001893,1.132340,-0.005607,-0.072632,-0.011490,-0.006048,0.997274,351.662300,358.723700,359.398100,,,,,,,0.000000,0.000000,0.000000
0.011507,True,-0.034102,1.130894,0.006282,0.042944,0.016222,0.005419,-0.998931,True,0.029995,1.133871,0.005718,0.043047,0.032392,0.004241,-0.998539,True,3.305,True,0.441844,0.499411,True,3.639,True,0.483215,0.550668,,True,Device,0.001832,1.132337,-0.005607,-0.072551,-0.011461,-0.006095,0.997280,351.671600,358.727400,359.392300,,,,,,,,,
0.030756,True,-0.034191,1.130864,0.006252,0.042662,0.017835,0.005431,-0.998916,True,0.029907,1.133823,0.005690,0.042767,0.034000,0.004251,-0.998497,True,3.322,True,0.437584,0.498460,True,3.650,True,0.481287,0.551043,,True,Device,0.001745,1.132293,-0.005636,-0.072688,-0.011474,-0.006230,0.997269,351.655700,358.727000,359.377100,,,,,,,,,
0.041882,True,-0.034269,1.130880,0.006256,0.042495,0.017354,0.005459,-0.998931,True,0.029829,1.133839,0.005678,0.042600,0.033521,0.004281,-0.998521,True,3.330,True,0.437584,0.498460,True,3.642,True,0.479250,0.551308,,True,Device,0.001663,1.132313,-0.005641,-0.072559,-0.011339,-0.006228,0.997280,351.670600,358.742600,359.375900,,,,,,,,,
0.052927,True,-0.034296,1.130876,0.006247,0.042226,0.017310,0.005499,-0.998943,True,0.029802,1.133829,0.005675,0.042332,0.033475,0.004316,-0.998533,True,3.342,True,0.437342,0.498318,True,3.638,True,0.479250,0.551308,,True,Device,0.001638,1.132298,-0.005647,-0.072874,-0.011402,-0.006270,0.997256,351.634200,358.735800,359.371900,,,,,,,,,
0.064335,True,-0.034372,1.130898,0.006241,0.040024,0.014602,0.005603,-0.999076,True,0.029726,1.133858,0.005660,0.040129,0.030769,0.004420,-0.998711,True,3.365,True,0.437230,0.498210,True,3.643,True,0.478806,0.551559,,True,Device,0.001561,1.132322,-0.005658,-0.072957,-0.011343,-0.006205,0.997251,351.624900,358.742200,359.379100,,,,,,,,,
0.075089,True,-0.034430,1.130901,0.006215,0.040617,0.015925,0.005375,-0.999033,True,0.029667,1.133880,0.005647,0.040721,0.032090,0.004189,-0.998646,True,3.373,True,0.437230,0.498210,True,3.645,True,0.478806,0.551559,,True,Device,0.001504,1.132332,-0.005676,-0.073085,-0.011457,-0.006065,0.997241,351.610200,358.727800,359.396400,,,,,,,,,
0.086197,True,-0.034510,1.130898,0.006189,0.040025,0.015115,0.005236,-0.999071,True,0.029586,1.133901,0.005616,0.040126,0.031281,0.004049,-0.998697,True,3.376,True,0.437215,0.498363,True,3.647,True,0.478806,0.551559,,True,Device,0.001423,1.132342,-0.005705,-0.073149,-0.011441,-0.005874,0.997238,351.603200,358.728100,359.418400,,,,,,,,,
0.097351,True,-0.034530,1.130898,0.006155,0.039363,0.014396,0.005160,-0.999108,True,0.029565,1.133918,0.005595,0.039461,0.030562,0.003973,-0.998746,True,3.377,True,0.437215,0.498363,True,3.652,True,0.479190,0.551781,,True,Device,0.001405,1.132350,-0.005732,-0.073199,-0.011547,-0.005750,0.997234,351.597500,358.714800,359.433700,,,,,,,,,
0.108534,True,-0.034616,1.130893,0.006108,0.038830,0.014445,0.004912,-0.999129,True,0.029478,1.133946,0.005563,0.038925,0.030611,0.003726,-0.998766,True,3.378,True,0.437066,0.498370,True,3.674,True,0.479123,0.551399,,True,Device,0.001321,1.132365,-0.005770,-0.073117,-0.011680,-0.005506,0.997240,351.607200,358.697300,359.462900,,,,,,,,,
0.119568,True,-0.034663,1.130897,0.006053,0.038883,0.014548,0.004830,-0.999126,True,0.029430,1.133961,0.005524,0.038976,0.030714,0.003644,-0.998761,True,3.381,True,0.437066,0.498370,True,3.679,True,0.479089,0.551499,,True,Device,0.001277,1.132375,-0.005816,-0.073116,-0.011818,-0.005426,0.997239,351.607300,358.680700,359.473300,,,,,,,,,
0.132093,True,-0.034742,1.130910,0.006007,0.038282,0.014378,0.004815,-0.999152,True,0.029351,1.133978,0.005485,0.038375,0.030543,0.003628,-0.998790,True,3.380,True,0.437231,0.498416,True,3.685,True,0.479089,0.551499,,True,Device,0.001199,1.132389,-0.005858,-0.073166,-0.011875,-0.005404,0.997235,351.601600,358.674000,359.476400,,,,,,,,,
0.141804,True,-0.034823,1.130929,0.005960,0.038246,0.014402,0.004755,-0.999153,True,0.029270,1.134004,0.005449,0.038338,0.030566,0.003567,-0.998791,True,3.379,True,0.437231,0.498416,True,3.673,True,0.479093,0.551525,,True,Device,0.001121,1.132410,-0.005899,-0.073260,-0.011969,-0.005344,0.997227,351.590800,358.662700,359.484300,,,,,,,,,
0.152891,True,-0.034908,1.130971,0.005925,0.038793,0.015592,0.004680,-0.999115,True,0.029185,1.134046,0.005417,0.038885,0.031755,0.003490,-0.998733,True,3.376,True,0.437237,0.498547,True,3.666,True,0.479296,0.551846,,True,Device,0.001036,1.132451,-0.005933,-0.073316,-0.011997,-0.005349,0.997222,351.584400,358.659400,359.484000,,,,,,,,,
0.164171,True,-0.034979,1.130980,0.005873,0.038967,0.015819,0.004439,-0.999106,True,0.029113,1.134085,0.005371,0.039056,0.031982,0.003248,-0.998720,True,3.383,True,0.437028,0.498479,True,3.654,True,0.479303,0.551845,,True,Device,0.000966,1.132474,-0.005981,-0.073433,-0.012062,-0.005123,0.997214,351.571200,358.650100,359.510800,,,,,,,,,
0.175028,True,-0.035075,1.131009,0.005817,0.038620,0.015636,0.004331,-0.999122,True,0.029016,1.134130,0.005337,0.038707,0.031798,0.003138,-0.998740,True,3.386,True,0.437028,0.498479,True,3.651,True,0.479303,0.551845,,True,Device,0.000873,1.132510,-0.006025,-0.073539,-0.012248,-0.005000,0.997205,351.559100,358.627600,359.526700,,,,,,,,,
0.186119,True,-0.035126,1.131019,0.005763,0.038762,0.016001,0.004330,-0.999111,True,0.028965,1.134140,0.005307,0.038849,0.032163,0.003136,-0.998722,True,3.381,True,0.437224,0.498515,True,3.649,True,0.479303,0.551845,,True,Device,0.000827,1.132517,-0.006065,-0.073642,-0.012449,-0.005018,0.997194,351.547100,358.604500,359.526500,,,,,,,,,
0.197348,True,-0.035239,1.131044,0.005713,0.039007,0.016403,0.004283,-0.999095,True,0.028852,1.134168,0.005272,0.039094,0.032564,0.003087,-0.998700,True,3.369,True,0.437172,0.498665,True,3.659,True,0.479255,0.551803,,True,Device,0.000716,1.132541,-0.006107,-0.073759,-0.012566,-0.004995,0.997184,351.533600,358.590800,359.530300,,,,,,,,,
0.208221,True,-0.035318,1.131081,0.005668,0.039088,0.016614,0.004323,-0.999088,True,0.028774,1.134201,0.005254,0.039175,0.032776,0.003125,-0.998690,True,3.369,True,0.437172,0.498665,True,3.659,True,0.479255,0.551803,,True,Device,0.000643,1.132574,-0.006137,-0.073839,-0.012776,-0.005043,0.997176,351.524300,358.566900,359.526700,,,,,,,,,
