Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.034400,4.990000,0.978000,4.450000,,,,,,
0.051600,,,,-0.682696,2.401239,3.758860,-1.002090,2.385422,1.093130
0.068700,4.990000,0.978000,4.450000,,,,,,
0.102900,4.990000,0.978000,4.450000,-0.495573,2.446803,3.687789,-0.984270,2.416608,1.295251
0.136900,4.990000,0.978000,4.450000,,,,,,
0.154200,,,,-0.308297,2.487488,3.616661,-0.966511,2.446684,1.496673
0.170900,4.990000,0.978000,4.450000,,,,,,
0.205700,4.990000,0.978000,4.450000,-0.117744,2.519555,3.544287,-0.948568,2.475819,1.700184
0.240300,4.990000,0.978000,4.450000,,,,,,
0.256100,,,,0.069200,2.538156,3.473285,-0.931080,2.502310,1.898537
0.273600,4.990000,0.978000,4.450000,,,,,,
0.307800,4.990000,0.978000,4.450000,0.261679,2.541503,3.400180,-0.913119,2.526826,2.102259
0.341700,4.990000,0.978000,4.450000,,,,,,
0.359500,,,,0.456203,2.527940,3.326298,-0.894896,2.548190,2.308937
0.375500,4.990000,0.978000,4.450000,,,,,,
0.409000,4.990000,0.978000,4.450000,,,,,,
0.411000,,,,0.646022,2.499330,3.254204,-0.876946,2.565143,2.512536
0.442500,4.990000,0.978000,4.450000,,,,,,
0.461600,,,,0.831816,2.458816,3.183637,-0.859163,2.577410,2.714232
0.476900,4.990000,0.978000,4.450000,,,,,,
0.512000,4.990000,0.978000,4.450000,1.012911,2.410390,3.114856,-0.840565,2.584472,2.912909
0.547200,4.990000,0.978000,4.450000,,,,,,
0.562600,,,,1.066946,2.394764,3.094333,-0.818840,2.584975,3.112711
0.581500,4.990000,0.978000,4.450000,,,,,,
0.616200,4.990000,0.978000,4.450000,1.066946,2.394764,3.094333,-0.801523,2.579657,3.300409
0.650400,4.990000,0.978000,4.450000,,,,,,
0.666900,,,,1.066946,2.394764,3.094333,-0.787147,2.564837,3.530575
0.685400,4.990000,0.978000,4.450000,,,,,,
0.717000,,,,1.066946,2.394764,3.094333,-0.786004,2.544396,3.729705
0.719000,4.990000,0.978000,4.450000,,,,,,
0.752900,4.990000,0.978000,4.450000,,,,,,
0.769000,,,,0.921208,2.431099,3.149281,-0.795752,2.515644,3.935271
0.788300,4.990000,0.978000,4.450000,,,,,,
0.820000,,,,0.733790,2.475494,3.219880,-0.811026,2.480770,4.136834
0.822200,4.990000,0.978000,4.450000,,,,,,
0.855700,4.990000,0.978000,4.450000,,,,,,
0.871600,,,,0.543543,2.514928,3.289214,-0.829198,2.440002,4.338248
0.889800,4.990000,0.978000,4.450000,,,,,,
0.922600,,,,0.352901,2.543793,3.353582,-0.857058,2.394669,4.534396
0.924600,4.990000,0.978000,4.450000,,,,,,
0.959200,4.990000,0.978000,4.450000,,,,,,
0.973100,,,,0.161107,2.558689,3.413789,-0.874022,2.374143,4.614236
0.994100,4.990000,0.978000,4.450000,,,,,,
1.025900,,,,-0.040193,2.554929,3.468478,-0.874022,2.374143,4.614236
1.028700,4.990000,0.978000,4.450000,,,,,,
1.062700,4.990000,0.978000,4.450000,,,,,,
1.076800,,,,-0.237033,2.520939,3.511847,-0.874022,2.374143,4.614236
1.097900,4.990000,0.978000,4.450000,,,,,,
1.129300,,,,-0.434898,2.463112,3.548598,-0.874022,2.374143,4.614236
1.132000,4.990000,0.978000,4.450000,,,,,,
1.167100,4.990000,0.978000,4.450000,,,,,,
1.179800,,,,-0.622713,2.393343,3.578924,-0.872590,2.397731,4.478231
1.201000,4.990000,0.978000,4.450000,,,,,,
1.238500,4.990000,0.978000,4.450000,-0.812167,2.312999,3.605211,-0.868202,2.431874,4.273631
1.272000,4.990000,0.978000,4.450000,,,,,,
1.290100,,,,-0.846254,2.297752,3.608879,-0.859746,2.467964,4.042636
1.305900,4.990000,0.978000,4.450000,,,,,,
1.341300,4.990000,0.978000,4.450000,-0.846254,2.297752,3.608879,-0.847832,2.496141,3.839882
1.376200,4.990000,0.978000,4.450000,,,,,,
1.393200,,,,-0.846254,2.297752,3.608879,-0.831275,2.518174,3.649790
1.410200,4.990000,0.978000,4.450000,,,,,,
1.445100,4.990000,0.978000,4.450000,-0.836984,2.299975,3.610471,-0.805229,2.535533,3.428982
1.479500,4.990000,0.978000,4.450000,,,,,,
1.496100,,,,-0.640354,2.347018,3.643413,-0.773925,2.540258,3.226644
1.514800,4.990000,0.978000,4.450000,,,,,,
1.548200,4.990000,0.978000,4.450000,-0.440609,2.394139,3.674314,-0.734535,2.529872,3.023212
1.583300,4.990000,0.978000,4.450000,,,,,,
1.598900,,,,-0.242752,2.438522,3.701650,-0.689348,2.499708,2.826061
1.618400,4.990000,0.978000,4.450000,,,,,,
1.650100,,,,-0.043852,2.476307,3.726548,-0.633214,2.443843,2.638393
1.652200,4.990000,0.978000,4.450000,,,,,,
1.687400,4.990000,0.978000,4.450000,,,,,,
1.701400,,,,0.158376,2.501769,3.749360,-0.566890,2.367811,2.497759
1.720900,4.990000,0.978000,4.450000,,,,,,
1.751800,,,,0.359530,2.508270,3.770598,-0.508598,2.297237,2.411760
1.755700,4.990000,0.978000,4.450000,,,,,,
1.789500,4.990000,0.978000,4.450000,,,,,,
1.803200,,,,0.563330,2.491694,3.794842,-0.437307,2.218522,2.348597
1.823000,4.990000,0.978000,4.450000,,,,,,
1.855100,,,,0.764690,2.449665,3.820189,-0.411741,2.193993,2.331641
1.857100,4.990000,0.978000,4.450000,,,,,,
1.890800,4.990000,0.978000,4.450000,,,,,,
1.906800,,,,0.936881,2.391375,3.835592,-0.411741,2.193993,2.331641
1.924500,4.990000,0.978000,4.450000,,,,,,
1.957900,4.990000,0.978000,4.450000,1.025745,2.352380,3.843010,-0.411741,2.193993,2.331641
1.992900,4.990000,0.978000,4.450000,,,,,,
2.009500,,,,1.025745,2.352380,3.843010,-0.411741,2.193993,2.331641
2.028200,4.990000,0.978000,4.450000,,,,,,
2.062000,4.990000,0.978000,4.450000,1.025745,2.352380,3.843010,-0.261255,2.249465,2.316209
