Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.043800,4.990000,0.978000,4.450000,,,,,,
0.055300,,,,-0.669694,2.404423,3.753922,-1.000659,2.387938,1.109370
0.077700,4.990000,0.978000,4.450000,,,,,,
0.111100,4.990000,0.978000,4.450000,-0.464726,2.453682,3.676074,-0.981149,2.421942,1.330646
0.144800,4.990000,0.978000,4.450000,,,,,,
0.166900,,,,-0.258858,2.496195,3.597883,-0.961661,2.454657,1.551688
0.189100,4.990000,0.978000,4.450000,,,,,,
0.222400,4.990000,0.978000,4.450000,-0.055904,2.526109,3.520800,-0.942596,2.484979,1.767928
0.265800,4.990000,0.978000,4.450000,,,,,,
0.277000,,,,0.149357,2.539989,3.442840,-0.923424,2.512890,1.985369
0.310200,4.990000,0.978000,4.450000,,,,,,
0.332600,,,,0.356213,2.535171,3.364275,-0.904101,2.537508,2.204536
0.343800,4.990000,0.978000,4.450000,,,,,,
0.377200,4.990000,0.978000,4.450000,,,,,,
0.388200,,,,0.564268,2.511553,3.285254,-0.884523,2.558000,2.426593
0.421600,4.990000,0.978000,4.450000,,,,,,
0.443800,,,,0.768250,2.472346,3.207780,-0.865096,2.573189,2.646942
0.465800,4.990000,0.978000,4.450000,,,,,,
0.499100,4.990000,0.978000,4.450000,0.970491,2.421346,3.130967,-0.845592,2.582704,2.868157
0.532600,4.990000,0.978000,4.450000,,,,,,
0.554600,,,,1.092417,2.386664,3.086408,-0.821422,2.584477,3.088526
0.577200,4.990000,0.978000,4.450000,,,,,,
0.610200,,,,1.092417,2.386664,3.086408,-0.792124,2.578205,3.307998
0.621600,4.990000,0.978000,4.450000,,,,,,
0.655100,4.990000,0.978000,4.450000,,,,,,
0.666700,,,,1.092417,2.386664,3.086408,-0.754167,2.563113,3.528873
0.688600,4.990000,0.978000,4.450000,,,,,,
0.721900,4.990000,0.978000,4.450000,1.092417,2.386664,3.086408,-0.705054,2.538874,3.745761
0.755600,4.990000,0.978000,4.450000,,,,,,
0.777900,,,,0.933046,2.426499,3.146581,-0.649014,2.505571,3.957310
0.789100,4.990000,0.978000,4.450000,,,,,,
0.833100,4.990000,0.978000,4.450000,0.731142,2.473966,3.223072,-0.585790,2.465303,4.165271
0.877500,4.990000,0.978000,4.450000,,,,,,
0.888800,,,,0.524705,2.515777,3.297121,-0.515732,2.419431,4.372215
0.911300,4.990000,0.978000,4.450000,,,,,,
0.947700,4.990000,0.978000,4.450000,0.316155,2.544828,3.367782,-0.442081,2.369915,4.575841
0.988300,4.990000,0.978000,4.450000,,,,,,
0.999100,,,,0.106456,2.555284,3.436801,-0.442081,2.369915,4.575841
1.032700,4.990000,0.978000,4.450000,,,,,,
1.055100,,,,-0.104827,2.542638,3.502080,-0.442081,2.369915,4.575841
1.066600,4.990000,0.978000,4.450000,,,,,,
1.111000,4.990000,0.978000,4.450000,-0.315835,2.502979,3.567234,-0.442081,2.369915,4.575841
1.155600,4.990000,0.978000,4.450000,,,,,,
1.166300,,,,-0.520069,2.438979,3.629926,-0.459083,2.383574,4.490390
1.199900,4.990000,0.978000,4.450000,,,,,,
1.222200,,,,-0.714037,2.358072,3.697821,-0.500202,2.414555,4.275535
1.243700,4.990000,0.978000,4.450000,,,,,,
1.277300,4.990000,0.978000,4.450000,-0.747675,2.341047,3.708640,-0.537610,2.439611,4.060483
1.321400,4.990000,0.978000,4.450000,,,,,,
1.332500,,,,-0.747675,2.341047,3.708640,-0.570027,2.455453,3.840870
1.365800,4.990000,0.978000,4.450000,,,,,,
1.388200,,,,-0.747675,2.341047,3.708640,-0.596398,2.464023,3.620157
1.410400,4.990000,0.978000,4.450000,,,,,,
1.443900,4.990000,0.978000,4.450000,-0.747675,2.341047,3.708640,-0.613864,2.461353,3.399332
1.488100,4.990000,0.978000,4.450000,,,,,,
1.499200,,,,-0.531694,2.374054,3.739733,-0.621294,2.441878,3.177632
1.532600,4.990000,0.978000,4.450000,,,,,,
1.554600,,,,-0.314083,2.403945,3.773002,-0.618719,2.404049,2.958788
1.577000,4.990000,0.978000,4.450000,,,,,,
1.610200,,,,-0.096938,2.428063,3.811207,-0.624775,2.348653,2.744199
1.626800,4.990000,0.978000,4.450000,,,,,,
1.660500,4.990000,0.978000,4.450000,0.098601,2.441240,3.846841,-0.618187,2.285027,2.560832
1.694200,4.990000,0.978000,4.450000,,,,,,
1.716300,,,,0.320248,2.443336,3.884255,-0.603260,2.223113,2.429547
1.727700,4.990000,0.978000,4.450000,,,,,,
1.771600,4.990000,0.978000,4.450000,0.539472,2.429581,3.920212,-0.596043,2.206246,2.397503
1.804900,4.990000,0.978000,4.450000,,,,,,
1.827300,,,,0.756104,2.399121,3.956541,-0.596043,2.206246,2.397503
1.838400,4.990000,0.978000,4.450000,,,,,,
1.871700,4.990000,0.978000,4.450000,,,,,,
1.883100,,,,0.969070,2.352271,3.997533,-0.596043,2.206246,2.397503
1.916000,4.990000,0.978000,4.450000,,,,,,
1.938200,,,,1.178260,2.290878,4.044566,-0.596043,2.206246,2.397503
1.949600,4.990000,0.978000,4.450000,,,,,,
1.982900,4.990000,0.978000,4.450000,,,,,,
1.993700,,,,1.384383,2.220088,4.085549,-0.439182,2.276571,2.375520
2.026600,4.990000,0.978000,4.450000,,,,,,
2.049400,,,,1.544737,2.156796,4.113893,-0.237249,2.360216,2.356048
2.060400,4.990000,0.978000,4.450000,,,,,,
2.094200,4.990000,0.978000,4.450000,,,,,,
2.104900,,,,1.544737,2.156796,4.113893,-0.022331,2.426994,2.347271
2.138300,4.990000,0.978000,4.450000,,,,,,
2.160600,,,,1.544737,2.156796,4.113893,0.195441,2.455872,2.342896
2.182900,4.990000,0.978000,4.450000,,,,,,
2.216100,,,,1.544737,2.156796,4.113893,0.418412,2.444788,2.346139
2.226900,4.990000,0.978000,4.450000,,,,,,
2.270800,4.990000,0.978000,4.450000,1.434744,2.211825,4.105865,0.632282,2.402425,2.374929
2.304200,4.990000,0.978000,4.450000,,,,,,
2.326700,,,,1.235667,2.306144,4.089171,0.836561,2.346732,2.435377
