Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.055857,9.170000,0.172373,3.710000,-0.988768,2.408940,1.244235
0.066968,9.170000,0.172373,3.710000,-0.983130,2.418464,1.308188
0.078079,9.170000,0.172373,3.710000,-0.977491,2.427987,1.372142
0.089190,9.170000,0.172373,3.710000,-0.971853,2.437511,1.436095
0.100301,9.170000,0.172373,3.710000,-0.966214,2.447035,1.500048
0.111385,9.170000,0.172373,3.710000,-0.960589,2.456535,1.563846
0.122523,9.170000,0.172373,3.710000,-0.954755,2.465545,1.630015
0.133635,9.170000,0.172373,3.710000,-0.948935,2.474532,1.696023
0.144746,9.170000,0.172373,3.710000,-0.943116,2.483520,1.762032
0.155857,9.170000,0.172373,3.710000,-0.937296,2.492507,1.828040
0.166968,9.170000,0.172373,3.710000,-0.931476,2.501453,1.894050
0.178079,9.170000,0.172373,3.710000,-0.925652,2.509001,1.960103
0.189190,9.170000,0.172373,3.710000,-0.919829,2.516550,2.026156
0.200301,9.170000,0.172373,3.710000,-0.914005,2.524099,2.092209
0.211412,9.170000,0.172373,3.710000,-0.908181,2.531647,2.158262
0.222523,9.170000,0.172373,3.710000,-0.902358,2.539103,2.224304
0.233635,9.170000,0.172373,3.710000,-0.896555,2.544628,2.290128
0.244746,9.170000,0.172373,3.710000,-0.890751,2.550154,2.355951
0.255857,9.170000,0.172373,3.710000,-0.884948,2.555680,2.421775
0.266968,9.170000,0.172373,3.710000,-0.879144,2.561205,2.487598
0.278079,9.170000,0.172373,3.710000,-0.873340,2.566663,2.553436
0.289190,9.170000,0.172373,3.710000,-0.867493,2.569774,2.619755
0.300301,9.170000,0.172373,3.710000,-0.861645,2.572884,2.686074
0.311412,9.170000,0.172373,3.710000,-0.855798,2.575995,2.752394
0.322523,9.170000,0.172373,3.710000,-0.849951,2.579105,2.818713
0.333635,9.170000,0.172373,3.710000,-0.844104,2.582157,2.885037
0.344746,9.170000,0.172373,3.710000,-0.838240,2.582536,2.951538
0.355857,9.170000,0.172373,3.710000,-0.832377,2.582915,3.018040
0.366968,9.170000,0.172373,3.710000,-0.826514,2.583293,3.084542
0.378079,9.170000,0.172373,3.710000,-0.820651,2.583672,3.151043
0.389190,9.170000,0.172373,3.710000,-0.814788,2.583991,3.217541
0.400301,9.170000,0.172373,3.710000,-0.808941,2.581568,3.283859
0.411412,9.170000,0.172373,3.710000,-0.803093,2.579144,3.350177
0.422523,9.170000,0.172373,3.710000,-0.797246,2.576720,3.416496
0.433635,9.170000,0.172373,3.710000,-0.791399,2.574296,3.482814
0.444746,9.170000,0.172373,3.710000,-0.785552,2.571775,3.549138
0.455857,9.170000,0.172373,3.710000,-0.779691,2.566621,3.615611
0.466968,9.170000,0.172373,3.710000,-0.773830,2.561467,3.682084
0.478079,9.170000,0.172373,3.710000,-0.767969,2.556313,3.748557
0.489190,9.170000,0.172373,3.710000,-0.762109,2.551159,3.815030
