Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.033800,4.990000,0.978000,4.450000,,,,,,
0.044911,4.990000,0.978000,4.450000,-0.678921,2.401618,3.757427,-1.001774,2.385824,1.096720
0.056022,4.990000,0.978000,4.450000,-0.678921,2.401618,3.757427,-1.001774,2.385824,1.096720
0.067133,4.990000,0.978000,4.450000,-0.678921,2.401618,3.757427,-1.001774,2.385824,1.096720
0.078245,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.089356,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.100467,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.111578,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.122689,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.133800,4.990000,0.978000,4.450000,-0.494601,2.442994,3.687421,-0.984279,2.415987,1.295154
0.144911,4.990000,0.978000,4.450000,-0.304630,2.473880,3.615268,-0.966400,2.444749,1.497932
0.156022,4.990000,0.978000,4.450000,-0.304630,2.473880,3.615268,-0.966400,2.444749,1.497932
0.167134,4.990000,0.978000,4.450000,-0.304630,2.473880,3.615268,-0.966400,2.444749,1.497932
0.178245,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.189356,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.200467,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.211578,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.222689,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.233800,4.990000,0.978000,4.450000,-0.114416,2.488636,3.543022,-0.948618,2.470155,1.699625
0.244911,4.990000,0.978000,4.450000,0.072893,2.486943,3.471882,-0.931113,2.491117,1.898170
0.256022,4.990000,0.978000,4.450000,0.072893,2.486943,3.471882,-0.931113,2.491117,1.898170
0.267133,4.990000,0.978000,4.450000,0.072893,2.486943,3.471882,-0.931113,2.491117,1.898170
0.278245,4.990000,0.978000,4.450000,0.259352,2.471503,3.401063,-0.913599,2.507367,2.096815
0.289356,4.990000,0.978000,4.450000,0.259352,2.471503,3.401063,-0.913599,2.507367,2.096815
0.300467,4.990000,0.978000,4.450000,0.259352,2.471503,3.401063,-0.913599,2.507367,2.096815
0.311578,4.990000,0.978000,4.450000,,,,,,
0.322689,4.990000,0.978000,4.450000,,,,,,
0.333800,4.990000,0.978000,4.450000,,,,,,
0.344911,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.895741,2.518660,2.299357
0.356022,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.895741,2.518660,2.299357
0.367133,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.895741,2.518660,2.299357
0.378245,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.878114,2.524409,2.499289
0.389356,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.878114,2.524409,2.499289
0.400467,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.878114,2.524409,2.499289
0.411578,4.990000,0.978000,4.450000,,,,,,
0.422689,4.990000,0.978000,4.450000,,,,,,
0.433800,4.990000,0.978000,4.450000,,,,,,
0.444911,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.860445,2.524877,2.699687
0.456022,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.860445,2.524877,2.699687
0.467133,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.860445,2.524877,2.699687
0.478245,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.489356,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.500467,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.511578,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.522689,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.533800,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.544911,4.990000,0.978000,4.450000,0.306881,2.465798,3.383011,-0.842451,2.520184,2.901910
0.556023,4.990000,0.978000,4.450000,0.150296,2.512179,3.442484,-0.821240,2.508607,3.119035
0.567134,4.990000,0.978000,4.450000,0.150296,2.512179,3.442484,-0.821240,2.508607,3.119035
0.578245,4.990000,0.978000,4.450000,0.150296,2.512179,3.442484,-0.821240,2.508607,3.119035
0.589356,4.990000,0.978000,4.450000,-0.036707,2.552863,3.513509,-0.802299,2.493262,3.321843
0.600467,4.990000,0.978000,4.450000,-0.036707,2.552863,3.513509,-0.802299,2.493262,3.321843
0.611578,4.990000,0.978000,4.450000,-0.036707,2.552863,3.513509,-0.802299,2.493262,3.321843
0.622689,4.990000,0.978000,4.450000,,,,,,
0.633800,4.990000,0.978000,4.450000,,,,,,
0.644912,4.990000,0.978000,4.450000,,,,,,
