Timestamp,PositionX,PositionY,PositionZ
0.000000,-1.020000,2.353000,0.890000
0.055811,-0.992720,2.402094,1.199414
0.099544,-0.963610,2.449845,1.529577
0.149779,-0.940755,2.483463,1.788810
0.205454,-0.914429,2.515035,2.087402
0.255119,-0.885166,2.539030,2.419300
0.305222,-0.859013,2.550160,2.715931
0.352102,-0.832611,2.550533,3.015390
0.402662,-0.807920,2.541585,3.295437
0.457643,-0.781331,2.522200,3.597012
0.503901,-0.752484,2.491539,3.924200
0.558569,-0.722640,2.454905,4.197696
0.608668,-0.722640,2.454905,4.197696
0.659029,-0.722640,2.454905,4.197696
0.704647,-0.722640,2.454905,4.197696
0.755299,-0.722640,2.454905,4.197696
0.810165,-0.735003,2.502032,3.897719
0.856678,-0.744466,2.547222,3.571775
0.911297,-0.752726,2.578510,3.294580
0.961920,-0.767625,2.600698,2.967960
1.012216,-0.777665,2.602349,2.664388
1.057520,-0.799676,2.579039,2.364321
1.107835,-0.840400,2.515284,2.103239
1.162728,-0.939669,2.382767,1.850802
1.208062,-1.093621,2.244483,1.719366
1.258423,-1.093621,2.244483,1.719366
1.313471,-1.093621,2.244483,1.719366
1.359468,-1.093621,2.244483,1.719366
1.409251,-1.093621,2.244483,1.719366
1.464610,-1.093621,2.244483,1.719366
1.509779,-0.893430,2.317902,1.662456
1.560704,-0.707223,2.343596,1.608072
1.611607,-0.442576,2.237813,1.539964
1.661367,-0.428115,2.176463,1.560956
1.714855,-0.428115,2.176463,1.560956
1.771695,-0.428115,2.176463,1.560956
1.813419,-0.428115,2.176463,1.560956
1.863762,-0.428115,2.176463,1.560956
1.918979,-0.446860,2.269657,1.822285
1.963775,-0.510456,2.361336,2.085400
2.013865,-0.607853,2.414454,2.301857
2.068957,-0.789297,2.430738,2.517218
2.114945,-1.079150,2.398395,2.672802
2.164873,-1.338742,2.362216,2.759048
2.214897,-1.338742,2.362216,2.759048
2.264862,-1.338742,2.362216,2.759048
2.315686,-1.338742,2.362216,2.759048
2.370664,-1.338742,2.362216,2.759048
2.416641,-1.471241,2.421377,3.006073
2.467137,-1.599638,2.460122,3.203857
2.522981,-1.747554,2.474274,3.430660
2.567971,-1.953062,2.431970,3.658465
2.618474,-2.095668,2.363255,3.817188
2.669737,-2.182935,2.297417,3.949649
2.720141,-2.182935,2.297417,3.949649
2.770265,-2.182935,2.297417,3.949649
2.825512,-2.182935,2.297417,3.949649
2.870444,-2.182935,2.297417,3.949649
2.920668,-2.096418,2.356126,3.715459
2.975745,-1.991042,2.418846,3.440196
3.022178,-1.871339,2.472964,3.136969
3.072567,-1.753720,2.493708,2.885271
