Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.034100,4.990000,0.978000,4.450000,,,,,,
0.055100,,,,-0.669893,2.404379,3.753998,-1.000670,2.387919,1.109239
0.077300,4.990000,0.978000,4.450000,,,,,,
0.110600,,,,-0.467129,2.453155,3.676986,-0.981370,2.421570,1.328145
0.122400,4.990000,0.978000,4.450000,,,,,,
0.166300,4.990000,0.978000,4.450000,-0.263301,2.495450,3.599571,-0.962072,2.453999,1.547030
0.210400,4.990000,0.978000,4.450000,,,,,,
0.221900,,,,-0.058376,2.525931,3.521739,-0.942819,2.484667,1.765401
0.243900,4.990000,0.978000,4.450000,,,,,,
0.277500,4.990000,0.978000,4.450000,0.150325,2.540163,3.442473,-0.923326,2.513073,1.986492
0.321800,4.990000,0.978000,4.450000,,,,,,
0.332800,,,,0.357673,2.535294,3.363720,-0.903956,2.537753,2.206180
0.355200,4.990000,0.978000,4.450000,,,,,,
0.388400,,,,0.564313,2.511817,3.285237,-0.884511,2.558125,2.426727
0.399300,4.990000,0.978000,4.450000,,,,,,
0.432600,4.990000,0.978000,4.450000,,,,,,
0.443800,,,,0.767657,2.472744,3.208005,-0.865145,2.573312,2.646382
0.476900,4.990000,0.978000,4.450000,,,,,,
0.499300,,,,0.969211,2.421910,3.131454,-0.845707,2.582865,2.866845
0.510300,4.990000,0.978000,4.450000,,,,,,
0.543700,4.990000,0.978000,4.450000,,,,,,
0.555300,,,,1.089292,2.387794,3.084035,-0.820912,2.584747,3.088207
0.577400,4.990000,0.978000,4.450000,,,,,,
0.610400,,,,1.089292,2.387794,3.084035,-0.795677,2.578622,3.308884
0.621500,4.990000,0.978000,4.450000,,,,,,
0.655000,4.990000,0.978000,4.450000,,,,,,
0.666500,,,,1.089292,2.387794,3.084035,-0.766204,2.563532,3.529308
0.688400,4.990000,0.978000,4.450000,,,,,,
0.722800,4.990000,0.978000,4.450000,1.089292,2.387794,3.084035,-0.728572,2.537330,3.747206
0.766000,4.990000,0.978000,4.450000,,,,,,
0.777100,,,,0.934478,2.425341,3.144620,-0.675549,2.498526,3.958356
0.800100,4.990000,0.978000,4.450000,,,,,,
0.832900,,,,0.728615,2.472164,3.222847,-0.606537,2.445795,4.166023
0.844100,4.990000,0.978000,4.450000,,,,,,
0.882800,4.990000,0.978000,4.450000,0.547893,2.508017,3.288577,-0.548523,2.396086,4.304021
0.927800,4.990000,0.978000,4.450000,,,,,,
0.938000,,,,0.334783,2.539550,3.358452,-0.472694,2.353000,4.420310
0.971600,4.990000,0.978000,4.450000,,,,,,
0.993700,,,,0.125248,2.556427,3.422995,-0.472694,2.353000,4.420310
1.006100,4.990000,0.978000,4.450000,,,,,,
1.048800,4.990000,0.978000,4.450000,-0.082183,2.556217,3.493077,-0.472694,2.353000,4.420310
1.082200,4.990000,0.978000,4.450000,,,,,,
1.104400,,,,-0.290994,2.531666,3.568869,-0.472694,2.353000,4.420310
1.126300,4.990000,0.978000,4.450000,,,,,,
1.159700,4.990000,0.978000,4.450000,-0.492553,2.487705,3.647781,-0.479836,2.361143,4.377325
1.193200,4.990000,0.978000,4.450000,,,,,,
1.215200,,,,-0.689994,2.428068,3.728247,-0.513897,2.400676,4.162116
1.226500,4.990000,0.978000,4.450000,,,,,,
1.270700,4.990000,0.978000,4.450000,-0.882795,2.350954,3.809150,-0.546118,2.438519,3.944799
1.315100,4.990000,0.978000,4.450000,,,,,,
1.326600,,,,-0.996138,2.295861,3.854637,-0.574584,2.473551,3.728169
1.348600,4.990000,0.978000,4.450000,,,,,,
1.381700,,,,-0.996138,2.295861,3.854637,-0.598784,2.505062,3.508737
1.393000,4.990000,0.978000,4.450000,,,,,,
1.437400,4.990000,0.978000,4.450000,-0.996138,2.295861,3.854637,-0.621684,2.527877,3.289888
1.470800,4.990000,0.978000,4.450000,,,,,,
1.493200,,,,-0.996138,2.295861,3.854637,-0.651630,2.536832,3.069735
1.515400,4.990000,0.978000,4.450000,,,,,,
1.548600,,,,-0.867129,2.315432,3.867601,-0.686476,2.527772,2.850729
1.559800,4.990000,0.978000,4.450000,,,,,,
1.593700,4.990000,0.978000,4.450000,,,,,,
1.604400,,,,-0.644973,2.348050,3.889939,-0.728938,2.500410,2.630956
1.637700,4.990000,0.978000,4.450000,,,,,,
1.660000,,,,-0.427478,2.378129,3.911063,-0.783178,2.460589,2.420928
1.681900,4.990000,0.978000,4.450000,,,,,,
1.715200,,,,-0.209373,2.404245,3.928260,-0.828717,2.413766,2.210494
1.726500,4.990000,0.978000,4.450000,,,,,,
1.759900,4.990000,0.978000,4.450000,,,,,,
1.770700,,,,0.013368,2.423709,3.940254,-0.887788,2.364911,2.000151
1.803900,4.990000,0.978000,4.450000,,,,,,
1.826100,,,,0.233689,2.432670,3.946976,-0.887788,2.364911,2.000151
1.837300,4.990000,0.978000,4.450000,,,,,,
1.881900,4.990000,0.978000,4.450000,0.455522,2.428554,3.951456,-0.887788,2.364911,2.000151
1.915500,4.990000,0.978000,4.450000,,,,,,
1.937700,,,,0.677985,2.408433,3.963192,-0.887788,2.364911,2.000151
1.960100,4.990000,0.978000,4.450000,,,,,,
1.993400,4.990000,0.978000,4.450000,0.896115,2.371305,3.982805,-0.862052,2.393647,2.059544
2.026700,4.990000,0.978000,4.450000,,,,,,
2.048800,,,,1.111408,2.318588,4.001059,-0.786485,2.452819,2.222270
2.060200,4.990000,0.978000,4.450000,,,,,,
2.104300,4.990000,0.978000,4.450000,1.295059,2.262537,4.018045,-0.708453,2.443789,2.395451
2.137800,4.990000,0.978000,4.450000,,,,,,
2.159900,,,,1.315905,2.256831,4.021458,-0.627389,2.345981,2.576689
2.182200,4.990000,0.978000,4.450000,,,,,,
2.215400,,,,1.315905,2.256831,4.021458,-0.562322,2.220212,2.731994
2.226700,4.990000,0.978000,4.450000,,,,,,
2.263200,4.990000,0.978000,4.450000,,,,,,
2.270700,,,,1.315905,2.256831,4.021458,-0.551831,2.186790,2.770869
2.304000,4.990000,0.978000,4.450000,,,,,,
2.326400,,,,1.315905,2.256831,4.021458,-0.551831,2.186790,2.770869
2.348700,4.990000,0.978000,4.450000,,,,,,
