Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.000000,,,,-1.020000,2.353000,0.890000
0.008333,9.170000,0.172373,3.710000,-1.015370,2.361280,0.942513
0.016667,9.170000,0.172373,3.710000,-1.010740,2.369560,0.995026
0.025000,9.170000,0.172373,3.710000,-1.006110,2.377840,1.047538
0.033333,9.170000,0.172373,3.710000,-1.001480,2.386120,1.100051
0.041667,9.170000,0.172373,3.710000,-0.996851,2.394400,1.152564
0.050000,9.170000,0.172373,3.710000,-0.992221,2.402677,1.205068
0.058333,9.170000,0.172373,3.710000,-0.987834,2.409853,1.254825
0.066667,9.170000,0.172373,3.710000,-0.983448,2.417028,1.304583
0.075000,9.170000,0.172373,3.710000,-0.979061,2.424203,1.354340
0.083333,9.170000,0.172373,3.710000,-0.974674,2.431379,1.404097
0.091667,9.170000,0.172373,3.710000,-0.970287,2.438554,1.453854
0.100000,9.170000,0.172373,3.710000,-0.965899,2.445663,1.503615
0.108333,9.170000,0.172373,3.710000,-0.961507,2.451749,1.553433
0.116667,9.170000,0.172373,3.710000,-0.957115,2.457835,1.603251
0.125000,9.170000,0.172373,3.710000,-0.952722,2.463921,1.653069
0.133333,9.170000,0.172373,3.710000,-0.948330,2.470007,1.702887
0.141667,9.170000,0.172373,3.710000,-0.943938,2.476093,1.752706
0.150000,9.170000,0.172373,3.710000,-0.939564,2.481925,1.802312
0.158333,9.170000,0.172373,3.710000,-0.935286,2.486453,1.850836
0.166667,9.170000,0.172373,3.710000,-0.931008,2.490982,1.899360
0.175000,9.170000,0.172373,3.710000,-0.926729,2.495511,1.947884
0.183333,9.170000,0.172373,3.710000,-0.922451,2.500039,1.996408
0.191667,9.170000,0.172373,3.710000,-0.918173,2.504568,2.044932
0.200000,9.170000,0.172373,3.710000,-0.913884,2.508878,2.093582
0.208333,9.170000,0.172373,3.710000,-0.909524,2.511804,2.143028
0.216667,9.170000,0.172373,3.710000,-0.905165,2.514729,2.192474
0.225000,9.170000,0.172373,3.710000,-0.900805,2.517655,2.241920
0.233333,9.170000,0.172373,3.710000,-0.896446,2.520580,2.291366
0.241667,9.170000,0.172373,3.710000,-0.892086,2.523505,2.340812
