Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.039464,1.130860,-0.019544,0.095912,0.016792,0.014180,-0.995147,True,0.016628,1.134812,-0.018829,0.048688,0.001285,0.014355,-0.998710,True,3.404,True,0.474752,0.485558,True,3.582,True,0.464661,0.533428,0,True,Device,-0.007159,1.131839,-0.033094,-0.059716,-0.016946,-0.013595,0.997979,353.128000,358.141400,358.550700,,,,,,,0.000000,0.000000,0.000000
0.012058,True,-0.039490,1.130823,-0.019522,0.095799,0.016953,0.014162,-0.995156,True,0.016601,1.134779,-0.018787,0.048567,0.001444,0.014326,-0.998716,True,3.404,True,0.474752,0.485558,True,3.582,True,0.464661,0.533428,,True,Device,-0.007181,1.131807,-0.033061,-0.059601,-0.017111,-0.013570,0.997983,353.141100,358.122000,358.554500,,,,,,,,,
0.030018,True,-0.039568,1.130715,-0.019484,0.095388,0.016267,0.014121,-0.995207,True,0.016522,1.134686,-0.018710,0.048357,0.001778,0.014208,-0.998728,True,3.404,True,0.474355,0.485624,True,3.582,True,0.464661,0.533428,,True,Device,-0.007250,1.131714,-0.033001,-0.059397,-0.017454,-0.013458,0.997991,353.164200,358.081500,358.569400,,,,,,,,,
0.041180,True,-0.039604,1.130691,-0.019464,0.095388,0.016414,0.014148,-0.995204,True,0.016485,1.134661,-0.018673,0.049927,0.003066,0.014187,-0.998647,True,3.404,True,0.474355,0.485624,True,3.582,True,0.463147,0.531988,,True,Device,-0.007282,1.131689,-0.032970,-0.059395,-0.017605,-0.013480,0.997988,353.164200,358.064300,358.568000,,,,,,,,,
0.052570,True,-0.039640,1.130675,-0.019439,0.094675,0.016729,0.014049,-0.995269,True,0.016448,1.134654,-0.018635,0.049813,0.003166,0.014103,-0.998654,True,3.404,True,0.475045,0.485441,True,3.582,True,0.463147,0.531988,,True,Device,-0.007316,1.131681,-0.032939,-0.059287,-0.017714,-0.013399,0.997994,353.176500,358.051000,358.577900,,,,,,,,,
0.063442,True,-0.039670,1.130682,-0.019439,0.094680,0.016899,0.014110,-0.995264,True,0.016419,1.134656,-0.018615,0.049812,0.003341,0.014157,-0.998653,True,3.404,True,0.475045,0.485441,True,3.582,True,0.463147,0.531988,,True,Device,-0.007340,1.131685,-0.032927,-0.059290,-0.017892,-0.013453,0.997990,353.175800,358.030900,358.572800,,,,,,,,,
0.074360,True,-0.039700,1.130681,-0.019419,0.094703,0.016935,0.014099,-0.995262,True,0.016388,1.134657,-0.018590,0.051549,0.005132,0.014070,-0.998558,True,3.404,True,0.475045,0.485441,True,3.582,True,0.463242,0.531650,,True,Device,-0.007369,1.131685,-0.032904,-0.059308,-0.017938,-0.013440,0.997988,353.173700,358.025600,358.574600,,,,,,,,,
0.085377,True,-0.039718,1.130684,-0.019414,0.094603,0.015394,0.014199,-0.995295,True,0.016370,1.134661,-0.018570,0.051489,0.005258,0.014064,-0.998561,True,3.404,True,0.475068,0.485605,True,3.582,True,0.463242,0.531650,,True,Device,-0.007384,1.131690,-0.032891,-0.059251,-0.018067,-0.013436,0.997989,353.180100,358.010600,358.575800,,,,,,,,,
0.096321,True,-0.039750,1.130689,-0.019413,0.094675,0.015366,0.014199,-0.995288,True,0.016338,1.134666,-0.018572,0.051556,0.005233,0.014066,-0.998557,True,3.404,True,0.475068,0.485605,True,3.582,True,0.463242,0.531650,,True,Device,-0.007416,1.131693,-0.032891,-0.059321,-0.018045,-0.013437,0.997985,353.172100,358.013200,358.575700,,,,,,,,,
0.107472,True,-0.039757,1.130696,-0.019413,0.094666,0.015404,0.014170,-0.995289,True,0.016330,1.134676,-0.018567,0.051157,0.003722,0.014120,-0.998584,True,3.404,True,0.475068,0.485605,True,3.582,True,0.464161,0.531145,,True,Device,-0.007423,1.131702,-0.032889,-0.059308,-0.018093,-0.013406,0.997986,353.173600,358.007500,358.579700,,,,,,,,,
0.118675,True,-0.039758,1.130709,-0.019415,0.093152,0.015086,0.014161,-0.995437,True,0.016330,1.134691,-0.018564,0.051128,0.003763,0.014112,-0.998585,True,3.404,True,0.474861,0.485667,True,3.582,True,0.464161,0.531145,,True,Device,-0.007422,1.131717,-0.032888,-0.059282,-0.018138,-0.013398,0.997987,353.176500,358.002200,358.580800,,,,,,,,,
0.129707,True,-0.039791,1.130705,-0.019438,0.093216,0.014981,0.014137,-0.995433,True,0.016296,1.134688,-0.018599,0.051188,0.003659,0.014093,-0.998583,True,3.404,True,0.474861,0.485667,True,3.582,True,0.464161,0.531145,,True,Device,-0.007458,1.131712,-0.032917,-0.059344,-0.018038,-0.013377,0.997985,353.169600,358.013600,358.582700,,,,,,,,,
0.140732,True,-0.039783,1.130722,-0.019424,0.093284,0.014914,0.014108,-0.995428,True,0.016304,1.134709,-0.018592,0.052115,0.003138,0.014109,-0.998537,True,3.404,True,0.474861,0.485667,True,3.582,True,0.464180,0.531544,,True,Device,-0.007452,1.131729,-0.032907,-0.059410,-0.017978,-0.013350,0.997983,353.162100,358.020400,358.585500,,,,,,,,,
0.151989,True,-0.039783,1.130734,-0.019407,0.094040,0.014607,0.014059,-0.995362,True,0.016305,1.134727,-0.018590,0.052186,0.003011,0.014043,-0.998534,True,3.404,True,0.474756,0.485738,True,3.582,True,0.464180,0.531544,,True,Device,-0.007455,1.131743,-0.032898,-0.059484,-0.017856,-0.013281,0.997981,353.154000,358.034100,358.592700,,,,,,,,,
0.163174,True,-0.039773,1.130753,-0.019447,0.094159,0.014498,0.014125,-0.995351,True,0.016315,1.134738,-0.018642,0.051902,-0.000434,0.014308,-0.998550,True,3.404,True,0.474756,0.485738,True,3.582,True,0.463410,0.531984,,True,Device,-0.007447,1.131754,-0.032945,-0.059600,-0.017758,-0.013351,0.997975,353.140600,358.046000,358.584300,,,,,,,,,
0.174221,True,-0.039756,1.130789,-0.019441,0.094120,0.014410,0.014038,-0.995358,True,0.016332,1.134782,-0.018646,0.051863,-0.000526,0.014224,-0.998553,True,3.404,True,0.474756,0.485738,True,3.582,True,0.463410,0.531984,,True,Device,-0.007433,1.131796,-0.032945,-0.059560,-0.017667,-0.013267,0.997980,353.145500,358.055900,358.593200,,,,,,,,,
0.185280,True,-0.039739,1.130816,-0.019435,0.094265,0.014306,0.013955,-0.995347,True,0.016348,1.134818,-0.018653,0.052002,-0.000633,0.014147,-0.998547,True,3.404,True,0.474756,0.485738,True,3.582,True,0.463410,0.531984,,True,Device,-0.007419,1.131824,-0.032946,-0.059703,-0.017569,-0.013187,0.997975,353.129400,358.066700,358.602000,,,,,,,,,
