Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.029738,1.136653,0.021314,-0.087222,-0.005912,-0.006905,0.996148,349.988000,359.384700,359.259600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.017456,True,Device,-0.029697,1.136552,0.021235,-0.086799,-0.005881,-0.006891,0.996185,350.036800,359.387900,359.260700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.033936,True,Device,-0.029591,1.136444,0.021120,-0.085842,-0.005687,-0.006973,0.996268,350.146900,359.410700,359.248800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.044189,True,Device,-0.029553,1.136433,0.021062,-0.085730,-0.005577,-0.007294,0.996276,350.159600,359.426500,359.210400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.055298,True,Device,-0.029538,1.136446,0.020994,-0.085725,-0.005428,-0.007725,0.996274,350.160200,359.448100,359.159000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.066467,True,Device,-0.029481,1.136495,0.020993,-0.085821,-0.005375,-0.007966,0.996264,350.149000,359.456700,359.130500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.077515,True,Device,-0.029461,1.136526,0.020934,-0.085805,-0.005304,-0.008087,0.996265,350.150800,359.466200,359.115900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088623,True,Device,-0.029464,1.136518,0.020843,-0.085590,-0.005345,-0.008119,0.996283,350.175500,359.461500,359.112500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099731,True,Device,-0.029424,1.136468,0.020804,-0.085169,-0.005455,-0.008345,0.996317,350.223700,359.450700,359.087200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.110901,True,Device,-0.029445,1.136388,0.020718,-0.084706,-0.005298,-0.008577,0.996355,350.277000,359.470800,359.058600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.122315,True,Device,-0.029424,1.136296,0.020620,-0.084195,-0.005186,-0.008618,0.996399,350.335800,359.483600,359.052600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.133057,True,Device,-0.029408,1.136245,0.020647,-0.083794,-0.004831,-0.008458,0.996436,350.382400,359.522900,359.067400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.144165,True,Device,-0.029384,1.136242,0.020629,-0.083665,-0.004722,-0.008044,0.996450,350.397500,359.531400,359.114300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
