Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.034657,4.990000,0.978000,4.450000,,,
0.045768,4.990000,0.978000,4.450000,-1.002097,2.385365,1.093053
0.056879,4.990000,0.978000,4.450000,-1.002097,2.385365,1.093053
0.067990,4.990000,0.978000,4.450000,-1.002097,2.385365,1.093053
0.079101,4.990000,0.978000,4.450000,,,
0.090213,4.990000,0.978000,4.450000,,,
0.101324,4.990000,0.978000,4.450000,,,
0.112435,4.990000,0.978000,4.450000,-0.983069,2.418626,1.308883
0.123546,4.990000,0.978000,4.450000,-0.983069,2.418626,1.308883
0.134657,4.990000,0.978000,4.450000,-0.983069,2.418626,1.308883
0.145768,4.990000,0.978000,4.450000,-0.965311,2.448641,1.510287
0.156879,4.990000,0.978000,4.450000,-0.965311,2.448641,1.510287
0.167990,4.990000,0.978000,4.450000,-0.965311,2.448641,1.510287
0.179101,4.990000,0.978000,4.450000,,,
0.190213,4.990000,0.978000,4.450000,,,
0.201324,4.990000,0.978000,4.450000,,,
0.212435,4.990000,0.978000,4.450000,-0.947921,2.476804,1.707529
0.223546,4.990000,0.978000,4.450000,-0.947921,2.476804,1.707529
0.234657,4.990000,0.978000,4.450000,-0.947921,2.476804,1.707529
0.245768,4.990000,0.978000,4.450000,-0.929984,2.503861,1.910967
0.256879,4.990000,0.978000,4.450000,-0.929984,2.503861,1.910967
0.267990,4.990000,0.978000,4.450000,-0.929984,2.503861,1.910967
0.279101,4.990000,0.978000,4.450000,,,
0.290213,4.990000,0.978000,4.450000,,,
0.301324,4.990000,0.978000,4.450000,,,
0.312435,4.990000,0.978000,4.450000,-0.912517,2.527563,2.109083
0.323546,4.990000,0.978000,4.450000,-0.912517,2.527563,2.109083
0.334657,4.990000,0.978000,4.450000,-0.912517,2.527563,2.109083
0.345768,4.990000,0.978000,4.450000,-0.894800,2.548274,2.310036
0.356879,4.990000,0.978000,4.450000,-0.894800,2.548274,2.310036
0.367990,4.990000,0.978000,4.450000,-0.894800,2.548274,2.310036
0.379101,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.390213,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.401324,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.412435,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.423546,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.434657,4.990000,0.978000,4.450000,-0.877323,2.564820,2.508256
0.445768,4.990000,0.978000,4.450000,-0.859435,2.577251,2.711140
0.456879,4.990000,0.978000,4.450000,-0.859435,2.577251,2.711140
0.467990,4.990000,0.978000,4.450000,-0.859435,2.577251,2.711140
0.479101,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.490213,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.501324,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.512435,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.523546,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.534657,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.545768,4.990000,0.978000,4.450000,-0.840468,2.584328,2.910353
0.556879,4.990000,0.978000,4.450000,-0.819460,2.584880,3.112442
0.567991,4.990000,0.978000,4.450000,-0.819460,2.584880,3.112442
0.579102,4.990000,0.978000,4.450000,-0.819460,2.584880,3.112442
0.590213,4.990000,0.978000,4.450000,-0.803740,2.578812,3.315593
0.601324,4.990000,0.978000,4.450000,-0.803740,2.578812,3.315593
0.612435,4.990000,0.978000,4.450000,-0.803740,2.578812,3.315593
0.623546,4.990000,0.978000,4.450000,,,
0.634657,4.990000,0.978000,4.450000,,,
0.645769,4.990000,0.978000,4.450000,,,
0.656880,4.990000,0.978000,4.450000,-0.794271,2.565862,3.518777
0.667991,4.990000,0.978000,4.450000,-0.794271,2.565862,3.518777
0.679102,4.990000,0.978000,4.450000,-0.794271,2.565862,3.518777
0.690213,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.701324,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.712435,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.723546,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.734658,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.745769,4.990000,0.978000,4.450000,-0.791675,2.545166,3.726379
0.756880,4.990000,0.978000,4.450000,-0.796401,2.516629,3.932081
0.767991,4.990000,0.978000,4.450000,-0.796401,2.516629,3.932081
0.779102,4.990000,0.978000,4.450000,-0.796401,2.516629,3.932081
0.790213,4.990000,0.978000,4.450000,,,
0.801324,4.990000,0.978000,4.450000,,,
0.812436,4.990000,0.978000,4.450000,,,
0.823547,4.990000,0.978000,4.450000,-0.810949,2.478049,4.146354
0.834658,4.990000,0.978000,4.450000,-0.810949,2.478049,4.146354
0.845769,4.990000,0.978000,4.450000,-0.810949,2.478049,4.146354
0.856880,4.990000,0.978000,4.450000,-0.834475,2.433845,4.349922
0.867991,4.990000,0.978000,4.450000,-0.834475,2.433845,4.349922
0.879102,4.990000,0.978000,4.450000,-0.834475,2.433845,4.349922
0.890214,4.990000,0.978000,4.450000,,,
0.901325,4.990000,0.978000,4.450000,,,
0.912436,4.990000,0.978000,4.450000,,,
0.923547,4.990000,0.978000,4.450000,,,
0.934658,4.990000,0.978000,4.450000,-0.861461,2.385581,4.547242
0.945769,4.990000,0.978000,4.450000,-0.861461,2.385581,4.547242
0.956880,4.990000,0.978000,4.450000,-0.861461,2.385581,4.547242
0.967992,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
0.979103,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
0.990214,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.001325,4.990000,0.978000,4.450000,,,
1.012436,4.990000,0.978000,4.450000,,,
1.023547,4.990000,0.978000,4.450000,,,
1.034658,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.045769,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.056881,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.067992,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.079103,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.090214,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.101325,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.112436,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.123547,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.134659,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.145770,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.156881,4.990000,0.978000,4.450000,-0.869643,2.370898,4.605181
1.167992,4.990000,0.978000,4.450000,-0.872071,2.395004,4.453010
1.179103,4.990000,0.978000,4.450000,-0.872071,2.395004,4.453010
1.190214,4.990000,0.978000,4.450000,-0.872071,2.395004,4.453010
1.201325,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.212437,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.223548,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.234659,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.245770,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.256881,4.990000,0.978000,4.450000,-0.874293,2.425536,4.246556
1.267992,4.990000,0.978000,4.450000,-0.874796,2.452627,4.042004
1.279103,4.990000,0.978000,4.450000,-0.874796,2.452627,4.042004
1.290215,4.990000,0.978000,4.450000,-0.874796,2.452627,4.042004
1.301326,4.990000,0.978000,4.450000,-0.874796,2.452627,4.042004
1.312437,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.323548,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.334659,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.345770,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.356881,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.367993,4.990000,0.978000,4.450000,-0.871990,2.474895,3.840703
1.379104,4.990000,0.978000,4.450000,-0.865260,2.492407,3.640208
1.390215,4.990000,0.978000,4.450000,-0.865260,2.492407,3.640208
1.401326,4.990000,0.978000,4.450000,-0.865260,2.492407,3.640208
1.412437,4.990000,0.978000,4.450000,-0.852969,2.503144,3.437363
1.423548,4.990000,0.978000,4.450000,-0.852969,2.503144,3.437363
1.434659,4.990000,0.978000,4.450000,-0.852969,2.503144,3.437363
1.445771,4.990000,0.978000,4.450000,,,
1.456882,4.990000,0.978000,4.450000,,,
