Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.000000,,,,-1.020000,2.353000,0.890000
0.047891,9.170000,0.172373,3.710000,-0.991891,2.403100,1.208815
0.098318,9.170000,0.172373,3.710000,-0.966906,2.443590,1.492196
0.147920,9.170000,0.172373,3.710000,-0.940518,2.479178,1.791497
0.197940,9.170000,0.172373,3.710000,-0.914479,2.505108,2.086828
0.248162,9.170000,0.172373,3.710000,-0.888156,2.520596,2.385392
0.299290,9.170000,0.172373,3.710000,-0.861694,2.524925,2.685526
0.348446,9.170000,0.172373,3.710000,-0.834758,2.518268,2.991036
0.399154,9.170000,0.172373,3.710000,-0.808890,2.502890,3.284436
0.450545,9.170000,0.172373,3.710000,-0.782249,2.479428,3.586602
0.501451,9.170000,0.172373,3.710000,-0.755249,2.455431,3.892829
0.551745,9.170000,0.172373,3.710000,-0.755249,2.455431,3.892829
0.601913,9.170000,0.172373,3.710000,-0.755249,2.455431,3.892829
0.652536,9.170000,0.172373,3.710000,-0.755249,2.455431,3.892829
0.703351,9.170000,0.172373,3.710000,-0.755249,2.455431,3.892829
0.753879,9.170000,0.172373,3.710000,-0.754453,2.504147,3.591857
0.803276,9.170000,0.172373,3.710000,-0.740598,2.544791,3.291743
0.853887,9.170000,0.172373,3.710000,-0.722584,2.568442,2.996860
0.904636,9.170000,0.172373,3.710000,-0.686045,2.567771,2.695399
0.954127,9.170000,0.172373,3.710000,-0.645855,2.538846,2.394958
1.004924,9.170000,0.172373,3.710000,-0.594854,2.488997,2.106700
1.054992,9.170000,0.172373,3.710000,-0.510594,2.429913,1.819818
1.106322,9.170000,0.172373,3.710000,-0.510594,2.429913,1.819818
1.156117,9.170000,0.172373,3.710000,-0.510594,2.429913,1.819818
1.206791,9.170000,0.172373,3.710000,-0.510594,2.429913,1.819818
1.256952,9.170000,0.172373,3.710000,-0.510594,2.429913,1.819818
1.308397,9.170000,0.172373,3.710000,-0.214775,2.484987,1.826111
1.358740,9.170000,0.172373,3.710000,0.093372,2.486772,1.843911
1.409669,9.170000,0.172373,3.710000,0.385870,2.411708,1.850974
1.460058,9.170000,0.172373,3.710000,0.663198,2.285576,1.827378
1.511495,9.170000,0.172373,3.710000,0.869170,2.175862,1.813891
1.560229,9.170000,0.172373,3.710000,0.869170,2.175862,1.813891
1.610506,9.170000,0.172373,3.710000,0.869170,2.175862,1.813891
1.660726,9.170000,0.172373,3.710000,0.869170,2.175862,1.813891
1.711728,9.170000,0.172373,3.710000,0.869170,2.175862,1.813891
1.760927,9.170000,0.172373,3.710000,0.580953,2.238214,1.895671
1.810952,9.170000,0.172373,3.710000,0.298456,2.287824,1.965482
1.861268,9.170000,0.172373,3.710000,0.008878,2.318525,2.038230
1.912180,9.170000,0.172373,3.710000,-0.277902,2.319868,2.132548
1.962232,9.170000,0.172373,3.710000,-0.572210,2.288112,2.207957
2.012753,9.170000,0.172373,3.710000,-0.864292,2.236020,2.254454
2.062947,9.170000,0.172373,3.710000,-1.155288,2.179276,2.317608
2.113520,9.170000,0.172373,3.710000,-1.238392,2.167462,2.345834
2.164198,9.170000,0.172373,3.710000,-1.238392,2.167462,2.345834
2.214942,9.170000,0.172373,3.710000,-1.238392,2.167462,2.345834
2.265717,9.170000,0.172373,3.710000,-1.238392,2.167462,2.345834
2.316755,9.170000,0.172373,3.710000,-1.238392,2.167462,2.345834
2.366623,9.170000,0.172373,3.710000,-0.994339,2.235872,2.287391
2.416484,9.170000,0.172373,3.710000,-0.749722,2.283600,2.237228
2.466097,9.170000,0.172373,3.710000,-0.467389,2.293049,2.182041
2.517959,9.170000,0.172373,3.710000,-0.184044,2.250176,2.101480
2.567477,9.170000,0.172373,3.710000,0.103499,2.161002,2.036218
2.618665,9.170000,0.172373,3.710000,0.292993,2.103345,1.992023
2.668091,9.170000,0.172373,3.710000,0.292993,2.103345,1.992023
2.719034,9.170000,0.172373,3.710000,0.292993,2.103345,1.992023
2.769288,9.170000,0.172373,3.710000,0.292993,2.103345,1.992023
2.818585,9.170000,0.172373,3.710000,0.292993,2.103345,1.992023
2.869127,9.170000,0.172373,3.710000,0.461002,2.220135,2.033061
2.920890,9.170000,0.172373,3.710000,0.640726,2.310160,2.114060
2.970333,9.170000,0.172373,3.710000,0.885285,2.288330,2.304251
3.020954,9.170000,0.172373,3.710000,1.173465,2.279166,2.234433
3.071812,9.170000,0.172373,3.710000,1.173465,2.279166,2.234433
3.121941,9.170000,0.172373,3.710000,1.173465,2.279166,2.234433
3.171198,9.170000,0.172373,3.710000,1.173465,2.279166,2.234433
3.220585,9.170000,0.172373,3.710000,1.173465,2.279166,2.234433
3.271123,9.170000,0.172373,3.710000,0.914055,2.344169,2.330098
3.322192,9.170000,0.172373,3.710000,0.647755,2.404230,2.431985
3.373121,9.170000,0.172373,3.710000,0.385294,2.452240,2.545415
3.423594,9.170000,0.172373,3.710000,0.125159,2.480922,2.650429
3.474531,9.170000,0.172373,3.710000,-0.118338,2.483699,2.739760
3.526268,9.170000,0.172373,3.710000,-0.352926,2.458211,2.853340
