Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.034700,4.990000,0.978000,4.450000,,,,,,
0.054500,,,,-0.670989,2.404107,3.754414,-1.000773,2.387737,1.108073
0.076400,4.990000,0.978000,4.450000,,,,,,
0.109700,,,,-0.467782,2.452998,3.677235,-0.981431,2.421465,1.327457
0.121500,4.990000,0.978000,4.450000,,,,,,
0.165900,4.990000,0.978000,4.450000,-0.263228,2.495414,3.599544,-0.962064,2.454007,1.547116
0.199200,4.990000,0.978000,4.450000,,,,,,
0.221300,,,,-0.056926,2.525982,3.521188,-0.942683,2.484861,1.766943
0.243400,4.990000,0.978000,4.450000,,,,,,
0.276800,4.990000,0.978000,4.450000,0.149692,2.539976,3.442713,-0.923385,2.512962,1.985824
0.321100,4.990000,0.978000,4.450000,,,,,,
0.332200,,,,0.357102,2.535099,3.363937,-0.904009,2.537635,2.205579
0.365600,4.990000,0.978000,4.450000,,,,,,
0.387800,,,,0.563400,2.511698,3.285584,-0.884597,2.557958,2.425758
0.399400,4.990000,0.978000,4.450000,,,,,,
0.443300,4.990000,0.978000,4.450000,0.768765,2.472245,3.207585,-0.865038,2.573251,2.647597
0.487800,4.990000,0.978000,4.450000,,,,,,
0.499000,,,,0.970409,2.421399,3.130999,-0.845592,2.582735,2.868158
0.521300,4.990000,0.978000,4.450000,,,,,,
0.554400,,,,1.091587,2.387024,3.085820,-0.822515,2.584515,3.088830
0.565400,4.990000,0.978000,4.450000,,,,,,
0.599400,4.990000,0.978000,4.450000,,,,,,
0.610000,,,,1.091587,2.387024,3.085820,-0.802503,2.578479,3.312276
0.643400,4.990000,0.978000,4.450000,,,,,,
0.665900,,,,1.091587,2.387024,3.085820,-0.783408,2.565475,3.532057
0.676800,4.990000,0.978000,4.450000,,,,,,
0.721200,4.990000,0.978000,4.450000,1.091587,2.387024,3.085820,-0.759985,2.545438,3.751283
0.754500,4.990000,0.978000,4.450000,,,,,,
0.776500,,,,0.973343,2.417434,3.131861,-0.722647,2.518262,3.969090
0.798800,4.990000,0.978000,4.450000,,,,,,
0.832100,,,,0.772351,2.466871,3.210302,-0.673778,2.483551,4.182128
0.843100,4.990000,0.978000,4.450000,,,,,,
0.876600,4.990000,0.978000,4.450000,,,,,,
0.887600,,,,0.568996,2.510314,3.288331,-0.612446,2.439454,4.390915
0.916000,4.990000,0.978000,4.450000,,,,,,
0.938200,,,,0.380945,2.538784,3.356968,-0.543742,2.391270,4.574875
0.949400,4.990000,0.978000,4.450000,,,,,,
0.982900,4.990000,0.978000,4.450000,,,,,,
0.993700,,,,0.170605,2.552310,3.429982,-0.505973,2.369205,4.652493
1.027100,4.990000,0.978000,4.450000,,,,,,
1.049500,,,,-0.037099,2.535947,3.505310,-0.505973,2.369205,4.652493
1.060500,4.990000,0.978000,4.450000,,,,,,
1.104900,4.990000,0.978000,4.450000,-0.240749,2.479870,3.569964,-0.505973,2.369205,4.652493
1.149600,4.990000,0.978000,4.450000,,,,,,
1.160400,,,,-0.443745,2.394052,3.606781,-0.505973,2.369205,4.652493
1.193700,4.990000,0.978000,4.450000,,,,,,
1.216300,,,,-0.637128,2.288883,3.600627,-0.490287,2.403921,4.435254
1.227100,4.990000,0.978000,4.450000,,,,,,
1.260500,4.990000,0.978000,4.450000,,,,,,
1.271700,,,,-0.692729,2.251486,3.572651,-0.469759,2.435968,4.216113
1.293900,4.990000,0.978000,4.450000,,,,,,
1.327300,,,,-0.692729,2.251486,3.572651,-0.442154,2.463732,3.996369
1.338500,4.990000,0.978000,4.450000,,,,,,
1.371900,4.990000,0.978000,4.450000,,,,,,
1.382900,,,,-0.692729,2.251486,3.572651,-0.405913,2.486191,3.778113
1.416200,4.990000,0.978000,4.450000,,,,,,
1.438400,,,,-0.692729,2.251486,3.572651,-0.377870,2.501112,3.558769
1.449600,4.990000,0.978000,4.450000,,,,,,
1.494000,4.990000,0.978000,4.450000,-0.492382,2.320536,3.626970,-0.341801,2.506411,3.339687
1.527400,4.990000,0.978000,4.450000,,,,,,
1.549700,,,,-0.285988,2.388062,3.672934,-0.320384,2.500997,3.118930
1.571800,4.990000,0.978000,4.450000,,,,,,
