Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,5.467,True,0.451951,0.419943,True,4.509,True,0.472886,0.449392
0.017,True,5.467,True,0.451951,0.419943,True,4.509,True,0.471915,0.449864
0.033,True,5.467,True,0.451689,0.419973,True,4.509,True,0.471915,0.449864
0.044,True,5.467,True,0.451689,0.419973,True,4.509,True,0.472101,0.450083
0.055,True,5.467,True,0.451689,0.419973,True,4.509,True,0.472101,0.450083
0.066,True,5.467,True,0.452095,0.419962,True,4.509,True,0.472101,0.450083
0.077,True,5.467,True,0.452095,0.419962,True,4.775,True,0.471791,0.450369
0.088,True,5.467,True,0.451675,0.420036,True,4.775,True,0.471791,0.450369
0.100,True,5.467,True,0.451675,0.420036,True,4.775,True,0.471791,0.450369
0.111,True,5.467,True,0.451675,0.420036,True,4.775,True,0.472302,0.450769
0.123,True,5.467,True,0.451675,0.420036,True,4.775,True,0.472302,0.450769
0.133,True,5.467,True,0.451675,0.420036,True,4.775,True,0.472302,0.450769
0.144,True,5.467,True,0.451933,0.420270,True,4.775,True,0.471895,0.450614
0.155,True,5.467,True,0.451653,0.420431,True,4.775,True,0.471895,0.450614
0.166,True,5.467,True,0.451653,0.420431,True,4.775,True,0.471895,0.450614
0.177,True,5.467,True,0.451653,0.420431,True,4.775,True,0.473158,0.450004
0.188,True,5.467,True,0.452035,0.420157,True,4.775,True,0.473158,0.450004
0.200,True,5.467,True,0.452035,0.420157,True,4.775,True,0.473158,0.450004
0.211,True,5.467,True,0.452035,0.420157,True,4.775,True,0.472631,0.450186
0.222,True,5.467,True,0.451701,0.420001,True,4.775,True,0.472631,0.450186
0.233,True,5.467,True,0.451701,0.420001,True,4.775,True,0.472631,0.450186
0.244,True,5.467,True,0.451701,0.420001,True,4.775,True,0.472631,0.450186
0.255,True,5.467,True,0.452058,0.420263,True,4.775,True,0.472852,0.450530
0.266,True,5.467,True,0.452058,0.420263,True,4.775,True,0.472852,0.450530
0.277,True,5.467,True,0.452058,0.420263,True,4.775,True,0.472556,0.450395
0.289,True,5.467,True,0.452058,0.420263,True,4.775,True,0.472556,0.450395
0.300,True,5.467,True,0.452097,0.420390,True,4.775,True,0.472556,0.450395
0.311,True,5.467,True,0.452097,0.420390,True,4.775,True,0.473166,0.450359
0.322,True,5.467,True,0.454859,0.421094,True,4.775,True,0.473166,0.450359
0.333,True,5.467,True,0.454859,0.421094,True,4.775,True,0.473166,0.450359
0.344,True,5.467,True,0.454859,0.421094,True,4.775,True,0.473166,0.450359
0.355,True,5.467,True,0.491182,0.423320,True,4.775,True,0.481098,0.441220
0.366,True,5.467,True,0.491182,0.423320,True,4.775,True,0.481098,0.441220
0.377,True,5.467,True,0.491182,0.423320,True,4.775,True,0.487820,0.426647
0.388,True,5.467,True,0.491182,0.423320,True,4.775,True,0.487820,0.426647
0.400,True,5.467,True,0.495967,0.421231,True,4.775,True,0.487820,0.426647
0.411,True,5.467,True,0.495967,0.421231,True,4.775,True,0.489632,0.426256
0.422,True,5.467,True,0.495967,0.421231,True,4.775,True,0.489632,0.426256
0.433,True,5.467,True,0.496866,0.420781,True,4.775,True,0.489632,0.426256
0.444,True,5.467,True,0.496866,0.420781,True,4.775,True,0.491354,0.424826
0.455,True,5.467,True,0.496866,0.420781,True,4.775,True,0.491354,0.424826
0.466,True,5.467,True,0.498705,0.420379,True,4.775,True,0.491354,0.424826
0.477,True,5.467,True,0.498705,0.420379,True,4.775,True,0.497549,0.410836
0.488,True,5.467,True,0.498705,0.420379,True,4.775,True,0.497549,0.410836
0.500,True,5.467,True,0.534919,0.415316,True,4.775,True,0.497549,0.410836
0.511,True,5.467,True,0.534919,0.415316,True,4.775,True,0.508197,0.397054
0.522,True,5.467,True,0.534919,0.415316,True,4.775,True,0.508197,0.397054
0.533,True,5.467,True,0.539967,0.413912,True,4.775,True,0.508197,0.397054
0.544,True,5.467,True,0.539967,0.413912,True,4.775,True,0.510374,0.396138
0.555,True,5.467,True,0.539967,0.413912,True,4.775,True,0.510374,0.396138
0.566,True,5.951,True,0.540790,0.414266,True,4.775,True,0.510374,0.396138
0.577,True,5.951,True,0.540790,0.414266,True,4.775,True,0.512193,0.395521
0.589,True,5.951,True,0.540790,0.414266,True,4.775,True,0.512193,0.395521
0.600,True,5.951,True,0.541143,0.414713,True,4.775,True,0.512193,0.395521
0.611,True,5.951,True,0.541143,0.414713,True,4.775,True,0.513036,0.395697
0.622,True,5.951,True,0.541143,0.414713,True,4.775,True,0.513036,0.395697
0.633,True,5.951,True,0.541614,0.415315,True,4.775,True,0.513036,0.395697
0.644,True,5.951,True,0.541614,0.415315,True,4.775,True,0.513543,0.395271
0.655,True,5.951,True,0.541614,0.415315,True,4.775,True,0.513543,0.395271
0.666,True,5.951,True,0.542146,0.415193,True,4.775,True,0.513543,0.395271
0.677,True,5.951,True,0.542146,0.415193,True,4.775,True,0.513717,0.394897
0.691,True,5.951,True,0.542146,0.415193,True,4.775,True,0.513717,0.394897
0.702,True,5.951,True,0.541539,0.414740,True,4.775,True,0.513717,0.394897
0.713,True,5.951,True,0.541539,0.414740,True,4.775,True,0.514176,0.394881
0.724,True,5.951,True,0.541539,0.414740,True,4.775,True,0.514176,0.394881
0.735,True,5.951,True,0.541667,0.414987,True,4.775,True,0.514176,0.394881
0.746,True,5.951,True,0.541667,0.414987,True,4.775,True,0.514176,0.394881
0.758,True,5.951,True,0.541667,0.414987,True,4.775,True,0.514026,0.394882
0.768,True,5.951,True,0.541256,0.415173,True,4.775,True,0.514026,0.394882
0.780,True,5.951,True,0.541256,0.415173,True,4.775,True,0.514026,0.394882
0.791,True,5.951,True,0.541256,0.415173,True,4.775,True,0.514223,0.395542
0.802,True,5.951,True,0.540619,0.415253,True,4.775,True,0.514223,0.395542
0.813,True,5.951,True,0.540619,0.415253,True,4.775,True,0.514223,0.395542
0.825,True,5.951,True,0.540619,0.415253,True,4.775,True,0.514300,0.396367
0.835,True,5.951,True,0.539660,0.415606,True,4.775,True,0.514300,0.396367
0.846,True,5.951,True,0.539660,0.415606,True,4.775,True,0.514300,0.396367
0.857,True,5.951,True,0.539660,0.415606,True,4.775,True,0.514520,0.397110
0.868,True,5.951,True,0.539636,0.415505,True,4.775,True,0.514520,0.397110
0.880,True,5.951,True,0.539636,0.415505,True,4.775,True,0.514694,0.397495
0.891,True,5.951,True,0.539636,0.415505,True,4.775,True,0.514694,0.397495
0.902,True,5.951,True,0.539616,0.415766,True,4.775,True,0.514694,0.397495
0.913,True,5.951,True,0.539616,0.415766,True,4.775,True,0.514694,0.397495
0.925,True,5.951,True,0.539616,0.415766,True,4.775,True,0.514430,0.397275
0.935,True,5.951,True,0.538473,0.415759,True,4.775,True,0.514430,0.397275
0.948,True,5.951,True,0.538473,0.415759,True,4.775,True,0.514780,0.397496
0.957,True,5.951,True,0.538473,0.415759,True,4.775,True,0.514780,0.397496
0.969,True,5.951,True,0.542077,0.413194,True,4.775,True,0.514780,0.397496
0.980,True,5.951,True,0.542077,0.413194,True,4.775,True,0.514766,0.392548
0.991,True,5.951,True,0.542077,0.413194,True,4.775,True,0.514766,0.392548
1.003,True,5.951,True,0.544533,0.411733,True,4.775,True,0.514766,0.392548
1.014,True,5.951,True,0.544533,0.411733,True,4.775,True,0.513817,0.392093
1.025,True,5.951,True,0.544533,0.411733,True,4.775,True,0.513817,0.392093
1.042,True,5.951,True,0.543614,0.411206,True,4.775,True,0.513817,0.392093
1.052,True,5.951,True,0.543614,0.411206,True,4.775,True,0.512857,0.392013
1.064,True,5.951,True,0.543614,0.411206,True,4.775,True,0.512857,0.392013
1.075,True,5.951,True,0.543614,0.411206,True,4.775,True,0.512857,0.392013
1.085,True,5.951,True,0.542730,0.410757,True,4.775,True,0.512857,0.392013
1.097,True,5.951,True,0.541192,0.410935,True,5.286,True,0.512257,0.392551
1.108,True,5.951,True,0.541192,0.410935,True,5.286,True,0.512257,0.392551
1.120,True,5.951,True,0.541192,0.410935,True,5.286,True,0.511298,0.393221
1.130,True,5.951,True,0.541192,0.410935,True,5.286,True,0.511298,0.393221
1.141,True,5.951,True,0.536612,0.415387,True,5.286,True,0.511298,0.393221
1.152,True,5.951,True,0.536612,0.415387,True,5.286,True,0.518027,0.410881
1.163,True,5.951,True,0.526644,0.432766,True,5.286,True,0.518027,0.410881
1.174,True,5.951,True,0.526644,0.432766,True,5.286,True,0.518027,0.410881
1.185,True,5.951,True,0.526644,0.432766,True,5.286,True,0.522583,0.416964
1.196,True,5.951,True,0.525318,0.433663,True,5.286,True,0.522583,0.416964
1.207,True,5.951,True,0.525318,0.433663,True,5.286,True,0.522583,0.416964
1.218,True,5.951,True,0.525318,0.433663,True,5.286,True,0.522583,0.416964
1.229,True,5.951,True,0.525318,0.433663,True,5.286,True,0.522614,0.417991
1.241,True,5.951,True,0.524151,0.434879,True,5.286,True,0.522614,0.417991
1.251,True,5.951,True,0.524151,0.434879,True,5.286,True,0.522303,0.418436
1.263,True,5.951,True,0.524151,0.434879,True,5.286,True,0.522303,0.418436
1.274,True,5.951,True,0.523958,0.434892,True,5.286,True,0.522303,0.418436
1.285,True,5.951,True,0.523958,0.434892,True,5.286,True,0.522063,0.418907
1.296,True,5.951,True,0.523958,0.434892,True,5.286,True,0.522063,0.418907
1.307,True,5.951,True,0.523266,0.434747,True,5.286,True,0.522063,0.418907
1.318,True,5.951,True,0.523266,0.434747,True,5.286,True,0.521674,0.419671
1.329,True,5.951,True,0.523266,0.434747,True,5.286,True,0.521674,0.419671
1.341,True,5.951,True,0.523290,0.434577,True,5.286,True,0.521674,0.419671
1.351,True,5.951,True,0.523290,0.434577,True,5.286,True,0.521165,0.419821
1.363,True,5.951,True,0.523290,0.434577,True,5.286,True,0.521165,0.419821
1.374,True,5.951,True,0.522288,0.434714,True,5.286,True,0.521165,0.419821
1.385,True,5.951,True,0.522288,0.434714,True,5.286,True,0.520334,0.420235
1.396,True,5.951,True,0.522288,0.434714,True,5.286,True,0.520334,0.420235
1.407,True,5.951,True,0.521216,0.434637,True,5.286,True,0.520334,0.420235
1.419,True,5.951,True,0.521216,0.434637,True,5.286,True,0.520129,0.420484
1.430,True,5.951,True,0.521216,0.434637,True,5.286,True,0.520129,0.420484
1.441,True,5.951,True,0.521946,0.434659,True,5.286,True,0.520129,0.420484
1.452,True,5.951,True,0.521946,0.434659,True,5.286,True,0.520182,0.420181
1.463,True,5.951,True,0.521946,0.434659,True,5.286,True,0.520182,0.420181
1.475,True,5.951,True,0.521330,0.434472,True,5.286,True,0.520182,0.420181
1.486,True,5.951,True,0.521330,0.434472,True,5.286,True,0.520117,0.420181
1.497,True,5.951,True,0.521330,0.434472,True,5.286,True,0.520117,0.420181
1.508,True,5.951,True,0.522448,0.434650,True,5.286,True,0.520117,0.420181
1.520,True,5.951,True,0.522448,0.434650,True,5.286,True,0.520058,0.420419
1.529,True,5.951,True,0.522448,0.434650,True,5.286,True,0.520058,0.420419
1.541,True,5.951,True,0.520019,0.434333,True,5.286,True,0.520058,0.420419
1.552,True,5.951,True,0.520019,0.434333,True,5.286,True,0.508276,0.427837
1.563,True,5.951,True,0.520019,0.434333,True,5.286,True,0.508276,0.427837
1.574,True,5.505,True,0.498697,0.431012,True,5.286,True,0.508276,0.427837
1.585,True,5.505,True,0.498697,0.431012,True,5.286,True,0.500620,0.432780
1.597,True,5.505,True,0.498697,0.431012,True,5.286,True,0.500620,0.432780
1.607,True,5.505,True,0.498547,0.430841,True,5.286,True,0.500620,0.432780
1.618,True,5.505,True,0.498547,0.430841,True,5.286,True,0.501322,0.432613
1.630,True,5.505,True,0.498547,0.430841,True,5.286,True,0.501322,0.432613
1.640,True,5.505,True,0.499329,0.431441,True,5.286,True,0.501322,0.432613
1.652,True,5.505,True,0.499329,0.431441,True,5.286,True,0.501322,0.432613
1.663,True,5.505,True,0.499329,0.431441,True,5.286,True,0.501368,0.432915
1.674,True,5.505,True,0.498928,0.431513,True,5.286,True,0.501368,0.432915
1.685,True,5.505,True,0.498928,0.431513,True,5.286,True,0.501368,0.432915
1.696,True,5.505,True,0.498928,0.431513,True,5.286,True,0.501653,0.433657
1.707,True,5.505,True,0.498928,0.431513,True,5.286,True,0.501653,0.433657
1.718,True,5.505,True,0.498550,0.432555,True,5.286,True,0.501653,0.433657
1.729,True,5.505,True,0.498550,0.432555,True,5.286,True,0.502045,0.434395
1.741,True,5.505,True,0.498550,0.432555,True,5.286,True,0.502045,0.434395
1.751,True,5.505,True,0.496709,0.432219,True,5.286,True,0.502045,0.434395
1.763,True,5.505,True,0.496709,0.432219,True,5.286,True,0.501475,0.434978
1.774,True,5.505,True,0.496709,0.432219,True,5.286,True,0.501475,0.434978
1.785,True,5.505,True,0.496409,0.432894,True,5.286,True,0.501475,0.434978
1.796,True,5.505,True,0.496409,0.432894,True,5.286,True,0.501770,0.435333
1.807,True,5.505,True,0.496409,0.432894,True,5.286,True,0.501770,0.435333
1.818,True,5.505,True,0.496533,0.433281,True,5.286,True,0.501770,0.435333
1.829,True,5.505,True,0.496533,0.433281,True,4.518,True,0.502037,0.435267
1.840,True,5.505,True,0.496533,0.433281,True,4.518,True,0.502037,0.435267
1.852,True,5.505,True,0.496482,0.433808,True,4.518,True,0.502037,0.435267
1.863,True,5.505,True,0.496482,0.433808,True,4.518,True,0.502674,0.435342
1.874,True,5.505,True,0.496482,0.433808,True,4.518,True,0.502674,0.435342
1.885,True,5.505,True,0.498032,0.433142,True,4.518,True,0.502674,0.435342
1.896,True,5.505,True,0.498032,0.433142,True,4.518,True,0.502674,0.435342
1.907,True,5.505,True,0.498032,0.433142,True,4.518,True,0.497709,0.428718
1.918,True,5.505,True,0.511234,0.423973,True,4.518,True,0.497709,0.428718
1.929,True,5.505,True,0.511234,0.423973,True,4.518,True,0.499862,0.422014
1.941,True,5.505,True,0.511234,0.423973,True,4.518,True,0.499862,0.422014
1.952,True,5.505,True,0.511857,0.423916,True,4.518,True,0.499862,0.422014
1.963,True,5.505,True,0.511857,0.423916,True,4.518,True,0.501355,0.421490
1.974,True,5.505,True,0.511857,0.423916,True,4.518,True,0.501355,0.421490
1.985,True,5.505,True,0.512648,0.424182,True,4.518,True,0.501355,0.421490
1.996,True,5.505,True,0.512648,0.424182,True,4.518,True,0.502806,0.421022
2.007,True,5.505,True,0.512648,0.424182,True,4.518,True,0.502806,0.421022
2.018,True,5.505,True,0.512648,0.424182,True,4.518,True,0.502806,0.421022
2.029,True,5.505,True,0.514235,0.424071,True,4.518,True,0.504639,0.408907
2.041,True,5.505,True,0.514235,0.424071,True,4.518,True,0.504639,0.408907
2.052,True,5.505,True,0.534711,0.411694,True,4.518,True,0.504639,0.408907
2.063,True,5.505,True,0.534711,0.411694,True,4.518,True,0.501956,0.397479
2.074,True,5.505,True,0.534711,0.411694,True,4.518,True,0.501956,0.397479
2.085,True,5.505,True,0.534711,0.411694,True,4.518,True,0.501956,0.397479
2.096,True,5.505,True,0.536142,0.410518,True,4.518,True,0.501956,0.397479
2.107,True,5.505,True,0.536142,0.410518,True,4.518,True,0.502581,0.396738
2.118,True,5.505,True,0.536752,0.407818,True,4.518,True,0.502581,0.396738
2.129,True,5.505,True,0.536752,0.407818,True,4.518,True,0.502581,0.396738
2.141,True,5.505,True,0.536752,0.407818,True,4.518,True,0.503205,0.396687
2.151,True,5.505,True,0.536752,0.407818,True,4.518,True,0.503205,0.396687
2.163,True,5.505,True,0.535859,0.407224,True,4.518,True,0.503205,0.396687
2.174,True,5.505,True,0.535859,0.407224,True,4.518,True,0.503729,0.396722
2.185,True,5.505,True,0.535960,0.407820,True,4.518,True,0.503729,0.396722
2.196,True,5.505,True,0.535960,0.407820,True,4.518,True,0.503729,0.396722
2.207,True,5.505,True,0.535960,0.407820,True,4.518,True,0.504072,0.396816
