Timestamp,PositionX,PositionY,PositionZ
0.000000,9.170000,0.000000,3.710000
0.044356,9.170000,0.172373,3.710000
0.093992,9.170000,0.172373,3.710000
0.148911,9.170000,0.172373,3.710000
0.195048,9.170000,0.172373,3.710000
0.250337,9.170000,0.172373,3.710000
0.300059,9.170000,0.172373,3.710000
0.350408,9.170000,0.172373,3.710000
0.395879,9.170000,0.172373,3.710000
0.446974,9.170000,0.172373,3.710000
0.501924,9.170000,0.172373,3.710000
0.548418,9.170000,0.172373,3.710000
0.603532,9.170000,0.172373,3.710000
0.657562,9.170000,0.172373,3.710000
0.704213,9.170000,0.172373,3.710000
0.750463,9.170000,0.172373,3.710000
0.800846,9.170000,0.172373,3.710000
0.855254,9.170000,0.172373,3.710000
0.901581,9.170000,0.172373,3.710000
0.956630,9.170000,0.172373,3.710000
1.007504,9.170000,0.172373,3.710000
1.058405,9.170000,0.172373,3.710000
1.103797,9.170000,0.172373,3.710000
1.154659,9.170000,0.172373,3.710000
1.210145,9.170000,0.172373,3.710000
1.256263,9.170000,0.172373,3.710000
1.310979,9.170000,0.172373,3.710000
1.361837,9.170000,0.172373,3.710000
1.412681,9.170000,0.172373,3.710000
1.458472,9.170000,0.172373,3.710000
1.509243,9.170000,0.172373,3.710000
1.564316,9.170000,0.172373,3.710000
1.610103,9.170000,0.172373,3.710000
1.664294,9.170000,0.172373,3.710000
1.714206,9.170000,0.172373,3.710000
1.765056,9.170000,0.172373,3.710000
1.810276,9.170000,0.172373,3.710000
1.860804,9.170000,0.172373,3.710000
1.915919,9.170000,0.172373,3.710000
1.960768,9.170000,0.172373,3.710000
2.011649,9.170000,0.172373,3.710000
2.061526,9.170000,0.172373,3.710000
2.111465,9.170000,0.172373,3.710000
2.162179,9.170000,0.172373,3.710000
2.217419,9.170000,0.172373,3.710000
2.263600,9.170000,0.172373,3.710000
2.314318,9.170000,0.172373,3.710000
2.375712,9.170000,0.172373,3.710000
2.418546,9.170000,0.172373,3.710000
2.465659,9.170000,0.172373,3.710000
2.520397,9.170000,0.172373,3.710000
2.566036,9.170000,0.172373,3.710000
2.616232,9.170000,0.172373,3.710000
2.671295,9.170000,0.172373,3.710000
2.717648,9.170000,0.172373,3.710000
2.767452,9.170000,0.172373,3.710000
2.818552,9.170000,0.172373,3.710000
2.868266,9.170000,0.172373,3.710000
2.918310,9.170000,0.172373,3.710000
2.973791,9.170000,0.172373,3.710000
3.019110,9.170000,0.172373,3.710000
3.069047,9.170000,0.172373,3.710000
3.124768,9.170000,0.172373,3.710000
3.171692,9.170000,0.172373,3.710000
3.222113,9.170000,0.172373,3.710000
3.277486,9.170000,0.172373,3.710000
3.323360,9.170000,0.172373,3.710000
3.373284,9.170000,0.172373,3.710000
3.429132,9.170000,0.172373,3.710000
3.475074,9.170000,0.172373,3.710000
3.525160,9.170000,0.172373,3.710000
3.575809,9.170000,0.172373,3.710000
3.627041,9.170000,0.172373,3.710000
3.677653,9.170000,0.172373,3.710000
3.733042,9.170000,0.172373,3.710000
3.778177,9.170000,0.172373,3.710000
3.829203,9.170000,0.172373,3.710000
3.884081,9.170000,0.172373,3.710000
3.931009,9.170000,0.172373,3.710000
3.981358,9.170000,0.172373,3.710000
4.036541,9.170000,0.172373,3.710000
4.083239,9.170000,0.172373,3.710000
4.133100,9.170000,0.172373,3.710000
4.191926,9.170000,0.172373,3.710000
4.234489,9.170000,0.172373,3.710000
4.284964,9.170000,0.172373,3.710000
4.340542,9.170000,0.172373,3.710000
4.385561,9.170000,0.172373,3.710000
4.436488,9.170000,0.172373,3.710000
4.491247,9.170000,0.172373,3.710000
4.536808,9.170000,0.172373,3.710000
