Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.025106,1.062146,0.003808,0.087528,0.001305,0.013879,-0.996065,True,0.039267,1.063658,0.002810,0.087873,0.028916,0.011700,-0.995643
0.010,True,-0.025112,1.062093,0.003859,0.087455,0.000953,0.013755,-0.996073,True,0.039260,1.063623,0.002854,0.087800,0.028905,0.011551,-0.995652
0.019,True,-0.025127,1.062075,0.003935,0.087225,0.000668,0.013738,-0.996094,True,0.039245,1.063611,0.002927,0.087574,0.028935,0.011514,-0.995671
0.030,True,-0.025152,1.062038,0.003996,0.087154,0.000578,0.013592,-0.996102,True,0.039219,1.063591,0.002976,0.087506,0.029571,0.011316,-0.995661
0.041,True,-0.025141,1.062007,0.004001,0.087013,0.000150,0.013587,-0.996115,True,0.039230,1.063568,0.002995,0.087369,0.029500,0.011288,-0.995675
0.053,True,-0.025160,1.061960,0.004069,0.086978,0.000035,0.013524,-0.996118,True,0.039210,1.063532,0.003072,0.087337,0.029779,0.011198,-0.995671
0.064,True,-0.025187,1.061905,0.004136,0.088023,-0.001145,0.013494,-0.996026,True,0.039184,1.063496,0.003154,0.088388,0.029348,0.011113,-0.995592
0.075,True,-0.025223,1.061838,0.004244,0.087557,-0.000901,0.013305,-0.996070,True,0.039147,1.063455,0.003290,0.087920,0.029947,0.010901,-0.995618
0.086,True,-0.025243,1.061830,0.004327,0.087852,-0.001024,0.013359,-0.996043,True,0.039127,1.063448,0.003406,0.088219,0.030039,0.010941,-0.995588
0.097,True,-0.025267,1.061828,0.004406,0.088027,-0.001954,0.013637,-0.996023,True,0.039104,1.063423,0.003507,0.088412,0.030015,0.011150,-0.995569
0.110,True,-0.025263,1.061831,0.004475,0.088254,-0.002713,0.013937,-0.995997,True,0.039109,1.063397,0.003592,0.088655,0.029736,0.011418,-0.995553
0.119,True,-0.025264,1.061848,0.004553,0.088093,-0.002788,0.014148,-0.996008,True,0.039109,1.063391,0.003690,0.088506,0.030104,0.011602,-0.995553
