Timestamp,PositionX,PositionY,PositionZ
0.000000,-0.870000,2.353000,3.830000
0.045269,-0.582282,2.422796,3.720722
0.095444,-0.331674,2.466485,3.625540
0.150812,-0.050737,2.484431,3.518837
0.196422,0.259367,2.466447,3.401058
0.251612,0.513619,2.436105,3.304491
0.302985,0.513619,2.436105,3.304491
0.353356,0.513619,2.436105,3.304491
0.399041,0.513619,2.436105,3.304491
0.450866,0.513619,2.436105,3.304491
0.505146,0.231018,2.508956,3.411825
0.550859,-0.077411,2.532456,3.513740
0.602045,-0.334771,2.499583,3.602698
0.656542,-0.619633,2.428132,3.692526
0.702289,-0.619633,2.428132,3.692526
0.752787,-0.619633,2.428132,3.692526
0.807359,-0.619633,2.428132,3.692526
0.852654,-0.619633,2.428132,3.692526
0.903311,-0.356983,2.476655,3.742725
0.958779,-0.061601,2.522115,3.798073
1.004691,0.262719,2.551236,3.866854
1.059926,0.533070,2.556106,3.919495
1.110862,0.855086,2.525610,3.991659
1.162030,1.149018,2.474336,4.057837
1.207592,1.440799,2.405242,4.123720
1.258790,1.440799,2.405242,4.123720
1.315246,1.440799,2.405242,4.123720
1.360890,1.440799,2.405242,4.123720
1.416781,1.440799,2.405242,4.123720
1.467098,1.440799,2.405242,4.123720
1.517809,1.399519,2.492459,3.894657
1.564118,1.321992,2.520937,3.626443
1.615234,1.237470,2.434649,3.376219
1.670396,1.152331,2.344199,3.178088
1.716184,1.152331,2.344199,3.178088
1.770957,1.152331,2.344199,3.178088
1.822246,1.152331,2.344199,3.178088
1.872380,1.152331,2.344199,3.178088
1.917879,0.879932,2.398576,3.278972
1.968295,0.633478,2.443968,3.381201
2.023590,0.355764,2.484713,3.493202
2.069710,0.057181,2.512008,3.635242
2.123602,-0.195721,2.520581,3.747226
2.175687,-0.480710,2.514580,3.899882
2.220440,-0.761266,2.494463,4.036055
2.271480,-0.999047,2.466289,4.157583
2.321548,-1.278119,2.422861,4.275976
2.376626,-1.561412,2.376975,4.364758
2.422624,-1.732587,2.352379,4.400056
2.473752,-1.732587,2.352379,4.400056
2.528488,-1.732587,2.352379,4.400056
2.574820,-1.732587,2.352379,4.400056
2.624932,-1.732587,2.352379,4.400056
2.676532,-1.732587,2.352379,4.400056
2.726143,-1.449583,2.397463,4.313545
2.777155,-1.168532,2.436188,4.223445
2.832149,-0.880855,2.467354,4.123695
2.877847,-0.577217,2.485610,3.995844
2.928050,-0.329309,2.486222,3.878701
2.983766,-0.067188,2.468988,3.731301
3.030662,0.220176,2.430805,3.564818
3.081832,0.455760,2.384311,3.418148
3.136585,0.715087,2.321244,3.266383
3.182414,0.979888,2.245573,3.087283
3.232976,1.176394,2.178643,2.906954
3.288492,1.176394,2.178643,2.906954
3.334440,1.176394,2.178643,2.906954
3.384635,1.176394,2.178643,2.906954
3.435306,1.176394,2.178643,2.906954
3.489238,0.908205,2.241155,2.963277
3.536736,0.591983,2.298775,3.000590
3.591145,0.369079,2.335098,3.117284
3.637778,0.043278,2.352523,3.106215
3.688151,-0.232897,2.352193,3.061347
3.743907,-0.525791,2.339741,3.134893
3.789990,-0.858023,2.311936,3.107259
3.840188,-1.123675,2.285687,3.035222
3.894629,-1.398667,2.265708,2.913995
3.940110,-1.398667,2.265708,2.913995
3.990329,-1.398667,2.265708,2.913995
4.045169,-1.398667,2.265708,2.913995
4.090820,-1.398667,2.265708,2.913995
4.140799,-1.285789,2.312269,2.721849
4.196321,-1.125126,2.347510,2.520517
4.241593,-0.902313,2.346079,2.273396
4.292126,-0.711189,2.300657,2.085796
4.346742,-0.513812,2.218759,1.870715
4.392129,-0.302160,2.134992,1.634978
4.442475,-0.302160,2.134992,1.634978
4.497531,-0.302160,2.134992,1.634978
4.543445,-0.302160,2.134992,1.634978
4.594203,-0.302160,2.134992,1.634978
4.644210,-0.302160,2.134992,1.634978
4.694727,-0.265506,2.218982,1.906006
4.745515,-0.221106,2.298799,2.172662
4.800867,-0.183105,2.365541,2.436037
4.847287,-0.119639,2.410993,2.734329
4.897423,-0.034364,2.419096,2.970575
4.952383,0.038827,2.399359,3.201175
4.998795,0.088484,2.359400,3.455354
5.049025,0.049697,2.351801,3.483074
5.104207,0.049697,2.351801,3.483074
5.149345,0.049697,2.351801,3.483074
5.200294,0.049697,2.351801,3.483074
5.250096,0.049697,2.351801,3.483074
5.300407,-0.164475,2.405554,3.322971
5.351727,-0.392953,2.446630,3.171687
5.405809,-0.635322,2.463395,3.033097
5.451523,-0.913257,2.441707,2.876024
5.501842,-1.132001,2.386626,2.741433
5.556736,-1.343505,2.294628,2.634402
5.602708,-1.575539,2.178575,2.590705
5.652497,-1.575539,2.178575,2.590705
5.707575,-1.575539,2.178575,2.590705
5.752891,-1.575539,2.178575,2.590705
5.803308,-1.575539,2.178575,2.590705
5.853582,-1.575539,2.178575,2.590705
5.903494,-1.424029,2.298820,2.463103
5.954290,-1.220957,2.385419,2.351732
6.009372,-0.947746,2.389133,2.216706
6.054466,-0.652330,2.324348,2.083465
6.105364,-0.531423,2.298377,2.026525
6.159972,-0.531423,2.298377,2.026525
6.206041,-0.531423,2.298377,2.026525
6.256857,-0.531423,2.298377,2.026525
6.306932,-0.531423,2.298377,2.026525
6.357158,-0.381657,2.351483,2.114663
6.407801,-0.110200,2.370213,2.244177
6.463431,0.183427,2.349163,2.319468
6.508783,0.498747,2.240039,2.328371
6.559136,0.677684,2.107207,2.259199
6.614846,0.677684,2.107207,2.259199
6.660877,0.677684,2.107207,2.259199
6.711517,0.677684,2.107207,2.259199
6.761738,0.677684,2.107207,2.259199
6.811585,0.732638,2.181830,2.526908
6.862732,0.807125,2.250060,2.799756
6.917195,0.890540,2.306535,3.087723
6.962668,0.969463,2.342962,3.401056
7.013510,1.056332,2.350748,3.659579
7.068078,1.131490,2.337368,3.954923
7.113561,1.195221,2.304319,4.216401
7.164329,1.217260,2.274199,4.435317
7.219118,1.217260,2.274199,4.435317
7.264959,1.217260,2.274199,4.435317
7.315327,1.217260,2.274199,4.435317
7.366193,1.217260,2.274199,4.435317
7.416964,0.927307,2.314983,4.409314
7.468194,0.625444,2.352731,4.393486
7.522698,0.319770,2.384779,4.388942
7.568857,-0.006446,2.407740,4.388302
7.619203,-0.283221,2.415739,4.382325
7.675244,-0.584153,2.409270,4.356922
7.719854,-0.917871,2.385541,4.323218
7.770407,-1.182290,2.355569,4.294480
7.824655,-1.479861,2.307283,4.261032
7.870862,-1.799423,2.248414,4.242188
7.921412,-2.021629,2.214671,4.204349
7.976604,-2.021629,2.214671,4.204349
8.022404,-2.021629,2.214671,4.204349
8.072896,-2.021629,2.214671,4.204349
8.123153,-2.021629,2.214671,4.204349
8.173463,-1.798054,2.292098,4.039445
8.224757,-1.678750,2.366305,3.831155
8.279999,-1.447241,2.426362,3.674299
8.326206,-1.154043,2.455863,3.522566
8.376683,-0.901949,2.448000,3.407451
8.431839,-0.615295,2.416283,3.315001
8.477583,-0.294152,2.361469,3.256856
8.527970,-0.162668,2.335482,3.317142
8.582173,-0.162668,2.335482,3.317142
8.627969,-0.162668,2.335482,3.317142
8.678020,-0.162668,2.335482,3.317142
8.728859,-0.162668,2.335482,3.317142
8.780057,0.060602,2.388521,3.304436
8.830284,0.301421,2.407407,3.308956
8.884918,0.590228,2.348558,3.303861
8.930694,0.888209,2.215735,3.335859
8.981494,1.089839,2.132359,3.396322
9.036513,1.089839,2.132359,3.396322
9.081499,1.089839,2.132359,3.396322
9.131660,1.089839,2.132359,3.396322
9.182556,1.089839,2.132359,3.396322
9.232450,0.833365,2.225435,3.474199
9.282725,0.590092,2.303656,3.558395
9.337494,0.334917,2.356918,3.637594
9.383769,0.065298,2.365506,3.707164
9.434686,-0.126678,2.325027,3.727610
9.489821,-0.259331,2.249577,3.684774
9.535686,-0.171387,2.229313,3.564179
9.585837,-0.171387,2.229313,3.564179
9.640672,-0.171387,2.229313,3.564179
9.685867,-0.171387,2.229313,3.564179
9.736121,-0.171387,2.229313,3.564179
9.787033,-0.171387,2.229313,3.564179
9.836871,0.020298,2.291959,3.527439
9.886984,0.240236,2.314775,3.466168
9.942130,0.524494,2.242466,3.400037
9.987806,0.802525,2.109477,3.283634
10.038050,0.802525,2.109477,3.283634
10.093860,0.802525,2.109477,3.283634
10.140300,0.802525,2.109477,3.283634
10.190540,0.802525,2.109477,3.283634
10.240630,0.802525,2.109477,3.283634
10.291130,0.785982,2.253332,3.425171
10.341660,0.743399,2.338382,3.664724
10.397000,0.589054,2.304261,3.884699
10.443130,0.419050,2.304863,3.825538
10.493600,0.419050,2.304863,3.825538
10.549700,0.419050,2.304863,3.825538
10.595050,0.419050,2.304863,3.825538
10.645980,0.419050,2.304863,3.825538
10.696140,0.419050,2.304863,3.825538
10.746140,0.297368,2.359786,3.760603
10.796810,0.124627,2.358914,3.659913
10.851440,-0.089209,2.193761,3.520474
10.898010,-0.081733,2.176020,3.447146
10.948150,-0.081733,2.176020,3.447146
11.003480,-0.081733,2.176020,3.447146
11.049020,-0.081733,2.176020,3.447146
11.100540,-0.081733,2.176020,3.447146
11.151760,-0.081733,2.176020,3.447146
11.202430,0.074567,2.290077,3.275032
11.252620,0.244182,2.381927,3.086010
11.307330,0.429603,2.425103,2.874648
11.353260,0.656934,2.396548,2.639528
11.404250,0.796553,2.352999,2.501087
11.458830,0.796553,2.352999,2.501087
11.504870,0.796553,2.352999,2.501087
11.555470,0.796553,2.352999,2.501087
11.605870,0.796553,2.352999,2.501087
11.656100,0.846045,2.416712,2.693681
11.706840,0.932603,2.436916,2.896169
11.761230,1.048052,2.341605,3.161258
11.806800,1.103378,2.197181,3.356040
11.857130,1.103378,2.197181,3.356040
11.911500,1.103378,2.197181,3.356040
11.957090,1.103378,2.197181,3.356040
12.007200,1.103378,2.197181,3.356040
12.057280,1.103378,2.197181,3.356040
12.109000,0.919438,2.313652,3.441169
12.159460,0.703565,2.380632,3.653865
12.218180,0.486578,2.420115,3.861245
12.260580,0.265070,2.368144,4.103627
12.310560,0.182973,2.313403,4.251727
12.365320,0.182973,2.313403,4.251727
12.410320,0.182973,2.313403,4.251727
12.461450,0.182973,2.313403,4.251727
12.512820,0.182973,2.313403,4.251727
12.563760,0.295967,2.359885,4.004134
12.613850,0.417686,2.391092,3.770200
12.669890,0.534816,2.393152,3.543180
12.716150,0.683391,2.344601,3.267427
12.766180,0.828593,2.263147,3.070995
12.821760,0.983280,2.156166,2.857384
12.867260,1.096753,2.105507,2.836869
12.918080,1.096753,2.105507,2.836869
12.973440,1.096753,2.105507,2.836869
13.018560,1.096753,2.105507,2.836869
13.069420,1.096753,2.105507,2.836869
13.119610,1.096753,2.105507,2.836869
13.169980,1.134481,2.211534,3.043338
13.220080,1.188125,2.294886,3.278204
13.274930,1.253088,2.313779,3.556879
13.320310,1.280238,2.255068,3.801866
13.370460,1.255471,2.255972,3.832531
13.432110,1.255471,2.255972,3.832531
13.474870,1.255471,2.255972,3.832531
13.522560,1.255471,2.255972,3.832531
13.573930,1.255471,2.255972,3.832531
13.623730,1.049262,2.313987,3.851817
13.673990,0.827370,2.335725,3.780902
13.728910,0.650716,2.287964,4.020550
13.774530,0.356503,2.141210,4.043181
13.824690,0.356503,2.141210,4.043181
