Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.000000,,,,-1.020000,2.353000,0.890000
0.008333,9.170000,0.172373,3.710000,-1.015264,2.361486,0.943718
0.016667,9.170000,0.172373,3.710000,-1.010528,2.369972,0.997437
0.025000,9.170000,0.172373,3.710000,-1.005791,2.378458,1.051155
0.033333,9.170000,0.172373,3.710000,-1.001055,2.386944,1.104873
0.041667,9.170000,0.172373,3.710000,-0.996319,2.395430,1.158591
0.048525,9.170000,0.172373,3.710000,-0.992421,2.402413,1.202798
0.056858,9.170000,0.172373,3.710000,-0.988268,2.409277,1.249906
0.065191,9.170000,0.172373,3.710000,-0.984115,2.416141,1.297014
0.073525,9.170000,0.172373,3.710000,-0.979961,2.423005,1.344122
0.081858,9.170000,0.172373,3.710000,-0.975808,2.429868,1.391230
0.090191,9.170000,0.172373,3.710000,-0.971655,2.436732,1.438338
0.099297,9.170000,0.172373,3.710000,-0.967116,2.444232,1.489812
0.107630,9.170000,0.172373,3.710000,-0.962658,2.450532,1.540384
0.115964,9.170000,0.172373,3.710000,-0.958199,2.456833,1.590956
0.124297,9.170000,0.172373,3.710000,-0.953740,2.463133,1.641528
0.132630,9.170000,0.172373,3.710000,-0.949281,2.469434,1.692100
0.140964,9.170000,0.172373,3.710000,-0.944822,2.475734,1.742672
0.148921,9.170000,0.172373,3.710000,-0.940565,2.481750,1.790960
0.157254,9.170000,0.172373,3.710000,-0.936333,2.486394,1.838961
0.165587,9.170000,0.172373,3.710000,-0.932101,2.491038,1.886962
0.173921,9.170000,0.172373,3.710000,-0.927869,2.495682,1.934964
0.182254,9.170000,0.172373,3.710000,-0.923636,2.500325,1.982965
0.190587,9.170000,0.172373,3.710000,-0.919404,2.504969,2.030966
0.200174,9.170000,0.172373,3.710000,-0.914536,2.510311,2.086184
0.208507,9.170000,0.172373,3.710000,-0.910022,2.513541,2.137383
0.216840,9.170000,0.172373,3.710000,-0.905508,2.516772,2.188583
0.225174,9.170000,0.172373,3.710000,-0.900994,2.520002,2.239782
0.233507,9.170000,0.172373,3.710000,-0.896480,2.523233,2.290981
0.241840,9.170000,0.172373,3.710000,-0.891966,2.526463,2.342180
0.249934,9.170000,0.172373,3.710000,-0.887581,2.529601,2.391909
0.258268,9.170000,0.172373,3.710000,-0.883327,2.530942,2.440164
0.266601,9.170000,0.172373,3.710000,-0.879072,2.532282,2.488418
0.274934,9.170000,0.172373,3.710000,-0.874818,2.533623,2.536672
0.283268,9.170000,0.172373,3.710000,-0.870563,2.534964,2.584926
0.291601,9.170000,0.172373,3.710000,-0.866309,2.536305,2.633181
0.301276,9.170000,0.172373,3.710000,-0.861369,2.537862,2.689206
