Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,4.302,True,0.448795,0.447671,True,3.825,True,0.487776,0.495793
0.015,True,4.304,True,0.448795,0.447671,True,3.813,True,0.487747,0.495996
0.033,True,4.310,True,0.448817,0.448134,True,3.754,True,0.487672,0.496107
0.044,True,4.296,True,0.448817,0.448134,True,3.738,True,0.487672,0.496107
0.055,True,4.277,True,0.448689,0.448157,True,3.718,True,0.487805,0.496188
0.066,True,4.222,True,0.448850,0.448242,True,3.695,True,0.487805,0.496188
0.077,True,4.191,True,0.448975,0.448392,True,3.685,True,0.487965,0.496250
0.088,True,4.169,True,0.448975,0.448392,True,3.667,True,0.488060,0.496225
0.100,True,4.142,True,0.449439,0.448566,True,3.654,True,0.488060,0.496225
0.111,True,4.123,True,0.449439,0.448566,True,3.645,True,0.488060,0.496225
0.122,True,4.086,True,0.449236,0.448924,True,3.610,True,0.488502,0.496317
0.133,True,4.088,True,0.449492,0.449203,True,3.600,True,0.488502,0.496317
0.144,True,4.074,True,0.449622,0.448995,True,3.564,True,0.489032,0.496654
0.155,True,4.059,True,0.449622,0.448995,True,3.542,True,0.489032,0.496654
0.166,True,4.048,True,0.449622,0.448995,True,3.510,True,0.488803,0.496401
0.177,True,4.035,True,0.449080,0.448853,True,3.580,True,0.489049,0.496388
0.188,True,4.015,True,0.449544,0.449174,True,3.653,True,0.488963,0.496466
0.199,True,4.004,True,0.449295,0.449072,True,3.715,True,0.488963,0.496466
0.211,True,3.989,True,0.449295,0.449072,True,3.806,True,0.489219,0.496638
0.222,True,3.960,True,0.449203,0.449231,True,3.825,True,0.489219,0.496638
0.233,True,3.941,True,0.449261,0.448998,True,3.785,True,0.489433,0.496576
0.244,True,3.934,True,0.449230,0.449139,True,3.782,True,0.489227,0.496629
0.255,True,3.929,True,0.449230,0.449139,True,3.780,True,0.489227,0.496629
