Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.071131,1.020714,0.221250,0.018079,0.077024,-0.023046,-0.996599,True,-0.006334,1.022966,0.216636,-0.033237,-0.078483,-0.014168,-0.996261
0.027,True,-0.071131,1.020714,0.221250,0.017619,0.072231,-0.022819,-0.996971,True,-0.006334,1.022966,0.216636,-0.034137,-0.084640,-0.013846,-0.995730
0.046,True,-0.073466,1.020466,0.220661,0.016539,0.072766,-0.020555,-0.997000,True,-0.008597,1.022505,0.217081,-0.035471,-0.077180,-0.012472,-0.996308
0.064,True,-0.074716,1.020183,0.220263,0.014899,0.075452,-0.018648,-0.996864,True,-0.009818,1.022013,0.217122,-0.038041,-0.078573,-0.010810,-0.996124
0.075,True,-0.075379,1.020004,0.220010,0.013846,0.076712,-0.017391,-0.996806,True,-0.010466,1.021694,0.217093,-0.039382,-0.077355,-0.009813,-0.996177
0.087,True,-0.075839,1.019846,0.219857,0.010296,0.070190,-0.016021,-0.997352,True,-0.010919,1.021418,0.217042,-0.040525,-0.077431,-0.008924,-0.996134
0.098,True,-0.076206,1.019687,0.219665,0.009385,0.070567,-0.015550,-0.997342,True,-0.011280,1.021215,0.216961,-0.040309,-0.083424,-0.008387,-0.995663
0.110,True,-0.076627,1.019659,0.219565,0.010371,0.062082,-0.014205,-0.997916,True,-0.011697,1.021055,0.216908,-0.040574,-0.084264,-0.007344,-0.995590
0.120,True,-0.076901,1.019647,0.219478,0.010270,0.061437,-0.013639,-0.997965,True,-0.011968,1.020975,0.216853,-0.040751,-0.084748,-0.006806,-0.995546
0.131,True,-0.077193,1.019608,0.219391,0.010408,0.060575,-0.013370,-0.998020,True,-0.012260,1.020902,0.216737,-0.040556,-0.089129,-0.006357,-0.995174
0.142,True,-0.077344,1.019629,0.219328,0.010750,0.059325,-0.013347,-0.998092,True,-0.012414,1.020917,0.216594,-0.040162,-0.089733,-0.006270,-0.995136
0.153,True,-0.077475,1.019702,0.219293,0.012554,0.052738,-0.013408,-0.998439,True,-0.012551,1.021017,0.216450,-0.039649,-0.090580,-0.006415,-0.995079
0.164,True,-0.077611,1.019700,0.219226,0.012779,0.052140,-0.013708,-0.998464,True,-0.012690,1.021049,0.216304,-0.040524,-0.093253,-0.006535,-0.994796
0.175,True,-0.077716,1.019699,0.219108,0.013005,0.051517,-0.014122,-0.998488,True,-0.012800,1.021098,0.216104,-0.040238,-0.093894,-0.006877,-0.994745
0.187,True,-0.077783,1.019774,0.218931,0.015072,0.046039,-0.014439,-0.998722,True,-0.012873,1.021232,0.215828,-0.040207,-0.094671,-0.007295,-0.994670
0.198,True,-0.077861,1.019807,0.218775,0.015094,0.045260,-0.014604,-0.998754,True,-0.012957,1.021284,0.215570,-0.040410,-0.097167,-0.007332,-0.994420
0.209,True,-0.077840,1.019838,0.218519,0.014947,0.044183,-0.014829,-0.998802,True,-0.012944,1.021344,0.215175,-0.040519,-0.098252,-0.007513,-0.994308
0.220,True,-0.077857,1.019882,0.218318,0.014691,0.040638,-0.014794,-0.998956,True,-0.012971,1.021392,0.214771,-0.040637,-0.099810,-0.007491,-0.994148
0.231,True,-0.077745,1.019894,0.218077,0.014597,0.038803,-0.014744,-0.999031,True,-0.012872,1.021395,0.214292,-0.041297,-0.102659,-0.007290,-0.993832
0.242,True,-0.077654,1.019891,0.217857,0.014447,0.037102,-0.014695,-0.999099,True,-0.012795,1.021384,0.213852,-0.041466,-0.104385,-0.007162,-0.993646
0.254,True,-0.077513,1.019868,0.217608,0.013557,0.034959,-0.014375,-0.999193,True,-0.012668,1.021322,0.213368,-0.041613,-0.106243,-0.006786,-0.993446
0.264,True,-0.077377,1.019861,0.217434,0.013208,0.033460,-0.014193,-0.999252,True,-0.012544,1.021293,0.213000,-0.043074,-0.108817,-0.006487,-0.993107
0.275,True,-0.077250,1.019824,0.217227,0.013280,0.031028,-0.014075,-0.999331,True,-0.012431,1.021247,0.212598,-0.043706,-0.110458,-0.006360,-0.992899
0.287,True,-0.077081,1.019797,0.217018,0.012505,0.029514,-0.013862,-0.999390,True,-0.012276,1.021200,0.212198,-0.044570,-0.111990,-0.006170,-0.992690
