Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.035700,4.990000,0.978000,4.450000,,,,,,
0.055000,,,,-0.670165,2.404318,3.754101,-1.000695,2.387878,1.108953
0.077300,4.990000,0.978000,4.450000,,,,,,
0.110500,,,,-0.467879,2.452993,3.677271,-0.981441,2.421453,1.327345
0.121600,4.990000,0.978000,4.450000,,,,,,
0.155000,4.990000,0.978000,4.450000,,,,,,
0.166000,,,,-0.263780,2.495372,3.599753,-0.962116,2.453937,1.546524
0.188800,4.990000,0.978000,4.450000,,,,,,
0.221300,,,,-0.058866,2.525898,3.521925,-0.942864,2.484613,1.764889
0.232600,4.990000,0.978000,4.450000,,,,,,
0.276800,4.990000,0.978000,4.450000,0.148171,2.540144,3.443291,-0.923526,2.512817,1.984222
0.310300,4.990000,0.978000,4.450000,,,,,,
0.332600,,,,0.356747,2.535384,3.364072,-0.904042,2.537669,2.205206
0.343800,4.990000,0.978000,4.450000,,,,,,
0.377300,4.990000,0.978000,4.450000,,,,,,
0.388300,,,,0.563876,2.511914,3.285403,-0.884552,2.558102,2.426268
0.421600,4.990000,0.978000,4.450000,,,,,,
0.444100,,,,0.767418,2.472831,3.208096,-0.865167,2.573311,2.646131
0.465900,4.990000,0.978000,4.450000,,,,,,
0.499200,4.990000,0.978000,4.450000,0.969100,2.421969,3.131496,-0.845717,2.582874,2.866733
0.543400,4.990000,0.978000,4.450000,,,,,,
0.554600,,,,1.089742,2.387855,3.086815,-0.821050,2.584697,3.086770
0.576800,4.990000,0.978000,4.450000,,,,,,
0.610200,4.990000,0.978000,4.450000,1.089742,2.387855,3.086815,-0.792440,2.578121,3.307655
0.643900,4.990000,0.978000,4.450000,,,,,,
0.666100,,,,1.089742,2.387855,3.086815,-0.757258,2.562418,3.526169
0.688000,4.990000,0.978000,4.450000,,,,,,
0.721300,,,,1.089742,2.387855,3.086815,-0.707382,2.538144,3.741886
0.732500,4.990000,0.978000,4.450000,,,,,,
0.776900,4.990000,0.978000,4.450000,0.968322,2.418201,3.121444,-0.641364,2.505927,3.951074
0.821300,4.990000,0.978000,4.450000,,,,,,
0.832600,,,,0.757992,2.468066,3.172689,-0.555184,2.468408,4.152291
0.854600,4.990000,0.978000,4.450000,,,,,,
0.888300,4.990000,0.978000,4.450000,0.542195,2.511873,3.210099,-0.449050,2.428065,4.344566
0.928200,4.990000,0.978000,4.450000,,,,,,
0.939500,,,,0.341141,2.540359,3.230275,-0.333702,2.390360,4.508598
0.972400,4.990000,0.978000,4.450000,,,,,,
0.994900,,,,0.119896,2.552171,3.231016,-0.304791,2.382425,4.542187
1.005800,4.990000,0.978000,4.450000,,,,,,
1.039300,4.990000,0.978000,4.450000,,,,,,
1.050300,,,,-0.099526,2.529415,3.205206,-0.304791,2.382425,4.542187
1.072700,4.990000,0.978000,4.450000,,,,,,
1.106300,4.990000,0.978000,4.450000,-0.303115,2.456209,3.156366,-0.304791,2.382425,4.542187
1.150900,4.990000,0.978000,4.450000,,,,,,
1.161900,,,,-0.484559,2.347535,3.083687,-0.304791,2.382425,4.542187
1.195100,4.990000,0.978000,4.450000,,,,,,
1.216800,,,,-0.638792,2.218943,2.989458,-0.352007,2.420365,4.329301
1.238900,4.990000,0.978000,4.450000,,,,,,
1.273100,4.990000,0.978000,4.450000,-0.659675,2.191984,2.965771,-0.403713,2.456581,4.120081
1.317100,4.990000,0.978000,4.450000,,,,,,
1.328000,,,,-0.659675,2.191984,2.965771,-0.462298,2.492133,3.906659
1.361300,4.990000,0.978000,4.450000,,,,,,
1.383500,,,,-0.659675,2.191984,2.965771,-0.526828,2.523892,3.696537
1.394900,4.990000,0.978000,4.450000,,,,,,
1.439000,4.990000,0.978000,4.450000,-0.623735,2.202094,2.984695,-0.601871,2.549261,3.489690
1.483400,4.990000,0.978000,4.450000,,,,,,
1.494600,,,,-0.433463,2.255741,3.085118,-0.686313,2.564865,3.285297
1.516800,4.990000,0.978000,4.450000,,,,,,
1.550000,,,,-0.242111,2.308976,3.184087,-0.776943,2.566543,3.082800
1.561100,4.990000,0.978000,4.450000,,,,,,
1.594600,4.990000,0.978000,4.450000,,,,,,
1.605500,,,,-0.047538,2.358920,3.280248,-0.877233,2.550543,2.884707
1.638800,4.990000,0.978000,4.450000,,,,,,
1.661100,,,,0.149956,2.396435,3.374445,-0.993145,2.514731,2.698884
1.672100,4.990000,0.978000,4.450000,,,,,,
1.705600,4.990000,0.978000,4.450000,,,,,,
1.717000,,,,0.352017,2.419992,3.463074,-1.120144,2.459620,2.525593
1.750000,4.990000,0.978000,4.450000,,,,,,
1.772200,,,,0.555000,2.426692,3.551552,-1.255718,2.392250,2.363932
1.794400,4.990000,0.978000,4.450000,,,,,,
1.828000,4.990000,0.978000,4.450000,0.755363,2.416338,3.648246,-1.409170,2.317191,2.221264
1.861500,4.990000,0.978000,4.450000,,,,,,
1.883800,,,,0.953917,2.391646,3.747850,-1.500299,2.273541,2.173463
1.905800,4.990000,0.978000,4.450000,,,,,,
1.939100,,,,1.152364,2.356504,3.842193,-1.500299,2.273541,2.173463
1.950200,4.990000,0.978000,4.450000,,,,,,
1.983700,4.990000,0.978000,4.450000,,,,,,
1.994800,,,,1.233019,2.341677,3.874357,-1.500299,2.273541,2.173463
2.028000,4.990000,0.978000,4.450000,,,,,,
2.050300,,,,1.233019,2.341677,3.874357,-1.500299,2.273541,2.173463
2.061400,4.990000,0.978000,4.450000,,,,,,
2.094800,4.990000,0.978000,4.450000,,,,,,
2.105800,,,,1.233019,2.341677,3.874357,-1.403205,2.295911,2.257689
2.139200,4.990000,0.978000,4.450000,,,,,,
2.161500,,,,1.233019,2.341677,3.874357,-1.240149,2.330954,2.403414
2.183300,4.990000,0.978000,4.450000,,,,,,
2.216800,4.990000,0.978000,4.450000,1.097044,2.423919,3.882428,-1.078387,2.360398,2.551884
2.250200,4.990000,0.978000,4.450000,,,,,,
2.272500,,,,0.958367,2.472242,3.892052,-0.915739,2.378958,2.703404
2.283600,4.990000,0.978000,4.450000,,,,,,
2.317000,4.990000,0.978000,4.450000,,,,,,
2.328000,,,,0.770834,2.411785,3.908678,-0.756788,2.381144,2.858651
2.350300,4.990000,0.978000,4.450000,,,,,,
2.387100,4.990000,0.978000,4.450000,0.648981,2.294053,3.920016,-0.595588,2.363271,3.031244
2.420600,4.990000,0.978000,4.450000,,,,,,
2.442500,,,,0.629858,2.262166,3.916960,-0.448338,2.328456,3.193551
2.464700,4.990000,0.978000,4.450000,,,,,,
2.498100,4.990000,0.978000,4.450000,0.629858,2.262166,3.916960,-0.297350,2.277174,3.346147
2.542400,4.990000,0.978000,4.450000,,,,,,
2.553600,,,,0.629858,2.262166,3.916960,-0.145860,2.211927,3.495143
2.575800,4.990000,0.978000,4.450000,,,,,,
2.609100,,,,0.629858,2.262166,3.916960,-0.031417,2.155285,3.619189
2.620300,4.990000,0.978000,4.450000,,,,,,
2.653600,4.990000,0.978000,4.450000,,,,,,
2.664700,,,,0.480713,2.337322,3.888914,-0.031417,2.155285,3.619189
2.698100,4.990000,0.978000,4.450000,,,,,,
2.720300,,,,0.278787,2.425670,3.860547,-0.031417,2.155285,3.619189
2.731400,4.990000,0.978000,4.450000,,,,,,
2.775900,4.990000,0.978000,4.450000,0.064909,2.476049,3.832948,-0.031417,2.155285,3.619189
2.820600,4.990000,0.978000,4.450000,,,,,,
2.831600,,,,-0.155188,2.463616,3.800831,-0.010035,2.202012,3.676869
2.853900,4.990000,0.978000,4.450000,,,,,,
2.887300,4.990000,0.978000,4.450000,-0.367113,2.407374,3.765069,0.066532,2.326456,3.833161
2.931700,4.990000,0.978000,4.450000,,,,,,
2.942800,,,,-0.532043,2.348907,3.737287,0.179566,2.393298,3.979042
2.976100,4.990000,0.978000,4.450000,,,,,,
2.998400,,,,-0.532043,2.348907,3.737287,0.308888,2.367469,4.100336
3.009400,4.990000,0.978000,4.450000,,,,,,
3.054000,4.990000,0.978000,4.450000,-0.532043,2.348907,3.737287,0.424314,2.324443,4.166904
3.098300,4.990000,0.978000,4.450000,,,,,,
3.109400,,,,-0.532043,2.348907,3.737287,0.435708,2.325357,4.163382
3.131800,4.990000,0.978000,4.450000,,,,,,
3.164700,,,,-0.407679,2.374588,3.733548,0.435708,2.325357,4.163382
3.176000,4.990000,0.978000,4.450000,,,,,,
3.209400,4.990000,0.978000,4.450000,,,,,,
3.220500,,,,-0.189019,2.415220,3.720950,0.435708,2.325357,4.163382
3.253900,4.990000,0.978000,4.450000,,,,,,
3.276100,,,,0.030021,2.441819,3.696501,0.435708,2.325357,4.163382
3.298300,4.990000,0.978000,4.450000,,,,,,
3.331800,4.990000,0.978000,4.450000,0.249456,2.438057,3.661567,0.316575,2.374097,3.993783
3.376100,4.990000,0.978000,4.450000,,,,,,
3.386900,,,,0.464769,2.393041,3.631369,0.191406,2.415709,3.814776
3.420200,4.990000,0.978000,4.450000,,,,,,
3.442500,,,,0.670728,2.313238,3.625803,0.067536,2.417751,3.632106
3.453600,4.990000,0.978000,4.450000,,,,,,
3.487000,4.990000,0.978000,4.450000,,,,,,
3.498000,,,,0.876631,2.234018,3.644429,-0.054438,2.365087,3.454465
3.520400,4.990000,0.978000,4.450000,,,,,,
3.553600,,,,1.038500,2.162730,3.659832,-0.148483,2.290932,3.294533
3.564700,4.990000,0.978000,4.450000,,,,,,
3.598100,4.990000,0.978000,4.450000,,,,,,
3.609100,,,,1.038500,2.162730,3.659832,-0.192386,2.225622,3.164028
3.642500,4.990000,0.978000,4.450000,,,,,,
3.664700,,,,1.038500,2.162730,3.659832,-0.192386,2.225622,3.164028
3.686900,4.990000,0.978000,4.450000,,,,,,
3.720300,4.990000,0.978000,4.450000,1.038500,2.162730,3.659832,-0.192386,2.225622,3.164028
3.764800,4.990000,0.978000,4.450000,,,,,,
3.775800,,,,0.971981,2.195948,3.554208,-0.192386,2.225622,3.164028
3.809400,4.990000,0.978000,4.450000,,,,,,
3.831800,,,,0.856895,2.251122,3.371457,-0.158962,2.241884,3.158584
3.843000,4.990000,0.978000,4.450000,,,,,,
3.877000,4.990000,0.978000,4.450000,,,,,,
3.888100,,,,0.739477,2.301742,3.185292,0.042901,2.334303,3.117464
3.921000,4.990000,0.978000,4.450000,,,,,,
