Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.034025,4.990000,0.978000,4.450000,,,
0.045136,4.990000,0.978000,4.450000,-1.002251,2.384851,1.091313
0.056247,4.990000,0.978000,4.450000,-1.002251,2.384851,1.091313
0.067358,4.990000,0.978000,4.450000,-1.002251,2.384851,1.091313
0.078469,4.990000,0.978000,4.450000,-0.984347,2.415005,1.294379
0.089580,4.990000,0.978000,4.450000,-0.984347,2.415005,1.294379
0.100692,4.990000,0.978000,4.450000,-0.984347,2.415005,1.294379
0.111803,4.990000,0.978000,4.450000,,,
0.122914,4.990000,0.978000,4.450000,,,
0.134025,4.990000,0.978000,4.450000,,,
0.145136,4.990000,0.978000,4.450000,-0.966858,2.440963,1.492746
0.156247,4.990000,0.978000,4.450000,-0.966858,2.440963,1.492746
0.167358,4.990000,0.978000,4.450000,-0.966858,2.440963,1.492746
0.178469,4.990000,0.978000,4.450000,-0.949161,2.462142,1.693460
0.189580,4.990000,0.978000,4.450000,-0.949161,2.462142,1.693460
0.200692,4.990000,0.978000,4.450000,-0.949161,2.462142,1.693460
0.211803,4.990000,0.978000,4.450000,,,
0.222914,4.990000,0.978000,4.450000,,,
0.234025,4.990000,0.978000,4.450000,,,
0.245136,4.990000,0.978000,4.450000,-0.931221,2.477297,1.896945
0.256247,4.990000,0.978000,4.450000,-0.931221,2.477297,1.896945
0.267358,4.990000,0.978000,4.450000,-0.931221,2.477297,1.896945
0.278469,4.990000,0.978000,4.450000,-0.912010,2.485922,2.114828
0.289580,4.990000,0.978000,4.450000,-0.912010,2.485922,2.114828
0.300692,4.990000,0.978000,4.450000,-0.912010,2.485922,2.114828
0.311803,4.990000,0.978000,4.450000,,,
0.322914,4.990000,0.978000,4.450000,,,
0.334025,4.990000,0.978000,4.450000,,,
0.345136,4.990000,0.978000,4.450000,-0.894424,2.487129,2.314297
0.356247,4.990000,0.978000,4.450000,-0.894424,2.487129,2.314297
0.367358,4.990000,0.978000,4.450000,-0.894424,2.487129,2.314297
0.378469,4.990000,0.978000,4.450000,-0.876614,2.482457,2.516297
