Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.034393,4.990000,0.978000,4.450000,,,
0.045504,4.990000,0.978000,4.450000,-0.992431,2.402343,1.202692
0.056615,4.990000,0.978000,4.450000,-0.992431,2.402343,1.202692
0.067727,4.990000,0.978000,4.450000,-0.992431,2.402343,1.202692
0.078838,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.089949,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.101060,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.112171,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.123282,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.134393,4.990000,0.978000,4.450000,-0.966229,2.446390,1.499876
0.145504,4.990000,0.978000,4.450000,-0.938215,2.488256,1.817620
0.156615,4.990000,0.978000,4.450000,-0.938215,2.488256,1.817620
0.167727,4.990000,0.978000,4.450000,-0.938215,2.488256,1.817620
0.178838,4.990000,0.978000,4.450000,-0.911778,2.520038,2.117461
0.189949,4.990000,0.978000,4.450000,-0.911778,2.520038,2.117461
0.201060,4.990000,0.978000,4.450000,-0.911778,2.520038,2.117461
0.212171,4.990000,0.978000,4.450000,,,
0.223282,4.990000,0.978000,4.450000,,,
0.234393,4.990000,0.978000,4.450000,,,
0.245504,4.990000,0.978000,4.450000,-0.884710,2.542604,2.424480
0.256615,4.990000,0.978000,4.450000,-0.884710,2.542604,2.424480
0.267727,4.990000,0.978000,4.450000,-0.884710,2.542604,2.424480
0.278838,4.990000,0.978000,4.450000,-0.857804,2.553657,2.729650
0.289949,4.990000,0.978000,4.450000,-0.857804,2.553657,2.729650
0.301060,4.990000,0.978000,4.450000,-0.857804,2.553657,2.729650
0.312171,4.990000,0.978000,4.450000,,,
0.323282,4.990000,0.978000,4.450000,,,
0.334393,4.990000,0.978000,4.450000,,,
0.345504,4.990000,0.978000,4.450000,-0.830599,2.553085,3.038206
0.356615,4.990000,0.978000,4.450000,-0.830599,2.553085,3.038206
0.367727,4.990000,0.978000,4.450000,-0.830599,2.553085,3.038206
0.378838,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.389949,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.401060,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.412171,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.423282,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.434393,4.990000,0.978000,4.450000,-0.803543,2.541180,3.345079
0.445504,4.990000,0.978000,4.450000,-0.777181,2.519835,3.644076
0.456615,4.990000,0.978000,4.450000,-0.777181,2.519835,3.644076
0.467727,4.990000,0.978000,4.450000,-0.777181,2.519835,3.644076
0.478838,4.990000,0.978000,4.450000,-0.777181,2.519835,3.644076
0.489949,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.501060,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.512171,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.523282,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.534393,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.545504,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.556616,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.567727,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.578838,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.589949,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.601060,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.612171,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.623282,4.990000,0.978000,4.450000,,,
0.634394,4.990000,0.978000,4.450000,,,
0.645505,4.990000,0.978000,4.450000,,,
0.656616,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.667727,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.678838,4.990000,0.978000,4.450000,-0.749084,2.488329,3.949629
0.689949,4.990000,0.978000,4.450000,-0.750319,2.490433,3.935931
0.701060,4.990000,0.978000,4.450000,-0.750319,2.490433,3.935931
0.712172,4.990000,0.978000,4.450000,-0.750319,2.490433,3.935931
0.723283,4.990000,0.978000,4.450000,-0.750319,2.490433,3.935931
0.734394,4.990000,0.978000,4.450000,,,
0.745505,4.990000,0.978000,4.450000,,,
0.756616,4.990000,0.978000,4.450000,,,
0.767727,4.990000,0.978000,4.450000,-0.777019,2.534321,3.639742
0.778838,4.990000,0.978000,4.450000,-0.777019,2.534321,3.639742
0.789950,4.990000,0.978000,4.450000,-0.777019,2.534321,3.639742
