Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.040771,1.016645,-0.062883,0.041478,-0.041759,0.026845,-0.997905,True,0.027069,1.020170,-0.061344,0.041809,-0.025742,0.025327,-0.998473
0.013,True,-0.040857,1.016518,-0.062685,0.041111,-0.041432,0.026946,-0.997932,True,0.026983,1.020028,-0.061097,0.041445,-0.025414,0.025434,-0.998494
0.031,True,-0.040997,1.016315,-0.062430,0.039993,-0.040526,0.027244,-0.998006,True,0.026843,1.019783,-0.060730,0.040331,-0.024508,0.025740,-0.998554
0.042,True,-0.041056,1.016234,-0.062307,0.039686,-0.040338,0.027367,-0.998023,True,0.026783,1.019686,-0.060566,0.040026,-0.024320,0.025868,-0.998568
0.053,True,-0.041104,1.016162,-0.062217,0.039355,-0.040055,0.027535,-0.998042,True,0.026734,1.019593,-0.060416,0.039698,-0.024038,0.026039,-0.998583
0.064,True,-0.041159,1.016067,-0.062115,0.039173,-0.039751,0.027460,-0.998064,True,0.026679,1.019505,-0.060291,0.039515,-0.023732,0.025969,-0.998600
0.079,True,-0.040916,1.019227,-0.061377,0.038585,-0.039563,0.027505,-0.998093,True,0.026639,1.019400,-0.060200,0.038928,-0.023544,0.026021,-0.998626
0.098,True,-0.040966,1.018982,-0.061325,0.037138,-0.039166,0.027662,-0.998159,True,0.026588,1.019124,-0.060100,0.037484,-0.023145,0.026200,-0.998686
0.108,True,-0.040978,1.018823,-0.061340,0.036445,-0.039111,0.027623,-0.998188,True,0.026576,1.018965,-0.060113,0.036791,-0.023088,0.026172,-0.998713
0.120,True,-0.040983,1.018685,-0.061371,0.035457,-0.039479,0.027618,-0.998209,True,0.026571,1.018826,-0.060140,0.035801,-0.023457,0.026178,-0.998741
0.131,True,-0.041037,1.018503,-0.061427,0.034800,-0.039363,0.027555,-0.998239,True,0.026516,1.018646,-0.060190,0.035144,-0.023340,0.026127,-0.998768
