Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.031339,1.095057,0.090606,-0.180246,-0.175286,-0.077627,0.964759,337.975600,340.448400,354.640100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.017273,True,Device,-0.031348,1.095070,0.090649,-0.180303,-0.175196,-0.077765,0.964754,337.966800,340.462500,354.622600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.032990,True,Device,-0.031334,1.095072,0.090681,-0.180313,-0.175408,-0.077887,0.964704,337.962000,340.439200,354.613300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.043274,True,Device,-0.031331,1.095064,0.090699,-0.180288,-0.175569,-0.078133,0.964659,337.959100,340.424900,354.587200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.054352,True,Device,-0.031320,1.095062,0.090717,-0.180272,-0.175774,-0.078504,0.964595,337.952400,340.408200,354.547300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.065521,True,Device,-0.031310,1.095055,0.090732,-0.180329,-0.175767,-0.079008,0.964544,337.935900,340.420300,354.487900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.076691,True,Device,-0.031290,1.095102,0.090758,-0.180269,-0.175718,-0.079382,0.964533,337.935600,340.434900,354.440800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.087616,True,Device,-0.031214,1.095090,0.090783,-0.180143,-0.175796,-0.080096,0.964484,337.935400,340.441800,354.354700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.098907,True,Device,-0.031146,1.095085,0.090815,-0.179965,-0.175630,-0.080997,0.964472,337.939100,340.483000,354.239300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.109924,True,Device,-0.031075,1.095102,0.090848,-0.180082,-0.175328,-0.081561,0.964458,337.916200,340.532800,354.166700,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.120941,True,Device,-0.030988,1.095106,0.090879,-0.180109,-0.175137,-0.081847,0.964463,337.908600,340.562700,354.128400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.132263,True,Device,-0.030897,1.095105,0.090894,-0.180075,-0.175001,-0.082038,0.964478,337.909600,340.583900,354.101600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.143768,True,Device,-0.030805,1.095107,0.090921,-0.180208,-0.174829,-0.082130,0.964476,337.893400,340.607000,354.089000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.154541,True,Device,-0.030716,1.095129,0.090947,-0.180187,-0.174822,-0.082325,0.964465,337.892100,340.612300,354.065000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.165619,True,Device,-0.030633,1.095063,0.090953,-0.180175,-0.174551,-0.082160,0.964530,337.898300,340.642000,354.078100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.176727,True,Device,-0.030558,1.095095,0.090976,-0.179999,-0.174394,-0.082185,0.964590,337.919200,340.662200,354.067900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.187714,True,Device,-0.030491,1.095058,0.090977,-0.180136,-0.174247,-0.082270,0.964583,337.902500,340.682000,354.056800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.198822,True,Device,-0.030439,1.095108,0.091000,-0.180102,-0.174081,-0.082328,0.964615,337.906400,340.703700,354.045300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
