Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.000000,,,,-1.020000,2.353000,0.890000
0.050320,9.170000,0.172373,3.710000,-0.992602,2.401901,1.200751
0.150195,9.170000,0.172373,3.710000,-0.940367,2.479477,1.793206
0.249327,9.170000,0.172373,3.710000,-0.888174,2.521030,2.385184
0.299739,9.170000,0.172373,3.710000,-0.861802,2.525555,2.684301
0.400295,9.170000,0.172373,3.710000,-0.809044,2.503953,3.282684
0.450675,9.170000,0.172373,3.710000,-0.782367,2.480584,3.585258
0.551153,9.170000,0.172373,3.710000,-0.755901,2.456866,3.885444
0.602531,9.170000,0.172373,3.710000,-0.755901,2.456866,3.885444
0.652535,9.170000,0.172373,3.710000,-0.755901,2.456866,3.885444
0.703390,9.170000,0.172373,3.710000,-0.755901,2.456866,3.885444
0.753992,9.170000,0.172373,3.710000,-0.766907,2.505610,3.584431
0.804761,9.170000,0.172373,3.710000,-0.759666,2.546237,3.283643
0.854863,9.170000,0.172373,3.710000,-0.742005,2.569816,2.980455
0.955258,9.170000,0.172373,3.710000,-0.712453,2.534731,2.383923
1.006351,9.170000,0.172373,3.710000,-0.718228,2.472339,2.086634
1.106515,9.170000,0.172373,3.710000,-0.753076,2.396175,1.791742
1.157606,9.170000,0.172373,3.710000,-0.753076,2.396175,1.791742
1.209463,9.170000,0.172373,3.710000,-0.753076,2.396175,1.791742
1.309345,9.170000,0.172373,3.710000,-0.504213,2.455724,1.940362
1.359878,9.170000,0.172373,3.710000,-0.272816,2.466199,2.136277
1.411113,9.170000,0.172373,3.710000,-0.067444,2.399201,2.349020
1.510580,9.170000,0.172373,3.710000,0.047382,2.171340,2.835252
1.561325,9.170000,0.172373,3.710000,0.047382,2.171340,2.835252
1.612458,9.170000,0.172373,3.710000,0.047382,2.171340,2.835252
1.712620,9.170000,0.172373,3.710000,0.047382,2.171340,2.835252
1.762887,9.170000,0.172373,3.710000,-0.194529,2.227871,3.006572
1.814361,9.170000,0.172373,3.710000,-0.440084,2.278001,3.174367
1.914580,9.170000,0.172373,3.710000,-0.930753,2.332533,3.528425
1.966261,9.170000,0.172373,3.710000,-1.151208,2.322930,3.694554
2.016622,9.170000,0.172373,3.710000,-1.340329,2.288364,3.882839
2.116984,9.170000,0.172373,3.710000,-1.648687,2.184515,4.278880
2.168157,9.170000,0.172373,3.710000,-1.622813,2.184203,4.306295
2.219040,9.170000,0.172373,3.710000,-1.622813,2.184203,4.306295
2.318204,9.170000,0.172373,3.710000,-1.622813,2.184203,4.306295
2.369030,9.170000,0.172373,3.710000,-1.622813,2.184203,4.306295
2.419845,9.170000,0.172373,3.710000,-1.594098,2.248237,4.052431
2.519186,9.170000,0.172373,3.710000,-1.510446,2.302939,3.508052
2.569460,9.170000,0.172373,3.710000,-1.455287,2.258480,3.222834
2.620156,9.170000,0.172373,3.710000,-1.407418,2.178353,2.935990
2.719652,9.170000,0.172373,3.710000,-1.409308,2.105990,2.691572
2.770936,9.170000,0.172373,3.710000,-1.409308,2.105990,2.691572
2.822340,9.170000,0.172373,3.710000,-1.409308,2.105990,2.691572
2.922406,9.170000,0.172373,3.710000,-1.247296,2.217698,2.558988
2.972655,9.170000,0.172373,3.710000,-1.096999,2.312612,2.433277
3.023345,9.170000,0.172373,3.710000,-0.947891,2.323384,2.258563
3.122729,9.170000,0.172373,3.710000,-0.932851,2.282904,2.162522
3.176065,9.170000,0.172373,3.710000,-0.932851,2.282904,2.162522
3.274937,9.170000,0.172373,3.710000,-0.932851,2.282904,2.162522
3.325063,9.170000,0.172373,3.710000,-1.030222,2.369881,2.389459
3.375327,9.170000,0.172373,3.710000,-1.120621,2.437514,2.629711
3.476807,9.170000,0.172373,3.710000,-1.303797,2.425267,3.155152
3.576944,9.170000,0.172373,3.710000,-1.335748,2.306715,3.509865
3.627373,9.170000,0.172373,3.710000,-1.335748,2.306715,3.509865
3.678612,9.170000,0.172373,3.710000,-1.335748,2.306715,3.509865
3.778210,9.170000,0.172373,3.710000,-1.335748,2.306715,3.509865
3.828833,9.170000,0.172373,3.710000,-1.389482,2.398146,3.307332
3.879612,9.170000,0.172373,3.710000,-1.436294,2.462371,3.068942
3.978988,9.170000,0.172373,3.710000,-1.527165,2.370696,2.502033
4.029551,9.170000,0.172373,3.710000,-1.483512,2.350389,2.439988
4.080828,9.170000,0.172373,3.710000,-1.483512,2.350389,2.439988
4.180405,9.170000,0.172373,3.710000,-1.483512,2.350389,2.439988
4.230626,9.170000,0.172373,3.710000,-1.483512,2.350389,2.439988
4.281342,9.170000,0.172373,3.710000,-1.284890,2.407828,2.616876
4.380688,9.170000,0.172373,3.710000,-0.865325,2.466358,3.015700
4.430739,9.170000,0.172373,3.710000,-0.647004,2.445478,3.216319
4.482218,9.170000,0.172373,3.710000,-0.452089,2.385989,3.436896
4.583175,9.170000,0.172373,3.710000,-0.099729,2.206087,3.898217
4.633589,9.170000,0.172373,3.710000,-0.077355,2.175572,3.915740
4.684359,9.170000,0.172373,3.710000,-0.077355,2.175572,3.915740
4.734531,9.170000,0.172373,3.710000,-0.077355,2.175572,3.915740
4.785312,9.170000,0.172373,3.710000,-0.077355,2.175572,3.915740
4.836054,9.170000,0.172373,3.710000,-0.077355,2.175572,3.915740
4.886869,9.170000,0.172373,3.710000,-0.250769,2.253708,3.912147
4.987823,9.170000,0.172373,3.710000,-0.729598,2.169131,3.934879
5.038561,9.170000,0.172373,3.710000,-0.823938,2.130124,3.891216
5.089781,9.170000,0.172373,3.710000,-0.823938,2.130124,3.891216
5.140368,9.170000,0.172373,3.710000,-0.823938,2.130124,3.891216
5.190652,9.170000,0.172373,3.710000,-0.823938,2.130124,3.891216
5.240854,9.170000,0.172373,3.710000,-0.823938,2.130124,3.891216
5.292162,9.170000,0.172373,3.710000,-0.885472,2.225717,3.734122
5.392540,9.170000,0.172373,3.710000,-1.106239,2.248640,3.301315
5.443167,9.170000,0.172373,3.710000,-1.304531,2.179967,3.078579
5.495390,9.170000,0.172373,3.710000,-1.594323,2.121393,3.008878
5.595981,9.170000,0.172373,3.710000,-1.594323,2.121393,3.008878
5.646466,9.170000,0.172373,3.710000,-1.594323,2.121393,3.008878
5.698043,9.170000,0.172373,3.710000,-1.594323,2.121393,3.008878
5.798094,9.170000,0.172373,3.710000,-1.142146,2.280857,2.822923
5.848815,9.170000,0.172373,3.710000,-0.875100,2.311886,2.757417
5.900012,9.170000,0.172373,3.710000,-0.610632,2.276548,2.692115
5.950087,9.170000,0.172373,3.710000,-0.394112,2.218621,2.622914
6.000395,9.170000,0.172373,3.710000,-0.394112,2.218621,2.622914
6.050835,9.170000,0.172373,3.710000,-0.394112,2.218621,2.622914
6.101510,9.170000,0.172373,3.710000,-0.394112,2.218621,2.622914
6.201362,9.170000,0.172373,3.710000,-0.561544,2.326732,2.765738
6.251597,9.170000,0.172373,3.710000,-0.736824,2.412190,2.933033
6.302426,9.170000,0.172373,3.710000,-0.931230,2.438714,3.129239
6.402303,9.170000,0.172373,3.710000,-1.249623,2.348844,3.375004
6.452657,9.170000,0.172373,3.710000,-1.249623,2.348844,3.375004
6.503170,9.170000,0.172373,3.710000,-1.249623,2.348844,3.375004
6.603487,9.170000,0.172373,3.710000,-1.249623,2.348844,3.375004
6.654231,9.170000,0.172373,3.710000,-1.379282,2.421864,3.512690
6.705029,9.170000,0.172373,3.710000,-1.530193,2.457933,3.671396
6.755065,9.170000,0.172373,3.710000,-1.706532,2.367694,3.903036
6.805471,9.170000,0.172373,3.710000,-1.790810,2.302147,4.025006
6.856209,9.170000,0.172373,3.710000,-1.790810,2.302147,4.025006
6.907593,9.170000,0.172373,3.710000,-1.790810,2.302147,4.025006
7.007895,9.170000,0.172373,3.710000,-1.790810,2.302147,4.025006
7.058372,9.170000,0.172373,3.710000,-1.553665,2.364555,3.862517
7.109571,9.170000,0.172373,3.710000,-1.307695,2.419351,3.708412
7.160307,9.170000,0.172373,3.710000,-1.053360,2.461844,3.545866
7.210785,9.170000,0.172373,3.710000,-0.808537,2.484961,3.380320
7.261686,9.170000,0.172373,3.710000,-0.563917,2.486024,3.201751
7.312751,9.170000,0.172373,3.710000,-0.335636,2.466420,2.999812
7.412315,9.170000,0.172373,3.710000,0.057877,2.381154,2.552055
7.463297,9.170000,0.172373,3.710000,0.260275,2.321049,2.336833
7.514385,9.170000,0.172373,3.710000,0.470124,2.245783,2.127388
7.614423,9.170000,0.172373,3.710000,0.470124,2.245783,2.127388
7.664986,9.170000,0.172373,3.710000,0.470124,2.245783,2.127388
7.715541,9.170000,0.172373,3.710000,0.470124,2.245783,2.127388
7.815997,9.170000,0.172373,3.710000,0.198260,2.333564,2.535336
7.866050,9.170000,0.172373,3.710000,0.076205,2.315281,2.779726
7.916579,9.170000,0.172373,3.710000,0.003632,2.253465,3.064509
7.966694,9.170000,0.172373,3.710000,0.023600,2.144217,3.346614
8.017470,9.170000,0.172373,3.710000,0.111331,2.110402,3.510155
8.068214,9.170000,0.172373,3.710000,0.111331,2.110402,3.510155
8.119773,9.170000,0.172373,3.710000,0.111331,2.110402,3.510155
8.169857,9.170000,0.172373,3.710000,0.111331,2.110402,3.510155
8.270623,9.170000,0.172373,3.710000,-0.034833,2.218893,3.575514
8.322113,9.170000,0.172373,3.710000,-0.186869,2.275822,3.664981
8.372131,9.170000,0.172373,3.710000,-0.336375,2.154609,3.786929
8.422362,9.170000,0.172373,3.710000,-0.336375,2.154609,3.786929
8.472485,9.170000,0.172373,3.710000,-0.336375,2.154609,3.786929
8.523319,9.170000,0.172373,3.710000,-0.336375,2.154609,3.786929
8.623174,9.170000,0.172373,3.710000,-0.441774,2.232142,3.600258
8.673262,9.170000,0.172373,3.710000,-0.587048,2.284926,3.438739
8.724143,9.170000,0.172373,3.710000,-0.806123,2.292604,3.233158
8.823595,9.170000,0.172373,3.710000,-1.324123,2.222335,2.946372
8.874215,9.170000,0.172373,3.710000,-1.609852,2.167973,3.024952
8.924294,9.170000,0.172373,3.710000,-1.609852,2.167973,3.024952
8.974715,9.170000,0.172373,3.710000,-1.609852,2.167973,3.024952
9.024907,9.170000,0.172373,3.710000,-1.609852,2.167973,3.024952
9.125609,9.170000,0.172373,3.710000,-1.334018,2.250079,3.024010
9.226687,9.170000,0.172373,3.710000,-0.786378,2.390281,2.973029
9.277088,9.170000,0.172373,3.710000,-0.508542,2.431244,2.886005
9.328245,9.170000,0.172373,3.710000,-0.248060,2.440477,2.788201
9.428188,9.170000,0.172373,3.710000,0.207600,2.379889,2.454528
9.478969,9.170000,0.172373,3.710000,0.263009,2.351989,2.300505
