Timestamp,PositionX,PositionY,PositionZ
0.035298,4.990000,0.978000,4.450000
0.070697,4.990000,0.978000,4.450000
0.104703,4.990000,0.978000,4.450000
0.139618,4.990000,0.978000,4.450000
0.173562,4.990000,0.978000,4.450000
0.206924,4.990000,0.978000,4.450000
0.240333,4.990000,0.978000,4.450000
0.274049,4.990000,0.978000,4.450000
0.307576,4.990000,0.978000,4.450000
0.341179,4.990000,0.978000,4.450000
0.375691,4.990000,0.978000,4.450000
0.410300,4.990000,0.978000,4.450000
0.444125,4.990000,0.978000,4.450000
0.477728,4.990000,0.978000,4.450000
0.511614,4.990000,0.978000,4.450000
0.545130,4.990000,0.978000,4.450000
0.578507,4.990000,0.978000,4.450000
0.613502,4.990000,0.978000,4.450000
0.647061,4.990000,0.978000,4.450000
0.681040,4.990000,0.978000,4.450000
0.715443,4.990000,0.978000,4.450000
0.749684,4.990000,0.978000,4.450000
0.783755,4.990000,0.978000,4.450000
0.817445,4.990000,0.978000,4.450000
0.851056,4.990000,0.978000,4.450000
0.885764,4.990000,0.978000,4.450000
0.920402,4.990000,0.978000,4.450000
0.954414,4.990000,0.978000,4.450000
0.988737,4.990000,0.978000,4.450000
1.022324,4.990000,0.978000,4.450000
1.056854,4.990000,0.978000,4.450000
1.091193,4.990000,0.978000,4.450000
1.125359,4.990000,0.978000,4.450000
1.159402,4.990000,0.978000,4.450000
1.193701,4.990000,0.978000,4.450000
1.227707,4.990000,0.978000,4.450000
1.261898,4.990000,0.978000,4.450000
1.296811,4.990000,0.978000,4.450000
1.330371,4.990000,0.978000,4.450000
1.364265,4.990000,0.978000,4.450000
1.400008,4.990000,0.978000,4.450000
1.433964,4.990000,0.978000,4.450000
1.467351,4.990000,0.978000,4.450000
1.501129,4.990000,0.978000,4.450000
1.534772,4.990000,0.978000,4.450000
1.568227,4.990000,0.978000,4.450000
1.601569,4.990000,0.978000,4.450000
1.635359,4.990000,0.978000,4.450000
1.669533,4.990000,0.978000,4.450000
1.703873,4.990000,0.978000,4.450000
1.738624,4.990000,0.978000,4.450000
1.772674,4.990000,0.978000,4.450000
1.807218,4.990000,0.978000,4.450000
1.841028,4.990000,0.978000,4.450000
1.875181,4.990000,0.978000,4.450000
1.909251,4.990000,0.978000,4.450000
1.943937,4.990000,0.978000,4.450000
1.978574,4.990000,0.978000,4.450000
2.012953,4.990000,0.978000,4.450000
2.047984,4.990000,0.978000,4.450000
2.081822,4.990000,0.978000,4.450000
2.115482,4.990000,0.978000,4.450000
2.149931,4.990000,0.978000,4.450000
2.184214,4.990000,0.978000,4.450000
2.217988,4.990000,0.978000,4.450000
2.252159,4.990000,0.978000,4.450000
2.287216,4.990000,0.978000,4.450000
2.322016,4.990000,0.978000,4.450000
2.357051,4.990000,0.978000,4.450000
2.391984,4.990000,0.978000,4.450000
2.426716,4.990000,0.978000,4.450000
2.460857,4.990000,0.978000,4.450000
2.494305,4.990000,0.978000,4.450000
2.527660,4.990000,0.978000,4.450000
2.561379,4.990000,0.978000,4.450000
2.595165,4.990000,0.978000,4.450000
2.629783,4.990000,0.978000,4.450000
2.663598,4.990000,0.978000,4.450000
2.699145,4.990000,0.978000,4.450000
2.733620,4.990000,0.978000,4.450000
2.768746,4.990000,0.978000,4.450000
2.803467,4.990000,0.978000,4.450000
2.837144,4.990000,0.978000,4.450000
2.871852,4.990000,0.978000,4.450000
2.905967,4.990000,0.978000,4.450000
2.939587,4.990000,0.978000,4.450000
2.974138,4.990000,0.978000,4.450000
3.008214,4.990000,0.978000,4.450000
3.043085,4.990000,0.978000,4.450000
3.077019,4.990000,0.978000,4.450000
3.111299,4.990000,0.978000,4.450000
3.146016,4.990000,0.978000,4.450000
3.179623,4.990000,0.978000,4.450000
3.214133,4.990000,0.978000,4.450000
3.249091,4.990000,0.978000,4.450000
3.282644,4.990000,0.978000,4.450000
3.316821,4.990000,0.978000,4.450000
3.351351,4.990000,0.978000,4.450000
3.386331,4.990000,0.978000,4.450000
3.420918,4.990000,0.978000,4.450000
3.454414,4.990000,0.978000,4.450000
3.489281,4.990000,0.978000,4.450000
3.524018,4.990000,0.978000,4.450000
3.558382,4.990000,0.978000,4.450000
3.595193,4.990000,0.978000,4.450000
3.629951,4.990000,0.978000,4.450000
3.664243,4.990000,0.978000,4.450000
3.699084,4.990000,0.978000,4.450000
3.732561,4.990000,0.978000,4.450000
3.766943,4.990000,0.978000,4.450000
3.801112,4.990000,0.978000,4.450000
3.834681,4.990000,0.978000,4.450000
3.868066,4.990000,0.978000,4.450000
