Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.030004,1.102169,-0.011307,0.053076,0.012494,0.028720,-0.998099,True,0.033045,1.102025,-0.009284,0.053538,0.028586,0.027055,-0.997790,True,2.757,True,0.498058,0.557971,True,3.006,True,0.505906,0.579179,0,True,Device,0.002522,1.100121,-0.019259,-0.102942,-0.022656,-0.028686,0.994016,348.114800,357.708000,356.932500,,,,,,,0.000000,0.000000,0.000000
0.014156,True,-0.029984,1.102155,-0.011321,0.052935,0.013590,0.028597,-0.998096,True,0.033065,1.102012,-0.009294,0.053398,0.029681,0.026932,-0.997769,True,2.757,True,0.498108,0.557907,True,3.006,True,0.506174,0.579558,,True,Device,0.002542,1.100107,-0.019271,-0.102958,-0.022689,-0.028679,0.994013,348.112900,357.704200,356.933800,,,,,,,,,
0.030186,True,-0.029949,1.102115,-0.011364,0.052813,0.013432,0.028614,-0.998104,True,0.033100,1.101968,-0.009361,0.053276,0.029523,0.026949,-0.997780,True,2.757,True,0.498229,0.557896,True,3.006,True,0.506174,0.579558,,True,Device,0.002573,1.100066,-0.019326,-0.102914,-0.022499,-0.028691,0.994022,348.118500,357.726300,356.930000,,,,,,,,,
0.041300,True,-0.029925,1.102120,-0.011402,0.052504,0.013642,0.028785,-0.998113,True,0.033125,1.101948,-0.009394,0.052970,0.029733,0.027122,-0.997785,True,2.757,True,0.498195,0.557932,True,3.006,True,0.506248,0.579507,,True,Device,0.002598,1.100060,-0.019363,-0.102770,-0.022513,-0.028888,0.994031,348.134600,357.726700,356.907000,,,,,,,,,
0.052380,True,-0.029894,1.102092,-0.011363,0.052433,0.013395,0.028828,-0.998118,True,0.033156,1.101917,-0.009366,0.052899,0.029485,0.027165,-0.997795,True,2.757,True,0.498195,0.557932,True,3.006,True,0.506215,0.579324,,True,Device,0.002628,1.100031,-0.019330,-0.102797,-0.022427,-0.028911,0.994029,348.131700,357.737000,356.903300,,,,,,,,,
0.063456,True,-0.029860,1.102093,-0.011392,0.052365,0.013308,0.028965,-0.998119,True,0.033190,1.101900,-0.009404,0.052833,0.029399,0.027303,-0.997797,True,2.757,True,0.498195,0.557932,True,3.006,True,0.506215,0.579324,,True,Device,0.002660,1.100024,-0.019363,-0.102730,-0.022334,-0.029044,0.994034,348.139400,357.749300,356.886600,,,,,,,,,
0.074619,True,-0.029831,1.102097,-0.011424,0.052154,0.012997,0.029075,-0.998131,True,0.033219,1.101892,-0.009445,0.052623,0.029088,0.027413,-0.997814,True,2.757,True,0.498059,0.557779,True,3.006,True,0.505883,0.579474,,True,Device,0.002687,1.100022,-0.019400,-0.102722,-0.022259,-0.029130,0.994034,348.140400,357.759100,356.875600,,,,,,,,,
0.085844,True,-0.029763,1.102088,-0.011409,0.051958,0.013101,0.029180,-0.998137,True,0.033287,1.101867,-0.009433,0.052429,0.029191,0.027519,-0.997819,True,2.757,True,0.498189,0.557762,True,3.006,True,0.506009,0.579294,,True,Device,0.002754,1.100005,-0.019386,-0.102732,-0.022215,-0.029252,0.994031,348.139100,357.765600,356.860900,,,,,,,,,
0.096867,True,-0.029735,1.102090,-0.011433,0.051916,0.013294,0.029227,-0.998135,True,0.033315,1.101859,-0.009467,0.052389,0.029384,0.027564,-0.997814,True,2.757,True,0.498391,0.557768,True,3.006,True,0.506009,0.579294,,True,Device,0.002781,1.100000,-0.019416,-0.102792,-0.022134,-0.029324,0.994024,348.132200,357.776200,356.851700,,,,,,,,,
0.107868,True,-0.029715,1.102098,-0.011468,0.051782,0.013528,0.029306,-0.998137,True,0.033335,1.101853,-0.009508,0.052257,0.029617,0.027644,-0.997812,True,2.757,True,0.498391,0.557768,True,3.006,True,0.505670,0.579354,,True,Device,0.002799,1.100001,-0.019454,-0.102761,-0.022079,-0.029433,0.994025,348.135700,357.783700,356.838300,,,,,,,,,
