Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.049930,1.105375,0.010791,-0.104287,-0.041694,0.002133,0.993671,348.049000,355.115400,0.757555,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.019592,True,Device,-0.049771,1.105254,0.010650,-0.103704,-0.041350,0.002078,0.993746,348.115500,355.157100,0.743999,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.035736,True,Device,-0.049409,1.105031,0.010313,-0.102657,-0.040572,0.002280,0.993887,348.236500,355.247200,0.752723,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.054962,True,Device,-0.049028,1.104876,0.009993,-0.102022,-0.039916,0.002827,0.993977,348.311500,355.318300,0.805361,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.066132,True,Device,-0.048849,1.104779,0.009852,-0.101609,-0.039666,0.003029,0.994029,348.359800,355.345800,0.823845,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.077301,True,Device,-0.048677,1.104595,0.009770,-0.100747,-0.039242,0.003113,0.994133,348.459100,355.395700,0.824310,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088104,True,Device,-0.048500,1.104489,0.009641,-0.100238,-0.038911,0.003165,0.994197,348.517600,355.434500,0.824042,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099365,True,Device,-0.048316,1.104392,0.009597,-0.099959,-0.038537,0.003218,0.994240,348.549700,355.477900,0.824493,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.110504,True,Device,-0.048155,1.104350,0.009518,-0.099850,-0.038023,0.003345,0.994270,348.562400,355.536500,0.832708,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.121552,True,Device,-0.047978,1.104308,0.009431,-0.099801,-0.037683,0.003386,0.994288,348.567800,355.575700,0.833274,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.132721,True,Device,-0.047835,1.104221,0.009399,-0.099396,-0.037369,0.003305,0.994341,348.613900,355.613900,0.818376,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.143738,True,Device,-0.047703,1.104085,0.009319,-0.098936,-0.037162,0.003061,0.994395,348.665600,355.641600,0.785498,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.154968,True,Device,-0.047564,1.103952,0.009232,-0.098351,-0.037015,0.002729,0.994460,348.731400,355.663500,0.742498,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.165985,True,Device,-0.047451,1.103782,0.009223,-0.097659,-0.036726,0.002585,0.994539,348.810100,355.699800,0.719248,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.177063,True,Device,-0.047304,1.103599,0.009152,-0.096874,-0.036614,0.002493,0.994620,348.899900,355.715100,0.703729,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.188782,True,Device,-0.047178,1.103460,0.009097,-0.096272,-0.036515,0.002358,0.994682,348.968500,355.729200,0.684284,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.199188,True,Device,-0.047068,1.103356,0.009131,-0.095643,-0.036400,0.002207,0.994748,349.040200,355.745100,0.662674,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.210297,True,Device,-0.046977,1.103308,0.009114,-0.095522,-0.036469,0.001986,0.994757,349.053100,355.739700,0.637145,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.221283,True,Device,-0.046905,1.103334,0.009107,-0.095805,-0.036458,0.001680,0.994731,349.019300,355.744100,0.602775,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.232575,True,Device,-0.046846,1.103399,0.009172,-0.096264,-0.036497,0.001319,0.994686,348.965000,355.742800,0.563368,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.243683,True,Device,-0.046768,1.103490,0.009168,-0.096828,-0.036565,0.001120,0.994629,348.899300,355.736400,0.543563,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.254669,True,Device,-0.046696,1.103561,0.009168,-0.097187,-0.036663,0.000829,0.994590,348.856800,355.727800,0.512430,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.265808,True,Device,-0.046616,1.103596,0.009205,-0.097358,-0.036730,0.000480,0.994571,348.835700,355.723700,0.473475,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.276794,True,Device,-0.046525,1.103599,0.009193,-0.097401,-0.036706,0.000203,0.994568,348.829500,355.729600,0.441181,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.287964,True,Device,-0.046437,1.103565,0.009159,-0.097214,-0.036600,0.000097,0.994590,348.850500,355.743400,0.426810,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.299408,True,Device,-0.046353,1.103536,0.009176,-0.097004,-0.036527,-0.000183,0.994614,348.873500,355.755300,0.392560,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.310303,True,Device,-0.046264,1.103529,0.009188,-0.096910,-0.036268,-0.000416,0.994632,348.883200,355.788200,0.362130,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
