Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.039738,4.990000,0.978000,4.450000,,,,,,
0.050849,4.990000,0.978000,4.450000,-0.654758,2.408171,3.748249,-0.999228,2.390499,1.125603
0.061960,4.990000,0.978000,4.450000,-0.654758,2.408171,3.748249,-0.999228,2.390499,1.125603
0.073071,4.990000,0.978000,4.450000,-0.654758,2.408171,3.748249,-0.999228,2.390499,1.125603
0.084182,4.990000,0.978000,4.450000,-0.467065,2.453227,3.676962,-0.981363,2.421595,1.328225
0.095293,4.990000,0.978000,4.450000,-0.467065,2.453227,3.676962,-0.981363,2.421595,1.328225
0.106404,4.990000,0.978000,4.450000,-0.467065,2.453227,3.676962,-0.981363,2.421595,1.328225
0.117516,4.990000,0.978000,4.450000,-0.467065,2.453227,3.676962,-0.981363,2.421595,1.328225
0.128627,4.990000,0.978000,4.450000,,,,,,
0.139738,4.990000,0.978000,4.450000,,,,,,
0.150849,4.990000,0.978000,4.450000,,,,,,
0.161960,4.990000,0.978000,4.450000,-0.262598,2.495493,3.599304,-0.962007,2.454118,1.547766
0.173071,4.990000,0.978000,4.450000,-0.262598,2.495493,3.599304,-0.962007,2.454118,1.547766
0.184182,4.990000,0.978000,4.450000,-0.262598,2.495493,3.599304,-0.962007,2.454118,1.547766
0.195293,4.990000,0.978000,4.450000,-0.262598,2.495493,3.599304,-0.962007,2.454118,1.547766
0.206404,4.990000,0.978000,4.450000,-0.057292,2.525711,3.521327,-0.942721,2.484821,1.766503
0.217516,4.990000,0.978000,4.450000,-0.057292,2.525711,3.521327,-0.942721,2.484821,1.766503
0.228627,4.990000,0.978000,4.450000,-0.057292,2.525711,3.521327,-0.942721,2.484821,1.766503
0.239738,4.990000,0.978000,4.450000,-0.057292,2.525711,3.521327,-0.942721,2.484821,1.766503
0.250849,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.261960,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.273071,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.284182,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.295293,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.306404,4.990000,0.978000,4.450000,0.149524,2.539546,3.442777,-0.923406,2.512957,1.985581
0.317516,4.990000,0.978000,4.450000,0.357400,2.534543,3.363824,-0.903987,2.537691,2.205832
0.328627,4.990000,0.978000,4.450000,0.357400,2.534543,3.363824,-0.903987,2.537691,2.205832
0.339738,4.990000,0.978000,4.450000,0.357400,2.534543,3.363824,-0.903987,2.537691,2.205832
0.350849,4.990000,0.978000,4.450000,,,,,,
0.361960,4.990000,0.978000,4.450000,,,,,,
0.373071,4.990000,0.978000,4.450000,,,,,,
0.384182,4.990000,0.978000,4.450000,0.566002,2.510757,3.284595,-0.884356,2.558212,2.428486
0.395293,4.990000,0.978000,4.450000,0.566002,2.510757,3.284595,-0.884356,2.558212,2.428486
0.406404,4.990000,0.978000,4.450000,0.566002,2.510757,3.284595,-0.884356,2.558212,2.428486
0.417516,4.990000,0.978000,4.450000,0.566002,2.510757,3.284595,-0.884356,2.558212,2.428486
0.428627,4.990000,0.978000,4.450000,0.768944,2.471812,3.207516,-0.865029,2.573304,2.647702
0.439738,4.990000,0.978000,4.450000,0.768944,2.471812,3.207516,-0.865029,2.573304,2.647702
0.450849,4.990000,0.978000,4.450000,0.768944,2.471812,3.207516,-0.865029,2.573304,2.647702
0.461960,4.990000,0.978000,4.450000,0.768944,2.471812,3.207516,-0.865029,2.573304,2.647702
0.473071,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.484182,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.495293,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.506404,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.517516,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.528627,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.539738,4.990000,0.978000,4.450000,0.970105,2.421326,3.131114,-0.845634,2.582778,2.867679
0.550849,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.822962,2.584565,3.088909
0.561960,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.822962,2.584565,3.088909
0.573071,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.822962,2.584565,3.088909
0.584182,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.804806,2.578370,3.310593
0.595294,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.804806,2.578370,3.310593
0.606405,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.804806,2.578370,3.310593
0.617516,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.804806,2.578370,3.310593
0.628627,4.990000,0.978000,4.450000,,,,,,
0.639738,4.990000,0.978000,4.450000,,,,,,
0.650849,4.990000,0.978000,4.450000,,,,,,
0.661960,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.789601,2.563964,3.532885
0.673071,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.789601,2.563964,3.532885
0.684183,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.789601,2.563964,3.532885
0.695294,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.776014,2.541151,3.753374
0.706405,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.776014,2.541151,3.753374
0.717516,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.776014,2.541151,3.753374
0.728627,4.990000,0.978000,4.450000,1.090073,2.387547,3.083830,-0.776014,2.541151,3.753374
0.739738,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.750849,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.761961,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.773072,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.784183,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.795294,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.806405,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.817516,4.990000,0.978000,4.450000,0.933901,2.429133,3.148717,-0.755163,2.508296,3.972181
0.828627,4.990000,0.978000,4.450000,0.735189,2.480048,3.231668,-0.725530,2.463426,4.186738
0.839739,4.990000,0.978000,4.450000,0.735189,2.480048,3.231668,-0.725530,2.463426,4.186738
0.850850,4.990000,0.978000,4.450000,0.735189,2.480048,3.231668,-0.725530,2.463426,4.186738
0.861961,4.990000,0.978000,4.450000,0.530445,2.524376,3.308562,-0.678136,2.407845,4.397406
0.873072,4.990000,0.978000,4.450000,0.530445,2.524376,3.308562,-0.678136,2.407845,4.397406
0.884183,4.990000,0.978000,4.450000,0.530445,2.524376,3.308562,-0.678136,2.407845,4.397406
0.895294,4.990000,0.978000,4.450000,0.530445,2.524376,3.308562,-0.678136,2.407845,4.397406
0.906405,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.917517,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.928628,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.939739,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.950850,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.961961,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.973072,4.990000,0.978000,4.450000,0.320018,2.547901,3.375688,-0.600727,2.353000,4.570427
0.984183,4.990000,0.978000,4.450000,0.105232,2.533040,3.429824,-0.600727,2.353000,4.570427
0.995295,4.990000,0.978000,4.450000,0.105232,2.533040,3.429824,-0.600727,2.353000,4.570427
1.006406,4.990000,0.978000,4.450000,0.105232,2.533040,3.429824,-0.600727,2.353000,4.570427
1.017517,4.990000,0.978000,4.450000,0.105232,2.533040,3.429824,-0.600727,2.353000,4.570427
1.028628,4.990000,0.978000,4.450000,-0.098917,2.462115,3.473576,-0.600727,2.353000,4.570427
1.039739,4.990000,0.978000,4.450000,-0.098917,2.462115,3.473576,-0.600727,2.353000,4.570427
1.050850,4.990000,0.978000,4.450000,-0.098917,2.462115,3.473576,-0.600727,2.353000,4.570427
1.061961,4.990000,0.978000,4.450000,-0.098917,2.462115,3.473576,-0.600727,2.353000,4.570427
1.073072,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.084184,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.095295,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.106406,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.117517,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.128628,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.139739,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.150850,4.990000,0.978000,4.450000,-0.285753,2.349172,3.491483,-0.600727,2.353000,4.570427
1.161962,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.616267,2.368518,4.485313
1.173073,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.616267,2.368518,4.485313
1.184184,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.616267,2.368518,4.485313
1.195295,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.654159,2.406969,4.270074
1.206406,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.654159,2.406969,4.270074
1.217517,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.654159,2.406969,4.270074
1.228628,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.654159,2.406969,4.270074
1.239740,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.250851,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.261962,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.273073,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.284184,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.295295,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.306406,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.317518,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.689269,2.444230,4.053652
1.328629,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.720043,2.479318,3.837605
1.339740,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.720043,2.479318,3.837605
1.350851,4.990000,0.978000,4.450000,-0.446279,2.232998,3.459924,-0.720043,2.479318,3.837605
1.361962,4.990000,0.978000,4.450000,-0.406258,2.243084,3.467841,-0.742215,2.510924,3.617703
1.373073,4.990000,0.978000,4.450000,-0.406258,2.243084,3.467841,-0.742215,2.510924,3.617703
1.384184,4.990000,0.978000,4.450000,-0.406258,2.243084,3.467841,-0.742215,2.510924,3.617703
1.395296,4.990000,0.978000,4.450000,-0.406258,2.243084,3.467841,-0.742215,2.510924,3.617703
1.406407,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.417518,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.428629,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.439740,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.450851,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.461962,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.473073,4.990000,0.978000,4.450000,-0.194209,2.296346,3.509223,-0.747903,2.535913,3.396740
1.484185,4.990000,0.978000,4.450000,0.017634,2.348429,3.550814,-0.733478,2.551291,3.175779
1.495296,4.990000,0.978000,4.450000,0.017634,2.348429,3.550814,-0.733478,2.551291,3.175779
1.506407,4.990000,0.978000,4.450000,0.017634,2.348429,3.550814,-0.733478,2.551291,3.175779
1.517518,4.990000,0.978000,4.450000,0.017634,2.348429,3.550814,-0.733478,2.551291,3.175779
1.528629,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.539740,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.550851,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.561963,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.573074,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.584185,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.595296,4.990000,0.978000,4.450000,0.230406,2.394594,3.591558,-0.697046,2.553916,2.957420
1.606407,4.990000,0.978000,4.450000,0.450427,2.424532,3.626496,-0.641687,2.540972,2.739931
1.617518,4.990000,0.978000,4.450000,0.450427,2.424532,3.626496,-0.641687,2.540972,2.739931
1.628629,4.990000,0.978000,4.450000,0.450427,2.424532,3.626496,-0.641687,2.540972,2.739931
1.639741,4.990000,0.978000,4.450000,0.450427,2.424532,3.626496,-0.641687,2.540972,2.739931
1.650852,4.990000,0.978000,4.450000,0.666493,2.423747,3.662987,-0.572284,2.510649,2.534136
1.661963,4.990000,0.978000,4.450000,0.666493,2.423747,3.662987,-0.572284,2.510649,2.534136
1.673074,4.990000,0.978000,4.450000,0.666493,2.423747,3.662987,-0.572284,2.510649,2.534136
1.684185,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.695296,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.706407,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.717519,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.728630,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.739741,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.750852,4.990000,0.978000,4.450000,0.869266,2.391132,3.715786,-0.483831,2.460958,2.335909
1.761963,4.990000,0.978000,4.450000,1.015761,2.348069,3.755925,-0.378678,2.395790,2.150368
1.773074,4.990000,0.978000,4.450000,1.015761,2.348069,3.755925,-0.378678,2.395790,2.150368
1.784185,4.990000,0.978000,4.450000,1.015761,2.348069,3.755925,-0.378678,2.395790,2.150368
1.795297,4.990000,0.978000,4.450000,1.015761,2.348069,3.755925,-0.378678,2.395790,2.150368
1.806408,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.263892,2.318674,1.977165
1.817519,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.263892,2.318674,1.977165
1.828630,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.263892,2.318674,1.977165
1.839741,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.263892,2.318674,1.977165
1.850852,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.861963,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.873075,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.884186,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.895297,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.906408,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.917519,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.928630,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.939741,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.950853,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.961964,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.973075,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.984186,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
1.995297,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
2.006408,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
2.017519,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
2.028630,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
2.039741,4.990000,0.978000,4.450000,1.156079,2.312099,3.808274,-0.171791,2.265863,1.883582
2.050852,4.990000,0.978000,4.450000,1.102833,2.355966,3.793789,-0.171791,2.265863,1.883582
2.061963,4.990000,0.978000,4.450000,1.102833,2.355966,3.793789,-0.171791,2.265863,1.883582
2.073074,4.990000,0.978000,4.450000,1.102833,2.355966,3.793789,-0.171791,2.265863,1.883582
2.084185,4.990000,0.978000,4.450000,1.102833,2.355966,3.793789,-0.171791,2.265863,1.883582
2.095296,4.990000,0.978000,4.450000,0.960545,2.450525,3.764921,-0.120761,2.304436,1.982698
