Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.030292,1.084371,-0.026900,0.082635,-0.013449,0.000902,-0.996489,True,0.034708,1.084307,-0.026723,0.058146,-0.026518,0.001132,-0.997955,True,4.209,True,0.519045,0.426801,True,3.979,True,0.510147,0.416001,0,True,Device,0.002168,1.084941,-0.011824,-0.020075,-0.001348,-0.000523,0.999798,357.699300,359.846700,359.943200,,,,,,,0.000000,0.000000,0.000000
0.013775,True,-0.030306,1.084348,-0.026827,0.082580,-0.013490,0.000915,-0.996493,True,0.034694,1.084282,-0.026655,0.056190,-0.026143,0.001134,-0.998077,True,4.209,True,0.519045,0.426801,True,3.979,True,0.510558,0.416155,,True,Device,0.002155,1.084915,-0.011753,-0.020003,-0.001314,-0.000538,0.999799,357.707600,359.850500,359.941300,,,,,,,,,
0.030952,True,-0.030278,1.084314,-0.026871,0.082758,-0.013846,0.000819,-0.996473,True,0.034722,1.084259,-0.026718,0.056338,-0.026282,0.001040,-0.998065,True,4.209,True,0.519350,0.427240,True,3.979,True,0.510558,0.416155,,True,Device,0.002188,1.084891,-0.011807,-0.020158,-0.001167,-0.000445,0.999796,357.689900,359.867200,359.951700,,,,,,,,,
0.042212,True,-0.030270,1.084297,-0.026770,0.082869,-0.013921,0.000725,-0.996463,True,0.034730,1.084254,-0.026628,0.056642,-0.026508,0.000952,-0.998042,True,4.209,True,0.519350,0.427240,True,3.979,True,0.510340,0.416087,,True,Device,0.002197,1.084883,-0.011711,-0.020261,-0.001089,-0.000354,0.999794,357.678100,359.875900,359.962000,,,,,,,,,
0.053310,True,-0.030260,1.084271,-0.026905,0.082992,-0.014029,0.000671,-0.996451,True,0.034740,1.084234,-0.026777,0.056752,-0.026610,0.000902,-0.998033,True,4.209,True,0.519350,0.427240,True,3.979,True,0.510340,0.416087,,True,Device,0.002211,1.084864,-0.011854,-0.020375,-0.000983,-0.000305,0.999792,357.665000,359.888000,359.967300,,,,,,,,,
0.064333,True,-0.030236,1.084268,-0.026815,0.083410,-0.013589,0.000544,-0.996423,True,0.034764,1.084246,-0.026687,0.056744,-0.026605,0.000784,-0.998034,True,4.209,True,0.519471,0.427275,True,3.979,True,0.510340,0.416087,,True,Device,0.002234,1.084868,-0.011763,-0.020373,-0.000979,-0.000186,0.999792,357.665300,359.888200,359.980900,,,,,,,,,
0.075596,True,-0.030216,1.084282,-0.026735,0.083418,-0.013672,0.000657,-0.996421,True,0.034784,1.084245,-0.026616,0.055270,-0.025982,0.000883,-0.998133,True,4.209,True,0.519471,0.427275,True,3.979,True,0.510324,0.415956,,True,Device,0.002257,1.084875,-0.011688,-0.020374,-0.000906,-0.000304,0.999792,357.665100,359.896800,359.967300,,,,,,,,,
0.086599,True,-0.030218,1.084274,-0.027015,0.083715,-0.013826,0.000852,-0.996394,True,0.034782,1.084211,-0.026905,0.055277,-0.026049,0.001079,-0.998131,True,4.209,True,0.519174,0.427119,True,3.979,True,0.510324,0.415956,,True,Device,0.002257,1.084854,-0.011972,-0.020398,-0.000841,-0.000502,0.999792,357.662400,359.904800,359.944500,,,,,,,,,
0.097599,True,-0.030201,1.084295,-0.026803,0.083704,-0.013898,0.000996,-0.996393,True,0.034799,1.084213,-0.026700,0.055264,-0.026117,0.001224,-0.998129,True,4.209,True,0.519174,0.427119,True,3.979,True,0.510324,0.415956,,True,Device,0.002276,1.084866,-0.011764,-0.020389,-0.000777,-0.000649,0.999792,357.663400,359.912400,359.927400,,,,,,,,,
0.108856,True,-0.030189,1.084280,-0.026723,0.083728,-0.013930,0.001049,-0.996391,True,0.034811,1.084191,-0.026623,0.055224,-0.027426,0.001304,-0.998096,True,4.209,True,0.519174,0.427119,True,3.979,True,0.510236,0.416059,,True,Device,0.002289,1.084847,-0.011685,-0.020394,-0.000757,-0.000704,0.999792,357.662800,359.914900,359.921000,,,,,,,,,
0.119875,True,-0.030207,1.084221,-0.027009,0.083368,-0.013640,0.001125,-0.996425,True,0.034793,1.084121,-0.026907,0.055248,-0.027416,0.001386,-0.998095,True,4.209,True,0.519077,0.427186,True,3.979,True,0.510236,0.416059,,True,Device,0.002270,1.084783,-0.011970,-0.020431,-0.000766,-0.000785,0.999791,357.658500,359.914000,359.911800,,,,,,,,,
0.131207,True,-0.030192,1.084273,-0.026775,0.083425,-0.013636,0.001139,-0.996420,True,0.034808,1.084172,-0.026672,0.055287,-0.027404,0.001401,-0.998093,True,4.209,True,0.519077,0.427186,True,3.979,True,0.510236,0.416059,,True,Device,0.002285,1.084837,-0.011737,-0.020477,-0.000776,-0.000798,0.999790,357.653300,359.912900,359.910300,,,,,,,,,
0.142195,True,-0.030199,1.084328,-0.026712,0.083457,-0.013633,0.001291,-0.996417,True,0.034800,1.084207,-0.026607,0.054953,-0.026673,0.001537,-0.998131,True,4.209,True,0.519077,0.427186,True,3.979,True,0.510168,0.416245,,True,Device,0.002277,1.084883,-0.011672,-0.020504,-0.000792,-0.000948,0.999789,357.650200,359.911400,359.893100,,,,,,,,,
0.153387,True,-0.030218,1.084357,-0.026800,0.083504,-0.013539,0.001401,-0.996415,True,0.034781,1.084223,-0.026681,0.054981,-0.026570,0.001645,-0.998133,True,4.209,True,0.519077,0.427186,True,3.979,True,0.510168,0.416245,,True,Device,0.002255,1.084906,-0.011753,-0.020540,-0.000897,-0.001051,0.999788,357.646000,359.899700,359.881600,,,,,,,,,
0.164356,True,-0.030239,1.084397,-0.026783,0.083692,-0.013447,0.001391,-0.996400,True,0.034761,1.084266,-0.026641,0.055041,-0.026395,0.001629,-0.998134,True,4.209,True,0.518938,0.427121,True,3.979,True,0.510168,0.416245,,True,Device,0.002230,1.084949,-0.011725,-0.020611,-0.001066,-0.001028,0.999787,357.637800,359.880200,359.884600,,,,,,,,,
0.176495,True,-0.030248,1.084445,-0.026698,0.083572,-0.013343,0.001355,-0.996412,True,0.034751,1.084320,-0.026543,0.054198,-0.026407,0.001590,-0.998180,True,4.209,True,0.518938,0.427121,True,3.979,True,0.510046,0.416333,,True,Device,0.002217,1.084997,-0.011633,-0.020482,-0.001170,-0.000987,0.999789,357.652600,359.868100,359.889600,,,,,,,,,
0.186686,True,-0.030276,1.084420,-0.027035,0.083749,-0.013312,0.001373,-0.996397,True,0.034723,1.084294,-0.026861,0.054115,-0.026255,0.001599,-0.998188,True,4.209,True,0.519618,0.427282,True,3.979,True,0.510046,0.416333,,True,Device,0.002184,1.084970,-0.011960,-0.020410,-0.001319,-0.000994,0.999790,357.660900,359.851100,359.889100,,,,,,,,,
