Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,-0.036667,1.090559,-0.051869,-0.072624,-0.019747,0.016448,0.997028,351.710900,357.581000,2.065533,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.016968,True,Device,-0.036480,1.090739,-0.051859,-0.073540,-0.019088,0.015805,0.996984,351.602800,357.660300,1.988255,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.031288,True,Device,-0.036070,1.091130,-0.051846,-0.075112,-0.017908,0.014585,0.996908,351.417300,357.803600,1.841242,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.042549,True,Device,-0.035842,1.091323,-0.051895,-0.075709,-0.017553,0.014120,0.996876,351.347000,357.847300,1.785900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.053642,True,Device,-0.035616,1.091510,-0.051942,-0.076207,-0.017110,0.013667,0.996852,351.288000,357.901500,1.730800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.064598,True,Device,-0.035382,1.091665,-0.052022,-0.076793,-0.016877,0.013417,0.996814,351.219800,357.929500,1.701270,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.075874,True,Device,-0.035166,1.091816,-0.052110,-0.077291,-0.016597,0.013193,0.996783,351.161600,357.962700,1.674061,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.086891,True,Device,-0.034946,1.091937,-0.052210,-0.077773,-0.016454,0.013014,0.996750,351.105700,357.979900,1.653234,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.098045,True,Device,-0.034754,1.092033,-0.052313,-0.078138,-0.016382,0.012637,0.996728,351.062800,357.990900,1.609743,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.109055,True,Device,-0.034567,1.092150,-0.052453,-0.078491,-0.016345,0.012207,0.996706,351.021400,357.998500,1.560505,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.120049,True,Device,-0.034368,1.092250,-0.052583,-0.078925,-0.016401,0.011680,0.996677,350.970500,357.995900,1.501068,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.131393,True,Device,-0.034175,1.092338,-0.052703,-0.079144,-0.016412,0.011141,0.996666,350.944300,357.999200,1.439332,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.142365,True,Device,-0.033988,1.092375,-0.052863,-0.079422,-0.016396,0.010730,0.996649,350.911500,358.004400,1.392231,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.153641,True,Device,-0.033785,1.092352,-0.052970,-0.079514,-0.016360,0.010409,0.996645,350.900200,358.011300,1.354992,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.164673,True,Device,-0.033572,1.092305,-0.053055,-0.079700,-0.016310,0.010121,0.996634,350.878200,358.019500,1.321652,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.175743,True,Device,-0.033379,1.092241,-0.053144,-0.079865,-0.016206,0.009709,0.996627,350.858400,358.035000,1.273351,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.186821,True,Device,-0.033181,1.092177,-0.053183,-0.080089,-0.016003,0.009165,0.996617,350.831300,358.063200,1.209037,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.198036,True,Device,-0.032995,1.092154,-0.053190,-0.080192,-0.015722,0.008422,0.996620,350.817700,358.102400,1.120718,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
