Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,0.004853,1.070382,-0.015982,-0.003243,0.008210,0.002624,0.999958,359.625900,0.939808,0.297684,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.011642,True,Device,0.004887,1.070388,-0.015916,-0.003207,0.008249,0.002639,0.999957,359.630000,0.944356,0.299331,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.021835,True,Device,0.004894,1.070395,-0.015974,-0.003162,0.008279,0.002602,0.999957,359.635200,0.947741,0.295209,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.032852,True,Device,0.004932,1.070387,-0.015914,-0.003140,0.008350,0.002550,0.999957,359.637700,0.955995,0.289174,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.044083,True,Device,0.004977,1.070368,-0.015851,-0.003080,0.008387,0.002528,0.999957,359.644700,0.960249,0.286724,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.055145,True,Device,0.004976,1.070368,-0.015901,-0.002941,0.008503,0.002473,0.999957,359.660600,0.973521,0.280547,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.066162,True,Device,0.005020,1.070338,-0.015851,-0.002977,0.008486,0.002492,0.999957,359.656400,0.971554,0.282645,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.077377,True,Device,0.005052,1.070315,-0.015783,-0.002924,0.008539,0.002487,0.999956,359.662500,0.977697,0.282100,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088531,True,Device,0.005035,1.070317,-0.015847,-0.002896,0.008515,0.002446,0.999957,359.665700,0.974978,0.277451,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099518,True,Device,0.005053,1.070319,-0.015775,-0.002833,0.008568,0.002516,0.999956,359.672900,0.981045,0.285508,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.110626,True,Device,0.005080,1.070306,-0.015710,-0.002888,0.008631,0.002498,0.999956,359.666600,0.988195,0.283335,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.121796,True,Device,0.005077,1.070323,-0.015760,-0.002845,0.008600,0.002426,0.999956,359.671600,0.984665,0.275181,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.132919,True,Device,0.005087,1.070322,-0.015688,-0.002866,0.008618,0.002305,0.999956,359.669400,0.986782,0.261264,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.144028,True,Device,0.005102,1.070296,-0.015631,-0.002809,0.008562,0.002395,0.999957,359.675800,0.980389,0.271667,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.155151,True,Device,0.005099,1.070250,-0.015688,-0.002743,0.008503,0.002571,0.999957,359.683100,0.973599,0.291967,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.166214,True,Device,0.005122,1.070219,-0.015616,-0.002597,0.008398,0.002815,0.999957,359.699700,0.961553,0.320109,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.177322,True,Device,0.005136,1.070231,-0.015526,-0.002728,0.008400,0.002739,0.999957,359.684800,0.961744,0.311290,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.188431,True,Device,0.005113,1.070275,-0.015552,-0.002870,0.008429,0.002454,0.999957,359.668800,0.965063,0.278398,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.199539,True,Device,0.005123,1.070334,-0.015458,-0.003019,0.008438,0.002255,0.999957,359.651900,0.966183,0.255502,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.210861,True,Device,0.005131,1.070404,-0.015353,-0.002890,0.008407,0.002341,0.999958,359.666600,0.962569,0.265472,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.221817,True,Device,0.005120,1.070401,-0.015424,-0.002932,0.008396,0.002520,0.999957,359.661600,0.961250,0.285999,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.232803,True,Device,0.005131,1.070395,-0.015361,-0.002773,0.008365,0.002774,0.999957,359.679600,0.957678,0.315156,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.244537,True,Device,0.005147,1.070380,-0.015319,-0.002564,0.008280,0.002821,0.999959,359.703600,0.947964,0.320863,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.255661,True,Device,0.005105,1.070338,-0.015403,-0.002332,0.008254,0.002819,0.999959,359.730100,0.945068,0.320788,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.266388,True,Device,0.005099,1.070266,-0.015361,-0.002238,0.008302,0.002731,0.999959,359.741000,0.950623,0.310812,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.277390,True,Device,0.005115,1.070224,-0.015318,-0.002054,0.008192,0.002606,0.999961,359.762200,0.938164,0.296692,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.288498,True,Device,0.005096,1.070174,-0.015377,-0.002123,0.008168,0.002623,0.999961,359.754300,0.935353,0.298596,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.299530,True,Device,0.005101,1.070161,-0.015334,-0.002153,0.008113,0.002649,0.999961,359.750900,0.929002,0.301554,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.310730,True,Device,0.005121,1.070152,-0.015267,-0.002207,0.008076,0.002634,0.999962,359.744700,0.924782,0.299804,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.321884,True,Device,0.005099,1.070120,-0.015340,-0.002229,0.008035,0.002693,0.999962,359.742100,0.920042,0.306480,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.332916,True,Device,0.005120,1.070084,-0.015300,-0.002223,0.007994,0.002694,0.999962,359.742800,0.915350,0.306609,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.344040,True,Device,0.005148,1.070053,-0.015266,-0.002124,0.007963,0.002729,0.999962,359.754100,0.911788,0.310780,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.355209,True,Device,0.005143,1.070032,-0.015413,-0.002003,0.007940,0.002686,0.999963,359.768000,0.909216,0.306000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.366119,True,Device,0.005177,1.070011,-0.015340,-0.001884,0.008039,0.002619,0.999963,359.781700,0.920664,0.298409,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.377319,True,Device,0.005221,1.069996,-0.015309,-0.001867,0.008060,0.002487,0.999963,359.783800,0.923142,0.283258,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.388443,True,Device,0.005228,1.069969,-0.015406,-0.001906,0.008103,0.002559,0.999962,359.779200,0.927981,0.291432,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.399475,True,Device,0.005263,1.069997,-0.015378,-0.001857,0.008177,0.002564,0.999962,359.784800,0.936448,0.292013,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.410675,True,Device,0.005309,1.070025,-0.015347,-0.001951,0.008172,0.002564,0.999961,359.774000,0.935827,0.291934,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.421860,True,Device,0.005279,1.070067,-0.015445,-0.002129,0.008254,0.002436,0.999961,359.753700,0.945223,0.277112,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.432846,True,Device,0.005312,1.070117,-0.015407,-0.002152,0.008244,0.002251,0.999961,359.751300,0.944102,0.255853,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.444046,True,Device,0.005350,1.070122,-0.015398,-0.002242,0.008244,0.002154,0.999961,359.741100,0.944113,0.244754,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.455154,True,Device,0.005328,1.070116,-0.015534,-0.002171,0.008279,0.002210,0.999961,359.749100,0.948160,0.251153,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.466126,True,Device,0.005365,1.070091,-0.015506,-0.002173,0.008358,0.002139,0.999960,359.749000,0.957190,0.243070,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.477493,True,Device,0.005407,1.070097,-0.015495,-0.002058,0.008427,0.002116,0.999960,359.762200,0.965224,0.240490,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.488434,True,Device,0.005415,1.070080,-0.015616,-0.002125,0.008546,0.002109,0.999959,359.754400,0.978752,0.239609,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.499481,True,Device,0.005455,1.070068,-0.015609,-0.002287,0.008685,0.002132,0.999957,359.735800,0.994645,0.242001,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.510651,True,Device,0.005507,1.070097,-0.015586,-0.002310,0.008777,0.002048,0.999957,359.733200,1.005296,0.232316,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.521881,True,Device,0.005495,1.070095,-0.015655,-0.002408,0.008863,0.002103,0.999956,359.721900,1.015115,0.238549,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.532761,True,Device,0.005520,1.070099,-0.015666,-0.002495,0.008947,0.002070,0.999955,359.712000,1.024623,0.234667,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.544022,True,Device,0.005546,1.070111,-0.015642,-0.002567,0.008994,0.002031,0.999954,359.703800,1.030100,0.230093,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.555039,True,Device,0.005521,1.070117,-0.015715,-0.002713,0.009048,0.002062,0.999953,359.687000,1.036198,0.233441,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.566116,True,Device,0.005544,1.070138,-0.015700,-0.002759,0.009022,0.002103,0.999953,359.681700,1.033157,0.238179,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.577347,True,Device,0.005559,1.070157,-0.015668,-0.002774,0.008997,0.002081,0.999954,359.680000,1.030386,0.235596,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.588516,True,Device,0.005551,1.070162,-0.015709,-0.002811,0.008961,0.002045,0.999954,359.675800,1.026249,0.231496,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.599564,True,Device,0.005542,1.070183,-0.015702,-0.002860,0.008950,0.001977,0.999954,359.670200,1.024982,0.223566,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.610611,True,Device,0.005543,1.070199,-0.015670,-0.002889,0.008893,0.001985,0.999954,359.667000,1.018434,0.224538,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.621780,True,Device,0.005537,1.070198,-0.015751,-0.002893,0.008760,0.001917,0.999956,359.666500,1.003184,0.216781,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.632919,True,Device,0.005524,1.070197,-0.015719,-0.002807,0.008752,0.001817,0.999956,359.676500,1.002339,0.205443,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.643921,True,Device,0.005520,1.070180,-0.015696,-0.002805,0.008718,0.001826,0.999956,359.676800,0.998487,0.206474,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.655121,True,Device,0.005513,1.070169,-0.015763,-0.002688,0.008679,0.001766,0.999957,359.690200,0.994056,0.199675,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
