Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,0.123361,1.041369,0.060617,0.055623,0.071430,0.002032,-0.995892,True,0.188357,1.040705,0.060901,0.034779,0.007225,0.004944,-0.999357
0.024,True,0.124578,1.041481,0.060499,0.055838,0.071465,0.001597,-0.995878,True,0.189574,1.040871,0.060784,0.040484,0.009385,0.004435,-0.999126
0.040,True,0.127312,1.041735,0.060191,0.059754,0.074414,-0.000063,-0.995436,True,0.192310,1.041327,0.060605,0.041738,0.010434,0.002915,-0.999070
0.056,True,0.128909,1.041972,0.060114,0.061692,0.075432,-0.001525,-0.995240,True,0.193907,1.041745,0.060652,0.046911,0.013102,0.001493,-0.998812
0.066,True,0.129928,1.042043,0.060021,0.065112,0.077982,-0.003170,-0.994821,True,0.194925,1.042018,0.060684,0.048378,0.014142,-0.000014,-0.998729
0.077,True,0.131043,1.042182,0.059946,0.066362,0.078741,-0.004130,-0.994675,True,0.196038,1.042276,0.060700,0.049688,0.014892,-0.000905,-0.998653
0.088,True,0.132242,1.042376,0.059928,0.067560,0.079681,-0.004877,-0.994516,True,0.197236,1.042565,0.060799,0.053337,0.017288,-0.001652,-0.998426
0.099,True,0.133327,1.042490,0.059867,0.070031,0.081328,-0.004928,-0.994212,True,0.198320,1.042682,0.060839,0.053970,0.018063,-0.001641,-0.998378
0.110,True,0.134478,1.042578,0.059746,0.070419,0.082084,-0.004463,-0.994125,True,0.199469,1.042714,0.060820,0.054328,0.018830,-0.001165,-0.998345
0.121,True,0.135638,1.042696,0.059735,0.070431,0.082761,-0.004264,-0.994068,True,0.200628,1.042812,0.060899,0.055818,0.019986,-0.000990,-0.998241
0.133,True,0.136360,1.042766,0.059646,0.070630,0.083370,-0.003762,-0.994005,True,0.201349,1.042814,0.060845,0.056123,0.020230,-0.000450,-0.998219
0.144,True,0.137517,1.042908,0.059562,0.071299,0.083874,-0.003379,-0.993917,True,0.202504,1.042905,0.060831,0.056768,0.020743,-0.000033,-0.998172
0.155,True,0.139095,1.043271,0.059612,0.072840,0.084730,-0.003485,-0.993732,True,0.204081,1.043278,0.060993,0.059193,0.022713,-0.000107,-0.997988
0.167,True,0.140317,1.043625,0.059747,0.075905,0.085699,-0.003939,-0.993418,True,0.205299,1.043682,0.061248,0.061484,0.023665,-0.000441,-0.997827
0.177,True,0.141346,1.043992,0.059923,0.078315,0.086780,-0.004412,-0.993135,True,0.206325,1.044101,0.061563,0.063924,0.024755,-0.000779,-0.997647
0.188,True,0.142441,1.044511,0.060252,0.081470,0.087989,-0.004903,-0.992772,True,0.207416,1.044672,0.062048,0.067603,0.026095,-0.001092,-0.997370
0.199,True,0.143439,1.045129,0.060632,0.084006,0.089117,-0.004863,-0.992460,True,0.208410,1.045263,0.062581,0.071625,0.027254,-0.000796,-0.997059
0.210,True,0.144461,1.046085,0.061105,0.088549,0.090146,-0.004082,-0.991976,True,0.209427,1.046093,0.063203,0.076320,0.028326,0.000268,-0.996681
0.221,True,0.145564,1.046933,0.061550,0.093715,0.091278,-0.003229,-0.991401,True,0.210524,1.046806,0.063815,0.078816,0.029217,0.001410,-0.996460
0.232,True,0.146710,1.048445,0.062246,0.099311,0.092280,-0.001069,-0.990768,True,0.211663,1.048010,0.064678,0.084223,0.030276,0.003905,-0.995979
0.244,True,0.147986,1.049892,0.062891,0.104550,0.093555,0.000266,-0.990110,True,0.212931,1.049244,0.065484,0.090579,0.031296,0.005686,-0.995381
0.255,True,0.149102,1.051306,0.063464,0.110089,0.094646,0.000774,-0.989405,True,0.214040,1.050567,0.066216,0.086864,0.031139,0.006487,-0.995712
0.266,True,0.150458,1.053036,0.064279,0.117743,0.097111,0.000213,-0.988284,True,0.215381,1.052352,0.067361,0.094166,0.033571,0.006374,-0.994970
0.277,True,0.151736,1.054382,0.064968,0.106770,0.104411,-0.002761,-0.988783,True,0.216643,1.053963,0.068434,0.100201,0.036480,0.004724,-0.994287
0.288,True,0.153070,1.055774,0.065726,0.112638,0.107814,-0.004428,-0.987760,True,0.217954,1.055568,0.069605,0.108663,0.032330,0.004480,-0.993543
0.299,True,0.154512,1.056803,0.066370,0.118073,0.111704,-0.006458,-0.986681,True,0.219367,1.056865,0.070706,0.115085,0.035678,0.003057,-0.992710
0.310,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,0.220969,1.058131,0.071915,0.120263,0.038613,0.003004,-0.991986
